Arrête	Vvc	arrête
;	Fw	;
tout	Di	tout
le	Da	le
pouvoir	Nc	pouvoir
des	S+Da	de+le|de+les
charmes	Nc	charme
Ne	Vvc	ne
le	Pp	il
peut	Vvc	pouvoir
empêcher	Vvn	empêcher
de	S	de
tomber	Vvn	tomber
sous	S	sous
nos	Ds	notre
armes	Nc	arme|armé
.	Fs	.
Je	Pp	je
rentre	Vvc	rentrer
.	Fs	.
Je	Pp	je
vous	Pp	vous
suis	Vuc	être
.	Fs	.
N'	Rp	ne
allez	Vvc	aller
pas	Rg	pas
plus	Rg	plus
avant	Rg	avant
.	Fs	.
Madame	Nc	madame
!	Fs	!
C'	Pd	ce
est	Vuc	être
donner	Vvn	donner
des	Dn	un
paroles	Nc	parole
au	S+Da	à+le
vent	Nc	vent
;	Fw	;
Quoi	Vvc	quoi
dedans	Rg	dedans
ma	Ds	mon
maison	Nc	maison
j'	Pp	je
introduirais	Vvc	introduire
un	Dn	un
homme	Nc	homme
Que	Vvc	que
l'	Da	le
impudique	Ag	impudique
ardeur	Nc	ardeur
d'	S	de
un	Dn	un
fol	Ag	fol|fou
amour	Nc	amour
consomme	Vvc	consommer
?	Fs	?
Et	Cc	et
qui	Pr	qui
depuis	S	depuis
longtemps	Rg	longtemps
sans	S	sans
crainte	Nc	crainte
et	Cc	et
sans	S	sans
respect	Nc	respect
,	Fw	,
Tient	Vvc	tenir
ma	Ds	mon
vertu	Nc	vertu
forcée	Ge	forcer
,	Fw	,
et	Cc	et
mon	Ds	mon
honneur	Nc	honneur
suspect	Ag	suspect
?	Fs	?
Un	Dn	un
infidèle	Ag	infidèle
ami	Nc	ami
,	Fw	,
de	S	de
qui	Pr	qui
l'	Da	le
âme	Nc	âme
est	Vuc	être
si	Rg	si
noire	Ag	noir
,	Fw	,
Qu'	Vvc	qu'
il	Pp	il
tâche	Vvc	tâcher
de	S	de
souiller	Vvn	souiller
de	S	de
son	Ds	son
ami	Nc	ami
la	Da	le
gloire	Nc	gloire
;	Fw	;
Et	Vvc	et
contre	S	contre
tous	Di	tout
les	Da	le
droits	Nc	droit|droits
d'	S	de
amour	Nc	amour
et	Cc	et
d'	S	de
amitié	Nc	amitié
,	Fw	,
Voudrait	Vvc	vouloir
ingratement	Rg	ingratement
lui	Pp	il
ravir	Vvn	ravir
sa	Ds	son
moitié	Nc	moitié
:	Fw	:
C'	Pd	ce
était	Vuc	être
peu	Rg	peu
d'	S	de
employer	Vvn	employer
d'	Dn	un
inutiles	Ag	inutile
amorces	Nc	amorce
.	Fs	.
Vous	Pp	vous
en	Pp	en
êtes	Vuc	être
venu	Ge	venir
jusqu'	S	jusque
à	S	à
d'	Dn	un
injustes	Ag	injuste
forces	Nc	force|forcé
;	Fw	;
Mais	Vvc	mais
le	Da	le
Ciel	Nc	ciel
favorable	Ag	favorable
,	Fw	,
en	S	en
ce	Dd	ce
besoin	Nc	besoin
pressant	Ag	pressant
,	Fw	,
Oui	Vvc	oui
le	Da	le
Ciel	Nc	ciel
a	Vuc	avoir
rendu	Ge	rendre
votre	Ds	votre
effort	Nc	effort
impuissant	Ag	impuissant
.	Fs	.
Madame	Nc	madame
,	Fw	,
ce	Dd	ce
reproche	Nc	reproche
est	Vuc	être
juste	Ag	juste
,	Fw	,
je	Pp	je
l'	Pp	il
avoue	Vvc	avouer
:	Fw	:
Le	Da	le
principe	Nc	principe
en	Pp	en
est	Vuc	être
noble	Ag	noble
,	Fw	,
et	Cc	et
même	Rg	même
je	Pp	je
le	Pp	il
loue	Vvc	louer|lover
.	Fs	.
Je	Pp	je
fus	Vuc	être
trop	Rg	trop
insolent	Ag	insolent
,	Fw	,
et	Cc	et
trop	Rg	trop
audacieux	Ag	audacieux
De	Vvc	de
me	Pp	je
flatter	Vvn	flatter
du	S+Da	de+le
bien	Nc	bien
d'	S	de
agréer	Vvn	agréer
à	S	à
vos	Ds	votre
yeux	Nc	œil
,	Fw	,
Rien	Vvc	rien
d'	S	de
impur	Nc	impur
ne	Rp	ne
peut	Vvc	pouvoir
plaire	Vvn	plaire
à	S	à
ces	Dd	ce
astres	Nc	astre|âtre
sans	S	sans
tache	Nc	tache|tâche
.	Fs	.
Ils	Pp	ils
pénètrent	Vvc	pénétrer
un	Dn	un
coeur	Nc	cœur
,	Fw	,
ils	Pp	ils
voient	Vvc	voir
ce	Pd	ce
qu'	Pr	que
on	Pp	on
y	Pp	y
cache	Vvc	cacher
.	Fs	.
Dans	S	dans
son	Ds	son
aveuglement	Nc	aveuglement
,	Fw	,
il	Pp	il
en	Pp	en
est	Vuc	être
éclairé	Ge	éclairer
:	Fw	:
S'	Cs	si
il	Pp	il
a	Vuc	avoir
quelque	Di	quelque
souillure	Nc	souillure
,	Fw	,
il	Pp	il
en	Pp	en
est	Vuc	être
épuré	Ge	épurer
.	Fs	.
Et	Cc	et
si	Cs	si
sa	Ds	son
passion	Nc	passion
s'	Pp	se
accroît	Vvc	accroître
et	Cc	et
persévère	Vvc	persévérer
,	Fw	,
Ils	Vvc	ils
savent	Vvc	savoir
l'	Pp	il
en	S	en
guérir	Vvn	guérir
d'	S	de
un	Dn	un
regard	Nc	regard
de	S	de
colère	Nc	colère
.	Fs	.
Je	Pp	je
ressens	Vvc	ressentir
dans	S	dans
le	Da	le
mien	Ps	mien
,	Fw	,
ce	Dd	ce
prompt	Ag	prompt
et	Cc	et
rare	Ag	rare
effet	Nc	effet
;	Fw	;
Mes	Vvc	mes
illicites	Ag	illicite
feux	Nc	feu|feux
sont	Vuc	être
éteints	Ge	éteindre
tout	Rg	tout
à	S	à
fait	Nc	fait
;	Fw	;
Je	Vvc	je
ne	Rp	ne
suis	Vuc	être
plus	Rg	plus
pressé	Ge	presser
de	S	de
ces	Dd	ce
transports	Nc	transport|transports
étranges	Ag	étrange
,	Fw	,
Et	Vvc	et
je	Pp	je
vous	Pp	vous
aime	Vvc	aimer
enfin	Rg	enfin
comme	Cs	comme
on	Pp	on
aime	Vvc	aimer
les	Da	le
anges	Nc	ange
,	Fw	,
D'	Nc	d'
un	Dn	un
amour	Nc	amour
pur	Ag	pur
et	Cc	et
saint	Ag	saint
,	Fw	,
exempt	Ag	exempt
de	S	de
tout	Di	tout
remords	Nc	remord
,	Fw	,
Franc	Vvc	franc
des	Dn	un
impressions	Nc	impression
qui	Pr	qui
nous	Pp	nous
viennent	Vvc	venir
du	S+Da	de+le
corps	Nc	corps
:	Fw	:
Et	Cc	et
s'	Pp	se
il	Pp	il
faut	Vvc	faillir|falloir
qu'	Cs	que
en	S	en
un	Dn	un
mot	Nc	mot
,	Fw	,
je	Pp	je
m'	Pp	je
exprime	Vvc	exprimer
,	Fw	,
Madame	Nc	madame
,	Fw	,
Plus	Vvc	plaire
pur	Ag	pur
que	Cs	que
le	Da	le
Soleil	Nc	soleil
,	Fw	,
aussi	Rg	aussi
pur	Ag	pur
que	Cs	que
votre	Ds	votre
âme	Nc	âme
.	Fs	.
Si	Cs	si
vous	Pp	vous
parlez	Vvc	parler
sans	S	sans
fard	Nc	fard
,	Fw	,
mon	Ds	mon
courroux	Nc	courroux
affaibli	Ge	affaiblir
Possible	Ag	possible
avec	S	avec
le	Da	le
temps	Nc	temps
mettra	Vvc	mettre
tout	Rg	tout
en	S	en
oubli	Nc	oubli
:	Fw	:
Mais	Cc	mais
jusqu'	S	jusque
à	S	à
ce	Dd	ce
moment	Nc	moment
,	Fw	,
ou	Cc	ou
par	S	par
grâce	Nc	grâce
,	Fw	,
ou	Cc	ou
par	S	par
crainte	Nc	crainte
,	Fw	,
Redoutez	Vvc	redouter
de	S	de
mes	Ds	mon
yeux	Nc	œil
une	Dn	un
seconde	Nc	second|seconde
atteinte	Ge	atteindre
.	Fs	.
Évitez	Vvc	évitez
ma	Ds	mon
présence	Nc	présence
,	Fw	,
et	Cc	et
vous	Pp	vous
affermissez	Vvc	affermir
Dedans	Ga	dedans
le	Da	le
repentir	Nc	repentir
de	S	de
vos	Ds	votre
projets	Nc	projet
passez	Vvc	passer
.	Fs	.
Quoi	Pt	quoi
m'	Pp	je
imposer	Vvn	imposer
,	Fw	,
Madame	Nc	madame
une	Dn	un
loi	Nc	loi
si	Rg	si
sévère	Ag	sévère
?	Fs	?
Le	Da	le
soin	Nc	soin
de	S	de
votre	Ds	votre
bien	Nc	bien
m'	Pp	je
ordonne	Vvc	ordonner
de	S	de
le	Pp	il
faire	Vvn	faire
;	Fw	;
C'	Vvc	c'
est	Vuc	être
pour	S	pour
votre	Ds	votre
repos	Nc	repos
que	Pr	que
j'	Pp	je
en	Pp	en
dispose	Vvc	disposer
ainsi	Rg	ainsi
,	Fw	,
Ne	Vvc	ne
trouvez	Vvc	trouver
pas	Rg	pas
mauvais	Ag	mauvais
que	Cs	que
je	Pp	je
vous	Pp	vous
laisse	Vvc	laisser
ici	Rg	ici
.	Fs	.
Ne	Rp	ne
trouvez	Vvc	trouver
pas	Rg	pas
mauvais	Ag	mauvais
que	Cs	que
j'	Pp	je
en	Pp	en
tire	Vvc	tirer
vengeance	Nc	vengeance
:	Fw	:
Mon	Ds	mon
feu	Nc	feu
conserve	Vvc	conserver
encor	Nc	encor
toute	Di	tout
sa	Ds	son
violence	Nc	violence
.	Fs	.
Ma	Ds	mon
langue	Nc	langue
avec	S	avec
mon	Ds	mon
coeur	Nc	cœur
,	Fw	,
ne	Rp	ne
s'	Pp	se
accordait	Vvc	accorder
pas	Rg	pas
bien	Rg	bien
,	Fw	,
Lors	Nc	lord
que	Pr	que
je	Pp	je
vous	Pp	vous
disais	Vvc	dire
,	Fw	,
qu'	Cs	que
il	Pp	il
ne	Rp	ne
m'	Pp	je
en	Pp	en
restait	Vvc	rester
rien	Pi	rien
.	Fs	.
Étouffez	Nc	étouffez
-en	Vvc	-en
plutôt	Rg	plutôt
,	Fw	,
et	Cc	et
le	Da	le
tout	Pi	tout
,	Fw	,
et	Cc	et
le	Da	le
reste	Nc	reste
:	Fw	:
Vous	Pp	vous
vous	Pp	vous
délivrerez	Vvc	délivrer
,	Fw	,
d'	S	de
un	Dn	un
poison	Nc	poison
,	Fw	,
d'	S	de
une	Dn	un
peste	Nc	peste
,	Fw	,
D'	Nc	d'
un	Dn	un
mal	Nc	mal
de	S	de
tous	Di	tout
les	Da	le
maux	Nc	mal
le	Da	le
plus	Rg	plus
contagieux	Ag	contagieux
Que	Vvc	que
l'	Pp	il
on	Pp	on
reçoit	Vvc	recevoir
dans	S	dans
l'	Da	le
âme	Nc	âme
,	Fw	,
et	Cc	et
qu'	Cs	que
on	Pp	on
prend	Vvc	prendre
par	S	par
les	Da	le
yeux	Nc	œil
.	Fs	.
Sylvain	Nc	sylvain
,	Fw	,
tu	Pp	tu
me	Pp	je
surprends	Vvc	surprendre
,	Fw	,
tu	Pp	tu
parais	Vvc	paraître|parer
habille	Ge	habiller
homme	Nc	homme
.	Fs	.
Il	Pp	il
se	Pp	il
trouve	Vvc	trouver
des	Dn	un
clercs	Nc	clerc
,	Fw	,
plus	Rg	plus
ignorants	Ga	ignorer
à	S	à
Rome	Nc	rome
.	Fs	.
Et	Cc	et
sans	S	sans
faire	Vvn	faire
du	S+Da	de+le
vain	Ag	vain
,	Fw	,
je	Pp	je
jurerais	Vvc	jurer
ma	Ds	mon
foi	Nc	foi
,	Fw	,
Qu'	Vvc	qu'
on	Pp	on
en	Pp	en
voit	Vvc	voir
dans	S	dans
Paris	Vvc	paris
de	S	de
plus	Rg	plus
badauds	Ag	badaud
que	Cs	que
moi	Pp	je
.	Fs	.
Mon	Ds	mon
esprit	Nc	esprit
a	Vuc	avoir
paru	Ge	paraître
dedans	Rg	dedans
mon	Ds	mon
personnage	Nc	personnage
,	Fw	,
Lorsque	Vvc	lorsque
de	S	de
ces	Dd	ce
filous	Nc	filou
j'	Pp	je
ai	Vuc	avoir
supposé	Ge	supposer
l'	Da	le
outrage	Nc	outrage
.	Fs	.
Oui	Rg	oui
certes	Rg	certes
,	Fw	,
tu	Pp	tu
t'	Pp	tu
en	Pp	en
es	Vuc	être
dignement	Rg	dignement
acquitté	Ge	acquitter
;	Fw	;
J'	Vvc	j'
ai	Vuc	avoir
connu	Ge	connaître
ton	Ds	ton
génie	Nc	génie
,	Fw	,
et	Cc	et
ta	Ds	ton
dextérité	Nc	dextérité
:	Fw	:
Mais	Cc	mais
quelque	Di	quelque
bon	Ag	bon
succès	Nc	succès
qu'	Pr	que
ait	Vuc	avoir
eu	Ge	avoir
notre	Ds	notre
mensonge	Nc	mensonge
,	Fw	,
Un	Vvc	un
soupçon	Nc	soupçon
dissipé	Ge	dissiper
dans	S	dans
un	Dn	un
autre	Pi	autre
me	Pp	je
plonge	Vvc	plonger
;	Fw	;
Léandre	Nc	léandre
est	Vuc	être
abusé	Ge	abuser
;	Fw	;
mais	Cc	mais
l'	Da	le
ami	Nc	ami
de	S	de
Lyon	Nc	lyon
N'	Ag	n'
est	Vuc	être
pas	Rg	pas
assurément	Rg	assurément
de	S	de
même	Ag	même
opinion	Nc	opinion
:	Fw	:
Il	Pp	il
m'	Pp	je
a	Vuc	avoir
connu	Ge	connaître
sans	S	sans
doute	Nc	doute
,	Fw	,
et	Cc	et
s'	Pp	se
est	Vuc	être
fait	Ge	faire
violence	Nc	violence
De	Vvc	de
me	Pp	je
voir	Vvn	voir
,	Fw	,
de	S	de
m'	Pp	je
ouïr	Vvn	ouïr
et	Cc	et
garder	Vvn	garder
le	Da	le
silence	Nc	silence
.	Fs	.
Ils	Pp	ils
reviennent	Vvc	revenir
tous	Di	tout
deux	Nc	deux
,	Fw	,
nous	Pp	nous
serions	Vuc	être
bien	Rg	bien
trompez	Vvc	tromper
,	Fw	,
S'	Vvc	s'
ils	Pp	ils
avaient	Vuc	avoir
en	S	en
courant	Nc	courant
nos	Ds	notre
filous	Nc	filou
attrapés	Ge	attraper
.	Fs	.
Ma	Ds	mon
peine	Nc	peine
,	Fw	,
grâce	Nc	grâce
au	S+Da	à+le
Ciel	Nc	ciel
,	Fw	,
n'	Rp	ne
a	Vuc	avoir
pas	Rg	pas
été	Ge	être
trompée	Ge	tromper
;	Fw	;
Ne	Vvc	ne
vous	Pp	vous
affligez	Vvc	affliger
plus	Rg	plus
,	Fw	,
j'	Pp	je
apporte	Vvc	apporter
votre	Ds	votre
épée	Nc	épée
.	Fs	.
Tout	Pi	tout
cède	Vvc	céder
,	Fw	,
tout	Rg	tout
se	Pp	il
rend	Vvc	rendre
au	S+Da	à+le
brave	Ag	brave
Filemon	Nc	filemon
.	Fs	.
Les	Da	le
filous	Nc	filou
!	Fs	!
Ha	Rg	ha
!	Fs	!
Tout	Di	tout
beau	Ag	beau
,	Fw	,
vous	Pp	vous
savez	Vvc	savoir
mal	Rg	mal
leur	Ds	leur
nom	Nc	nom
.	Fs	.
Et	Cc	et
comme	Cs	comme
les	Da	le
objets	Nc	objet
se	Pp	il
grossissent	Vvc	grossir
dans	S	dans
l'	Da	le
ombre	Nc	ombre
,	Fw	,
À	Nc	à
vos	Ds	votre
sens	Nc	sens
étonnés	Ge	étonner
un	Dn	un
seul	Ag	seul
homme	Nc	homme
a	Vuc	avoir
fait	Ge	faire
nombre	Nc	nombre
.	Fs	.
Un	Dn	un
seul	Ag	seul
homme	Nc	homme
!	Fs	!
Un	Dn	un
seul	Ag	seul
homme	Nc	homme
.	Fs	.
Ils	Pp	ils
étaient	Vuc	être
plus	Rg	plus
de	S	de
six	Nc	six
.	Fs	.
Cavalier	Nc	cavalier
,	Fw	,
parlez	Nc	parlé
-en	Vvc	-en
d'	S	de
un	Dn	un
esprit	Nc	esprit
plus	Rg	plus
rassis	Ge	rasseoir|rassir
,	Fw	,
Vous	Nc	vous
nous	Pp	nous
feriez	Vvc	faire|ferrer
juger	Vvn	juger
dedans	Rg	dedans
cette	Dd	ce
occurrence	Nc	occurrence
,	Fw	,
Que	Vvc	que
la	Da	le
peur	Nc	peur
vous	Pp	vous
ôta	Vvc	ôter
jusqu'	S	jusque
à	S	à
la	Da	le
connaissance	Nc	connaissance
;	Fw	;
Qu'	Vvc	qu'
en	S	en
des	Dn	un
temps	Nc	temps
seulement	Rg	seulement
vous	Pp	vous
êtes	Vuc	être
généreux	Ag	généreux
,	Fw	,
Et	Vvc	et
que	Cs	que
la	Da	le
mort	Nc	mort
pour	S	pour
vous	Pp	vous
est	Vuc	être
d'	S	de
un	Dn	un
aspect	Nc	aspect
affreux	Ag	affreux
.	Fs	.
Un	Dn	un
seul	Ag	seul
avantage	Nc	avantage
de	S	de
sa	Ds	son
bonne	Ag	bon
conduite	Nc	conduite
,	Fw	,
Vous	Nc	vous
a	Vuc	avoir
mis	Ge	mettre
sans	S	sans
défense	Nc	défense
,	Fw	,
et	Cc	et
contraint	Vvc	contraindre
à	S	à
la	Da	le
fuite	Nc	fuite
.	Fs	.
Vous	Pp	vous
me	Pp	je
parlez	Vvc	parler
ici	Rg	ici
d'	S	de
un	Dn	un
langage	Nc	langage
inconnu	Ag	inconnu
.	Fs	.
Nous	Pp	nous
étions	Vuc	être
séparés	Ge	séparer
quand	Cs	quand
vous	Pp	vous
estes	Vuc	être
venu	Ge	venir
,	Fw	,
Et	Vvc	et
celui	Pd	celui
dont	Pr	dont
je	Pp	je
parle	Vvc	parler
,	Fw	,
et	Cc	et
pour	S	pour
qui	Pr	qui
je	Pp	je
respire	Vvc	respirer
,	Fw	,
M'	Vvc	m'
avait	Vuc	avoir
dit	Ge	dire
à	S	à
peu	Rg	peu
prés	Rg	près
ce	Pd	ce
que	Pr	que
je	Pp	je
vais	Vvc	aller
vous	Pp	vous
dire	Vvn	dire
.	Fs	.
Vous	Pp	vous
vous	Pp	vous
méprenez	Vvc	méprendre
trop	Rg	trop
,	Fw	,
de	S	de
crier	Vvn	crier
aux	S+Da	à+les
filous	Nc	filou
,	Fw	,
Arrêtez	Vvc	arrêtez
,	Fw	,
et	Cc	et
m'	Pp	je
oyez	Vvc	ouïr
Alcipe	Vvc	alcipe
,	Fw	,
si	Cs	si
c'	Pd	ce
est	Vuc	être
vous	Pp	vous
.	Fs	.
La	Da	le
mortelle	Ag	mortel
frayeur	Nc	frayeur
d'	S	de
une	Dn	un
attaque	Nc	attaque
imprévue	Ag	imprévu
Vous	Nc	vous
a	Vuc	avoir
troublé	Ge	troubler
l'	Da	le
esprit	Nc	esprit
aussi	Rg	aussi
bien	Rg	bien
que	Cs	que
la	Da	le
vue	Nc	vue
.	Fs	.
De	S	de
tous	Di	tout
les	Da	le
gens	Nc	gens|gent
d'	S	de
honneurs	Nc	honneur
je	Pp	je
professe	Vvc	professer
la	Da	le
loi	Nc	loi
;	Fw	;
Si	Vvc	si
vous	Pp	vous
êtes	Vuc	être
blessé	Ge	blesser
,	Fw	,
sachez	Vvc	savoir
que	Cs	que
c'	Pd	ce
est	Vuc	être
de	S	de
moi	Pp	je
.	Fs	.
Je	Pp	je
n'	Rp	ne
ai	Vuc	avoir
pu	Ge	pouvoir
supporter	Vvn	supporter
l'	Da	le
extrême	Ag	extrême
violence	Nc	violence
Dont	Vvc	dont
votre	Ds	votre
aveugle	Ag	aveugle
amour	Nc	amour
usait	Vvc	user
en	S	en
ma	Ds	mon
présence	Nc	présence
;	Fw	;
Et	Vvc	et
crois	Vvc	croire|croître
avoir	Vun	avoir
agi	Ge	agir
comme	S	comme
un	Dn	un
homme	Nc	homme
de	S	de
coeur	Nc	cœur
,	Fw	,
D'	Vvc	d'
avoir	Vun	avoir
pris	Ge	prendre
le	Da	le
parti	Nc	parti
d'	S	de
une	Dn	un
femme	Nc	femme
d'	S	de
honneur	Nc	honneur
.	Fs	.
Ce	Dd	ce
brave	Ag	brave
est	Vuc	être
fanfaron	Ag	fanfaron
.	Fs	.
Ce	Dd	ce
brave	Ag	brave
a	Vuc	avoir
du	Dp	du
courage	Nc	courage
,	Fw	,
Et	Vvc	et
je	Pp	je
ne	Rp	ne
pense	Vvc	penser
pas	Rg	pas
qu'	Cs	que
il	Pp	il
change	Vvc	changer
de	S	de
langage	Nc	langage
,	Fw	,
Vous	Nc	vous
vous	Pp	vous
piquez	Vvc	piquer
,	Fw	,
ce	Pd	ce
semble	Vvc	sembler
,	Fw	,
Alcipe	Vvc	alcipe
,	Fw	,
à	S	à
quel	Dt	quel
sujet	Nc	sujet
?	Fs	?
Il	Pp	il
ne	Rp	ne
dit	Vvc	dire
rien	Pi	rien
de	S	de
lui	Pp	il
,	Fw	,
c'	Pd	ce
est	Vuc	être
un	Dn	un
récit	Nc	récit
qu'	Pr	que
il	Pp	il
fait	Vvc	faire
.	Fs	.
C'	Pd	ce
est	Vuc	être
un	Dn	un
conte	Nc	conte|conté
ennuyeux	Ag	ennuyeux
.	Fs	.
Achevez	Vvc	achever
de	S	de
m'	Pp	je
entendre	Vvn	entendre
.	Fs	.
Je	Pp	je
ne	Rp	ne
puis	Vvc	pouvoir
.	Fs	.
En	S	en
tout	Di	tout
cas	Nc	cas
,	Fw	,
je	Pp	je
m'	Pp	je
adresse	Vvc	adresser
à	S	à
Léandre	Nc	léandre
,	Fw	,
Je	Vvc	je
laisse	Vvc	laisser
quelque	Di	quelque
temps	Nc	temps
l'	Da	le
inconnu	Nc	inconnu
dans	S	dans
l'	Da	le
erreur	Nc	erreur
.	Fs	.
Il	Pp	il
parle	Vvc	parler
en	S	en
menaçant	Ga	menacer
,	Fw	,
j'	Pp	je
écoute	Vvc	écouter
sans	S	sans
terreur	Nc	terreur
:	Fw	:
Mon	Ds	mon
silence	Nc	silence
le	Pp	il
choque	Vvc	choquer
,	Fw	,
il	Pp	il
veut	Vvc	vouloir
que	Cs	que
je	Pp	je
réponde	Vvc	répondre
,	Fw	,
Il	Vvc	il
demeure	Vvc	demeurer
à	S	à
ma	Ds	mon
voix	Nc	voix
le	Da	le
plus	Rg	plus
surpris	Ge	surprendre
du	S+Da	de+le
monde	Nc	monde
,	Fw	,
Six	Nc	six
en	S	en
attaquer	Vvn	attaquer
un	Pi	un
,	Fw	,
le	Pp	il
prendre	Vvn	prendre
en	S	en
trahison	Nc	trahison
;	Fw	;
Il	Vvc	il
faut	Vvc	faillir|falloir
qu'	Cs	que
en	S	en
ce	Dd	ce
moment	Nc	moment
vous	Pp	vous
m'	Pp	je
en	Pp	en
fassiez	Vvc	faire
raison	Nc	raison
,	Fw	,
Lui	Nc	lui
dis	Vvc	dire
-je	Nc	-je
,	Fw	,
et	Cc	et
si	Cs	si
la	Da	le
mort	Nc	mort
n'	Rp	ne
a	Vuc	avoir
point	Rg	point
pour	S	pour
vous	Pp	vous
de	S	de
charmes	Nc	charme
,	Fw	,
Que	Vvc	que
vous	Pp	vous
vous	Pp	vous
disposiez	Vvc	disposer
à	S	à
me	Pp	je
rendre	Vvn	rendre
les	Da	le
armes	Nc	arme|armé
.	Fs	.
Vous	Pp	vous
me	Pp	je
redoutez	Vvc	redouter
peu	Rg	peu
,	Fw	,
mais	Cc	mais
en	S	en
vous	Pp	vous
assaillant	Ga	assaillir
,	Fw	,
Vous	Nc	vous
saurez	Vvc	savoir
si	Cs	si
je	Pp	je
suis	Vuc	être
téméraire	Ag	téméraire
ou	Cc	ou
vaillant	Ag	vaillant
.	Fs	.
S'	Cs	si
il	Pp	il
vous	Pp	vous
est	Vuc	être
plus	Rg	plus
aisé	Ag	aisé
de	S	de
me	Pp	je
vaincre	Vvn	vaincre
qu'	Cs	que
un	Dn	un
autre	Pi	autre
;	Fw	;
Je	Vvc	je
prends	Vvc	prendre
son	Ds	son
intérêt	Nc	intérêt
,	Fw	,
soutenez	Vvc	soutenir
bien	Rg	bien
le	Da	le
vôtre	As#Ps	vôtre
.	Fs	.
Lors	Rg	lors
l'	Da	le
oeil	Nc	œil
bon	Ag	bon
,	Fw	,
le	Da	le
pied	Nc	pied
ferme	Vvc	fermer
,	Fw	,
et	Cc	et
le	Da	le
bras	Nc	bras
prompt	Ag	prompt
et	Cc	et
fort	Ag	fort
;	Fw	;
Je	Vvc	je
lui	Pp	il
porte	Vvc	porter
,	Fw	,
il	Pp	il
s'	Pp	se
écrie	Vvc	écrier
,	Fw	,
ah	I	ah
!	Fs	!
Cavalier	Nc	cavalier
,	Fw	,
j'	Pp	je
ai	Vuc	avoir
tort	Nc	tort
,	Fw	,
L'	Vvc	l'
ombre	Nc	ombre
a	Vuc	avoir
fait	Ge	faire
mon	Ds	mon
abus	Nc	abus
que	Cs	que
votre	Ds	votre
voix	Nc	voix
dissipe	Vvc	dissiper
,	Fw	,
Je	Vvc	je
vous	Pp	vous
ai	Vuc	avoir
cru	Ge	croire|croître
d'abord	Nc	d'abord
,	Fw	,
et	Cc	et
traité	Ge	traiter
comme	S	comme
Alcipe	Nc	alcipe
.	Fs	.
L'	Da	le
abus	Nc	abus
est	Vuc	être
pardonnable	Ag	pardonnable
où	Pr	où
la	Da	le
nuit	Nc	nuit
vous	Pp	vous
a	Vuc	avoir
mis	Ge	mettre
,	Fw	,
Je	Vvc	je
le	Pp	il
connais	Vvc	connaître
,	Fw	,
lui	Pp	il
dis	Vvc	dire
-je	Nc	-je
,	Fw	,
et	Cc	et
nous	Pp	nous
sommes	Vuc	être
amis	Nc	ami
.	Fs	.
J'	Pp	je
en	Pp	en
ressens	Vvc	ressentir
,	Fw	,
répond-il	V	répondre
,	Fw	,
un	Dn	un
plaisir	Nc	plaisir
incroyable	Ag	incroyable
:	Fw	:
Je	Pp	je
vous	Pp	vous
ferai	Vvc	faire|ferrer
de	S	de
tout	Di	tout
un	Dn	un
récit	Nc	récit
véritable	Ag	véritable
.	Fs	.
Si	Cs	si
mon	Ds	mon
juste	Ag	juste
motif	Nc	motif
n'	Rp	ne
est	Vuc	être
pas	Rg	pas
raison	Nc	raison
pour	S	pour
vous	Pp	vous
,	Fw	,
Je	Vvc	je
porte	Nc	porte
à	S	à
mon	Ds	mon
côté	Nc	côté
de	S	de
quoi	Pr	quoi
la	Pp	il
faire	Vvn	faire
à	S	à
tous	Pi	tout
.	Fs	.
Cela	Pd	cela
dit	Vvc	dire
,	Fw	,
il	Pp	il
commence	Vvc	commencer
à	S	à
peu	Rg	peu
près	Rg	près
en	S	en
ces	Dd	ce
termes	Nc	terme
.	Fs	.
Que	Cs	que
l'	Pp	il
on	Pp	on
voit	Vvc	voir
peu	Rg	peu
d'	S	de
amis	Nc	ami
véritables	Ag	véritable
et	Cc	et
fermes	Ag	ferme
!	Fs	!
Alcipe	Vvc	alcipe
en	Pp	en
avait	Vuc	avoir
un	Pi	un
qui	Pr	qui
le	Pp	il
voulait	Vvc	vouloir
trahir	Vvn	trahir
;	Fw	;
Il	Vvc	il
en	Pp	en
aimait	Vvc	aimer
la	Da	le
femme	Nc	femme
,	Fw	,
et	Cc	et
c'	Pd	ce
était	Vuc	être
le	Da	le
haïr	Nc	haïr
.	Fs	.
Pour	S	pour
elle	Pp	il
,	Fw	,
il	Pp	il
eut	Vuc	avoir
au	S+Da	à+le
coeur	Nc	cœur
une	Dn	un
illicite	Ag	illicite
flamme	Nc	flamme
.	Fs	.
Il	Pp	il
crut	Vvc	croire|croître
en	S	en
triompher	Vvn	triompher
,	Fw	,
parce	Vvc	parce
qu'	Cs	que
elle	Pp	il
était	Vuc	être
femme	Nc	femme
.	Fs	.
L'	Da	le
absence	Nc	absence
d'	S	de
un	Dn	un
mari	Nc	mari
flatta	Vvc	flatter
son	Ds	son
lâche	Ag	lâche
espoir	Nc	espoir
,	Fw	,
Il	Vvc	il
en	Pp	en
venait	Vvc	venir
toujours	Rg	toujours
,	Fw	,
ou	Cc	ou
toujours	Rg	toujours
l'	Pp	il
allait	Vvc	aller
voir	Vvn	voir
.	Fs	.
Tout	Pi	tout
ce	Pd	ce
que	Pr	que
l'	Pp	il
Art	Vvc	art
d'	S	de
aimer	Vvn	aimer
,	Fw	,
ou	Cc	ou
