Invincibles	Ag	invincible
ce	Pd	ce
que	Pr	que
je	Pp	je
fus	Vuc	être
:	Fw	:
Aussitôt	Vvc	aussitôt
qu'	Cs	que
Édouard	Nc	édouard
eut	Vuc	avoir
perdu	Ge	perdre
la	Da	le
lumière	Nc	lumière
,	Fw	,
On	Vvc	on
suscite	Ge	susciter
à	S	à
nos	Ds	notre
yeux	Nc	œil
cette	Dd	ce
belle	Ag	beau
héritière	Nc	héritier
:	Fw	:
Le	Da	le
Duc	Nc	duc
de	S	de
Northbelant	Ga	northbelant
ingrat	Ag	ingrat
,	Fw	,
et	Cc	et
déloyal	Ag	déloyal
L'	Nc	l'
élève	Vvc	élever
insolemment	Rg	insolemment
sur	S	sur
le	Da	le
trône	Nc	trône
Royal	Ag	royal
,	Fw	,
Assemble	Vvc	assembler
les	Da	le
États	Nc	états
,	Fw	,
les	Pp	ils
contraint	Vvc	contraindre
à	S	à
l'	Da	le
hommage	Nc	hommage
,	Fw	,
Tandis	Vvc	tandis
que	Cs	que
pour	S	pour
nous	Pp	nous
mettre	Vvn	mettre
à	S	à
l'	Da	le
abri	Nc	abri
de	S	de
l'	Da	le
orage	Nc	orage
,	Fw	,
Et	Vvc	et
chercher	Vvn	chercher
à	S	à
nos	Ds	notre
jours	Nc	jour
un	Dn	un
peu	Rg	peu
de	S	de
sûreté	Nc	sûreté
,	Fw	,
À	Nc	à
peine	Nc	peine
trouvons-nous	V	trouver
un	Dn	un
endroit	Nc	endroit
écarté	Ge	écarter
'	Vvc	'
À	Nc	à
peine	Nc	peine
dans	S	dans
le	Da	le
sein	Nc	sein
de	S	de
toute	Di	tout
l'	Da	le
Angleterre	Nc	angleterre
Trouvons-nous	Vvc	trouvons-nous
pour	S	pour
asile	Nc	asile
,	Fw	,
un	Dn	un
petit	Ag	petit
coin	Nc	coin
de	S	de
terre	Nc	terre
'	Vvc	'
Ô	Nc	ô
mémoire	Nc	mémoire
honteuse	Ag	honteux
à	S	à
cet	Dd	ce
ingrat	Ag	ingrat
pays	Nc	pays
!	Fs	!
Mais	Cc	mais
sans	S	sans
être	Vun	être
contents	Ag	content
des	S+Da	de+le|de+les
sceptres	Nc	sceptre
envahis	Vvc	envahir
,	Fw	,
Les	Vvc	les
filles	Nc	fille
de	S	de
Henry	Vvc	henry
honteusement	Rg	honteusement
bannies	Nc	banni
Leur	Ag	leur
semblèrent	Vvc	sembler
encor	Nc	encor
trop	Rg	trop
doucement	Rg	doucement
punies	Ge	punir
,	Fw	,
Il	Vvc	il
fallait	Vvc	falloir
redoubler	Vvn	redoubler
des	Dn	un
maux	Nc	mal
si	Rg	si
violents	Ag	violent
Par	Nc	par
des	S+Da	de+le|de+les
arrêts	Nc	arrêt
cruels	Ag	cruel
,	Fw	,
par	S	par
des	Dn	un
édits	Nc	édit
sanglants	Ag	sanglant
,	Fw	,
Qui	Vvc	qui
souillaient	Vvc	souiller
notre	Ds	notre
nom	Nc	nom
d'	S	de
opprobres	Nc	opprobre
,	Fw	,
et	Cc	et
de	S	de
crimes	Nc	crime
,	Fw	,
Et	Vvc	et
qui	Pr	qui
nous	Pp	nous
déclaraient	Vvc	déclarer
filles	Nc	fille
illégitimes	Ag	illégitime
,	Fw	,
Indignes	Vvc	indigner
pour	S	pour
jamais	Rg	jamais
de	S	de
la	Da	le
succession	Nc	succession
.	Fs	.
Madame	Nc	madame
pardonnez	Vvc	pardonner
à	S	à
cette	Dd	ce
passion	Nc	passion
,	Fw	,
À	Nc	à
ce	Dd	ce
ressouvenir	Nc	ressouvenir
il	Pp	il
faut	Vvc	faillir|falloir
que	Cs	que
je	Pp	je
m'	Pp	je
emporte	Vvc	emporter
,	Fw	,
Tandis	Vvc	tandis
que	Cs	que
vos	Ds	votre
sujets	Nc	sujet
vous	Pp	vous
traitaient	Vvc	traiter
de	S	de
la	Da	le
sorte	Nc	sorte
,	Fw	,
Vous	Nc	vous
n'	Rp	ne
aviez	Vuc	avoir
de	S	de
recours	Nc	recours
dans	S	dans
de	Dn	un
si	Rg	si
grands	Ag	grand
malheurs	Nc	malheur
Que	Vvc	que
de	S	de
lever	Vvn	lever
au	S+Da	à+le
Ciel	Nc	ciel
vos	Ds	votre
yeux	Nc	œil
mouillés	Ge	mouiller
de	S	de
pleurs	Nc	pleur
:	Fw	:
Et	Cc	et
le	Pp	il
Ciel	Vvc	ciel
à	S	à
la	Da	le
fin	Nc	fin
fut	Vuc	être
touché	Ge	toucher
de	S	de
vos	Ds	votre
larmes	Nc	larme
Contre	Vvc	contrer
vos	Ds	votre
ennemis	Nc	ennemi
il	Pp	il
nous	Pp	nous
donna	Vvc	donner
des	Dn	un
armes	Nc	arme|armé
,	Fw	,
Et	Vvc	et
presque	Rg	presque
en	S	en
un	Dn	un
moment	Nc	moment
il	Pp	il
les	Pp	ils
précipita	Vvc	précipiter
De	Vvc	de
ce	Dd	ce
faîte	Nc	faîte
,	Fw	,
insolent	Ag	insolent
,	Fw	,
où	Pr	où
leur	Ds	leur
orgueil	Nc	orgueil
monta	Vvc	monter
.	Fs	.
Maintenant	Rg	maintenant
que	Cs	que
sa	Ds	son
main	Nc	main
met	Vvc	mettre
en	S	en
votre	Ds	votre
puissance	Nc	puissance
,	Fw	,
Ceux	Nc	ceux
qui	Pr	qui
vous	Pp	vous
ont	Vuc	avoir
traitée	Ge	traiter
avec	S	avec
tant	Rg	tant
d'	S	de
insolence	Nc	insolence
,	Fw	,
Pouvez	Vvc	pouvoir
-vous	Nc	-vous
plus	Rg	plus
longtemps	Rg	longtemps
porter	Vvn	porter
d'	S	de
un	Dn	un
même	Ag	même
front	Nc	front
Le	Vvc	le
noir	Ag	noir
ressouvenir	Vvn	ressouvenir
d'	S	de
un	Dn	un
si	Rg	si
sensible	Ag	sensible
affront	Nc	affront
.	Fs	.
Le	Da	le
Duc	Nc	duc
de	S	de
Northbelant	Ga	northbelant
est	Vuc	être
vraiment	Rg	vraiment
très	Rg	très
coupable	Ag	coupable
,	Fw	,
Et	Vvc	et
dans	S	dans
les	Da	le
actions	Nc	action
il	Pp	il
n'	Rp	ne
est	Vuc	être
point	Rg	point
excusable	Ag	excusable
,	Fw	,
Aussi	Nc	aussi
ne	Rp	ne
dépend-il	Vvc	dépend-il
que	Rg	que
des	Dn	un
Seigneurs	Nc	seigneur
Anglais	Vvc	anglais
,	Fw	,
De	Vvc	de
soumettre	Vvn	soumettre
son	Ds	son
crime	Nc	crime
à	S	à
la	Da	le
rigueur	Nc	rigueur
des	S+Da	de+le|de+les
lois	Nc	loi
.	Fs	.
Je	Pp	je
ne	Rp	ne
veux	Vvc	vouloir
procurer	Vvn	procurer
ni	Cc	ni
sa	Ds	son
mort	Nc	mort
,	Fw	,
ni	Cc	ni
sa	Ds	son
grâce	Nc	grâce
,	Fw	,
Mais	Vvc	mais
que	Cs	que
sans	S	sans
passion	Nc	passion
la	Da	le
justice	Nc	justice
se	Pp	il
fasse	Vvc	faire
:	Fw	:
Le	Da	le
Ciel	Nc	ciel
qui	Pr	qui
me	Pp	je
remet	Vvc	remettre
dans	S	dans
un	Dn	un
degré	Nc	degré
si	Rg	si
haut	Ag	haut
Veut	Vvc	vouloir
que	Cs	que
sa	Ds	son
volonté	Nc	volonté
s'	Pp	se
observe	Vvc	observer
comme	Cs	comme
il	Pp	il
faut	Vvc	faillir|falloir
,	Fw	,
Que	Vvc	que
sur	S	sur
mes	Ds	mon
intérêts	Nc	intérêt
la	Da	le
justice	Nc	justice
l'	Pp	il
emporte	Vvc	emporter
,	Fw	,
Et	Vvc	et
qu'	Cs	que
enfin	Rg	enfin
l'	Da	le
équité	Nc	équité
soit	Vuc	être
toujours	Rg	toujours
la	Da	le
plus	Rg	plus
forte	Ag	fort
:	Fw	:
Mais	Cc	mais
ce	Pd	ce
qui	Pr	qui
plus	Rg	plus
m'	Pp	je
afflige	Vvc	affliger
,	Fw	,
et	Cc	et
qui	Pr	qui
dans	S	dans
ce	Dd	ce
malheur	Nc	malheur
Me	Vvc	me
contraint	Ge	contraindre
de	S	de
mêler	Vvn	mêler
ma	Ds	mon
tristesse	Nc	tristesse
,	Fw	,
à	S	à
la	Da	le
leur	Ps	leur
,	Fw	,
C'	Vvc	c'
est	Vuc	être
le	Da	le
sort	Nc	sort
pitoyable	Ag	pitoyable
et	Cc	et
la	Da	le
triste	Ag	triste
aventure	Nc	aventure
D'	Nc	d'
un	Dn	un
des	S+Da	de+le|de+les
plus	Rg	plus
beaux	Ag	beau
objets	Nc	objet
qu'	Pr	que
ait	Vuc	avoir
produit	Ge	produire
la	Da	le
Nature	Nc	nature
,	Fw	,
D'	Nc	d'
une	Dn	un
jeune	Ag	jeune
Princesse	Nc	prince|princesse
à	S	à
qui	Pr	qui
l'	Da	le
âge	Nc	âge
innocent	Ag	innocent
Fit	Vvc	faire
commettre	Vvn	commettre
une	Dn	un
faute	Nc	faute
en	S	en
leur	Pp	leur
obéissant	Ga	obéir
,	Fw	,
Oui	Vvc	oui
,	Fw	,
sa	Ds	son
seule	Ag	seul
bonté	Nc	bonté
la	Pp	il
rendit	Vvc	rendre
criminelle	Ag	criminel
,	Fw	,
Elle	Vvc	elle
fut	Vuc	être
trop	Rg	trop
crédule	Ag	crédule
,	Fw	,
et	Cc	et
non	Rg	non
pas	Rg	pas
infidèle	Ag	infidèle
,	Fw	,
Aussi	Ge	aussi
cette	Dd	ce
raison	Nc	raison
me	Pp	je
lui	Pp	il
fait	Vvc	faire
accorder	Vvn	accorder
Ce	Vvc	ce
que	Cs	que
par	S	par
un	Dn	un
des	S+Da	de+le|de+les
siens	Ps	sien
elle	Pp	il
a	Vuc	avoir
fait	Ge	faire
demander	Vvn	demander
.	Fs	.
Puisqu'elle	Cs	puisqu'elle
le	Pp	il
désire	Vvc	désirer
il	Pp	il
faut	Vvc	faillir|falloir
que	Cs	que
je	Pp	je
la	Pp	il
voie	Vvc	voir
.	Fs	.
C'	Pd	ce
est	Vuc	être
abuser	Nc	abuser
des	S+Da	de+le|de+les
biens	Nc	bien
que	Pr	que
le	Pp	il
Ciel	Vvc	ciel
vous	Pp	vous
envoie	Vvc	envoyer
.	Fs	.
Le	Da	le
Comte	Nc	comte|comté
d'	S	de
Arondel	Nc	arondel
l'	Pp	il
amène	Vvc	amener
devant	S	devant
nous	Pp	nous
Traitez	Nc	traité
-la	Vvc	-la
comme	Cs	comme
il	Pp	il
faut	Vvc	faillir|falloir
.	Fs	.
Madame	Nc	madame
levez	Vvc	lever
-vous	Nc	-vous
.	Fs	.
Non	Rg	non
,	Fw	,
Madame	Nc	madame
,	Fw	,
souffrez	Vvc	souffrir
qu'	Cs	que
une	Pi	un
de	S	de
vos	Ds	votre
sujettes	Nc	sujettes
.	Fs	.
Non	Rg	non
,	Fw	,
je	Pp	je
n'	Rp	ne
écoute	Vvc	écouter
rien	Pi	rien
en	S	en
l'	Da	le
état	Nc	état
où	Pr	où
vous	Pp	vous
êtes	Vuc	être
,	Fw	,
Je	Vvc	je
connais	Vvc	connaître
votre	Ds	votre
rang	Nc	rang
,	Fw	,
et	Cc	et
votre	Ds	votre
qualité	Nc	qualité
:	Fw	:
Levez	Vvc	lever
-vous	Nc	-vous
.	Fs	.
J'	Pp	je
obéis	Vvc	obéir
à	S	à
votre	Ds	votre
Majesté	Nc	majesté
.	Fs	.
Madame	Nc	madame
cette	Dd	ce
juste	Ag	juste
et	Cc	et
divine	Ag	divin
puissance	Nc	puissance
,	Fw	,
Qui	Vvc	qui
remet	Vvc	remettre
cet	Dd	ce
État	Nc	état
sous	S	sous
votre	Ds	votre
obéissance	Nc	obéissance
,	Fw	,
Et	Vvc	et
par	S	par
un	Dn	un
coup	Nc	coup
du	S+Da	de+le
Ciel	Nc	ciel
vous	Pp	vous
a	Vuc	avoir
sitôt	Rg	sitôt
rendu	Ge	rendre
Le	Vvc	le
bien	Rg	bien
qu'	Cs	que
on	Pp	on
usurpait	Vvc	usurper
,	Fw	,
et	Cc	et
qui	Pr	qui
vous	Pp	vous
était	Vuc	être
dû	Ge	devoir
:	Fw	:
Cet	Dd	ce
esprit	Nc	esprit
qui	Pr	qui
pénètre	Vvc	pénétrer
aux	S+Da	à+les
fonds	Nc	fond|fonds
de	S	de
mes	Ds	mon
pensées	Nc	pensée
,	Fw	,
Qui	Vvc	qui
connaît	Vvc	connaître
l'	Da	le
avenir	Nc	avenir
,	Fw	,
et	Cc	et
les	Da	le
choses	Nc	chose
passées	Ge	passer
,	Fw	,
Qui	Vvc	qui
lit	Nc	lit
dans	S	dans
votre	Ds	votre
coeur	Nc	cœur
,	Fw	,
et	Cc	et
dans	S	dans
le	Da	le
mien	Ps	mien
aussi	Rg	aussi
,	Fw	,
Connaît	Vvc	connaît
bien	Rg	bien
le	Da	le
dessein	Nc	dessein
qui	Pr	qui
me	Pp	je
conduit	Vvc	conduire
ici	Rg	ici
,	Fw	,
Je	Vvc	je
le	Da	le
conjure	Nc	conjuré
aussi	Rg	aussi
par	S	par
sa	Ds	son
bonté	Nc	bonté
suprême	Ag	suprême
De	Vvc	de
faire	Vvn	faire
qu'	Cs	que
à	S	à
mon	Ds	mon
front	Nc	front
vous	Pp	vous
le	Pp	il
jugiez	Vvc	juger
de	S	de
même	Pi	même
,	Fw	,
Ou	Vvc	ou
qu'	Cs	que
il	Pp	il
vous	Pp	vous
fasse	Vvc	faire
voir	Vvn	voir
au-dedans	Rg	au-dedans
de	S	de
mon	Ds	mon
coeur	Nc	cœur
Quel	Ag	quel
est	Vuc	être
le	Da	le
sentiment	Nc	sentiment
que	Pr	que
j'	Pp	je
ai	Vuc	avoir
de	S	de
mon	Ds	mon
malheur	Nc	malheur
,	Fw	,
Si	Vvc	si
l'	Pp	il
on	Pp	on
peut	Vvc	pouvoir
écouter	Vvn	écouter
une	Dn	un
bouche	Nc	bouche
coupable	Ag	coupable
,	Fw	,
Si	Vvc	si
je	Pp	je
puis	Vvc	pouvoir
être	Vun	être
encor	Nc	encor
criminelle	Ag	criminel
,	Fw	,
et	Cc	et
croyable	Ag	croyable
,	Fw	,
Et	Vvc	et
si	Cs	si
vous	Pp	vous
ne	Rp	ne
jugez	Vvc	juger
,	Fw	,
ou	Cc	ou
que	Cs	que
mon	Ds	mon
repentir	Nc	repentir
,	Fw	,
Ou	Vvc	ou
que	Cs	que
mon	Ds	mon
intérêt	Nc	intérêt
m'	Pp	je
obligent	Vvc	obliger
à	S	à
mentir	Vvn	mentir
,	Fw	,
Madame	Nc	madame
que	Pr	que
le	Pp	il
Ciel	Vvc	ciel
,	Fw	,
s'	Cs	si
il	Pp	il
est	Vuc	être
encor	Nc	encor
possible	Ag	possible
,	Fw	,
Ajoute	Vvc	ajouter
à	S	à
mes	Ds	mon
malheurs	Nc	malheur
un	Dn	un
malheur	Nc	malheur
plus	Rg	plus
sensible	Ag	sensible
,	Fw	,
Si	Vvc	si
le	Da	le
regret	Nc	regret
que	Pr	que
j'	Pp	je
ai	Vuc	avoir
me	Pp	je
vient	Vvc	venir
d'	S	de
avoir	Vun	avoir
perdu	Ge	perdre
Le	Vvc	le
sceptre	Nc	sceptre
que	Pr	que
j'	Pp	je
avais	Vuc	avoir
,	Fw	,
et	Cc	et
qu'	Cs	que
il	Pp	il
vous	Pp	vous
a	Vuc	avoir
rendu	Ge	rendre
.	Fs	.
Non	Rg	non
,	Fw	,
Madame	Nc	madame
,	Fw	,
jamais	Rg	jamais
je	Pp	je
ne	Rp	ne
me	Pp	je
suis	Vuc	être
fondée	Ge	fonder
Sur	Nc	sur
une	Dn	un
Royauté	Nc	royauté
que	Pr	que
j'	Pp	je
ai	Vuc	avoir
si	Rg	si
peu	Rg	peu
gardée	Ge	garder
,	Fw	,
Et	Vvc	et
j'	Pp	je
ai	Vuc	avoir
toujours	Rg	toujours
prévu	Ge	prévoir
dans	S	dans
mon	Ds	mon
aveuglement	Nc	aveuglement
Qu'	Vvc	qu'
elle	Pp	il
durerait	Vvc	durer
peu	Rg	peu
sur	S	sur
un	Dn	un
tel	Ag	tel
fondement	Nc	fondement
:	Fw	:
Quelque	Di	quelque
vaine	Ag	vain
grandeur	Nc	grandeur
dont	Pr	dont
je	Pp	je
fusse	Vuc	être
charmée	Ge	charmer
,	Fw	,
J'	Vvc	j'
ai	Vuc	avoir
jugé	Ge	juger
que	Cs	que
bientôt	Rg	bientôt
elle	Pp	il
irait	Vvc	aller
en	S	en
fumée	Nc	fumée
.	Fs	.
Aussi	Rg	aussi
je	Pp	je
perds	Vvc	perdre
bien	Rg	bien
peu	Rg	peu
lorsque	Cs	lorsque
je	Pp	je
perds	Vvc	perdre
le	Da	le
bien	Nc	bien
,	Fw	,
Qui	Vvc	qui
fut	Vuc	être
vôtre	As#Ps	vôtre
en	S	en
naissant	Ga	naître
,	Fw	,
et	Cc	et
ne	Rp	ne
fut	Vuc	être
jamais	Rg	jamais
mien	As	mien
:	Fw	:
Bien	Rg	bien
loin	Rg	loin
de	S	de
soupirer	Vvn	soupirer
après	S	après
votre	Ds	votre
Couronne	Nc	couronne
,	Fw	,
Je	Vvc	je
bénis	Ag	bénit
avec	S	avec
vous	Pp	vous
la	Da	le
main	Nc	main
qui	Pr	qui
vous	Pp	vous
la	Pp	il
donne	Vvc	donner
,	Fw	,
Et	Vvc	et
me	Pp	je
veux	Vvc	vouloir
soulager	Vvn	soulager
par	S	par
sa	Ds	son
rare	Ag	rare
bonté	Nc	bonté
D'	Nc	d'
un	Dn	un
fardeau	Nc	fardeau
si	Rg	si
pesant	Ga	peser
,	Fw	,
et	Cc	et
si	Rg	si
peu	Rg	peu
mérité	Ge	mériter
:	Fw	:
Tout	Di	tout
le	Da	le
regret	Nc	regret
que	Pr	que
j'	Pp	je
ai	Vuc	avoir
c'	Pd	ce
est	Vuc	être
de	S	de
m'	Pp	je
être	Vun	être
approchée	Ge	approcher
De	Vvc	de
ce	Dd	ce
Trône	Nc	trône
élevé	Ge	élever
,	Fw	,
dont	Pr	dont
je	Pp	je
suis	Vuc	être
trébuchée	Ge	trébucher
,	Fw	,
Et	Vvc	et
d'	S	de
avoir	Vun	avoir
aux	S+Da	à+les
dépens	Nc	dépens
de	S	de
votre	Ds	votre
Majesté	Nc	majesté
Offensé	Vvc	offensé
mon	Ds	mon
devoir	Nc	devoir
,	Fw	,
et	Cc	et
ma	Ds	mon
fidélité	Nc	fidélité
.	Fs	.
Oui	Rg	oui
,	Fw	,
Madame	Nc	madame
,	Fw	,
croyez	Vvc	croire
que	Cs	que
je	Pp	je
mourrais	Vvc	mourir
contente	Ag	content
Si	Nc	si
j'	Pp	je
avais	Vuc	avoir
le	Da	le
bonheur	Nc	bonheur
de	S	de
mourir	Vvn	mourir
innocente	Ag	innocent
,	Fw	,
Et	Vvc	et
que	Rg	que
si	Cs	si
je	Pp	je
pouvais	Vvc	pouvoir
revenir	Vvn	revenir
à	S	à
ce	Dd	ce
point	Nc	point
:	Fw	:
Dans	S	dans
mes	Ds	mon
autres	Ag	autre
malheurs	Nc	malheur
je	Pp	je
ne	Rp	ne
me	Pp	je
plaindrais	Vvc	plaindre
point	Rg	point
:	Fw	:
Mais	Cc	mais
puisque	Cs	puisque
maintenant	Rg	maintenant
il	Pp	il
ne	Rp	ne
m'	Pp	je
est	Vuc	être
pas	Rg	pas
possible	Ag	possible
,	Fw	,
Et	Vvc	et
que	Cs	que
pour	S	pour
la	Pp	il
nier	Vvn	nier
ma	Ds	mon
faute	Nc	faute
est	Vuc	être
trop	Rg	trop
visible	Ag	visible
,	Fw	,
Que	Vvc	que
l'	Da	le
honneur	Nc	honneur
et	Cc	et
le	Da	le
sang	Nc	sang
m'	Pp	je
empêchent	Vvc	empêcher
d'	S	de
accuser	Vvn	accuser
Ceux	Ag	ceux
de	S	de
qui	Pr	qui
le	Da	le
pouvoir	Nc	pouvoir
me	Pp	je
pourrait	Vvc	pouvoir
excuser	Vvn	excuser
,	Fw	,
Je	Vvc	je
n'	Rp	ne
abuserai	Vvc	abuser
point	Rg	point
d'	S	de
une	Dn	un
douceur	Nc	douceur
extrême	Ag	extrême
,	Fw	,
Qui	Vvc	qui
m'	Pp	je
écoute	Vvc	écouter
,	Fw	,
me	Pp	je
voit	Vvc	voir
,	Fw	,
et	Cc	et
me	Pp	je
souffre	Vvc	souffrir
de	S	de
même	Pi	même
,	Fw	,
Et	Vvc	et
je	Pp	je
confesserai	Vvc	confesser
que	Cs	que
mon	Ds	mon
ambition	Nc	ambition
Est	Vvc	est
digne	Ag	digne
de	S	de
reproche	Nc	reproche
,	Fw	,
et	Cc	et
de	S	de
punition	Nc	punition
,	Fw	,
Que	Vvc	que
je	Pp	je
suis	Vuc	être
criminelle	Ag	criminel
,	Fw	,
ingrate	Ag	ingrat
,	Fw	,
déloyale	Ag	déloyal
,	Fw	,
Et	Vvc	et
qu'	Cs	que
ayant	Ga	avoir
usurpé	Ge	usurper
la	Da	le
dignité	Nc	dignité
Royale	Ag	royal
,	Fw	,
Cette	Vvc	cette
marque	Nc	marque
suprême	Ag	suprême
,	Fw	,
et	Cc	et
cet	Dd	ce
auguste	Ag	auguste
nom	Nc	nom
,	Fw	,
Je	Vvc	je
ne	Rp	ne
puis	Vvc	pouvoir
mériter	Vvn	mériter
ni	Cc	ni
grâce	Nc	grâce
,	Fw	,
ni	Cc	ni
pardon	Nc	pardon
:	Fw	:
Mais	Cc	mais
si	Cs	si
le	Da	le
souvenir	Nc	souvenir
de	S	de
ma	Ds	mon
faute	Nc	faute
passée	Ge	passer
Me	Vvc	me
peut	Vvc	pouvoir
encor	Nc	encor
permettre	Vvn	permettre
une	Dn	un
telle	Ag	tel
pensée	Nc	pensée
,	Fw	,
Du	Vvc	du
moins	Rg	moins
que	Cs	que
cet	Dd	ce
espoir	Nc	espoir
ne	Rp	ne
me	Pp	je
soit	Vuc	être
pas	Rg	pas
ôté	Ge	ôter
,	Fw	,
Qu'	Vvc	qu'
on	Pp	on
aura	Vuc	avoir
quelque	Di	quelque
égard	Nc	égard
à	S	à
notre	Ds	notre
qualité	Nc	qualité
,	Fw	,
Et	Vvc	et
que	Cs	que
je	Pp	je
pourrai	Vvc	pouvoir
perdre	Vvn	perdre
une	Dn	un
coupable	Ag	coupable
vie	Nc	vie
Sans	Vvc	sans
que	Cs	que
ma	Ds	mon
mort	Nc	mort
de	S	de
honte	Nc	honte
,	Fw	,
et	Cc	et
d'	S	de
opprobre	Nc	opprobre
suivie	Ge	suivre
Fasse	Vvc	faire
finir	Vvn	finir
mes	Ds	mon
jours	Nc	jour
avec	S	avec
indignité	Nc	indignité
,	Fw	,
C'	Vvc	c'
est	Vuc	être
tout	Pi	tout
ce	Pd	ce
que	Pr	que
j'	Pp	je
attends	Vvc	attendre
de	S	de
votre	Ds	votre
Majesté	Nc	majesté
.	Fs	.
Bien	Rg	bien
que	Cs	que
dans	S	dans
mon	Ds	mon
esprit	Nc	esprit
votre	Ds	votre
sort	Nc	sort
déplorable	Ag	déplorable
Imprime	Vvc	imprimer
pour	S	pour
vos	Ds	votre
maux	Nc	mal
un	Dn	un
regret	Nc	regret
véritable	Ag	véritable
,	Fw	,
Que	Vvc	que
parmi	S	parmi
les	Da	le
grands	Ag	grand
coeurs	Nc	cœur
il	Pp	il
ne	Rp	ne
soit	Vuc	être
pas	Rg	pas
permis	Ge	permettre
De	Vvc	de
fouler	Vvn	fouler
lâchement	Rg	lâchement
ses	Ds	son
plus	Rg	plus
grands	Ag	grand
ennemis	Nc	ennemi
,	Fw	,
Et	Vvc	et
redoubler	Vvn	redoubler
encor	Nc	encor
leur	Ds	leur
mauvaise	Ag	mauvais
fortune	Nc	fortune
D'	Nc	d'
un	Dn	un
reproche	Nc	reproche
insolent	Ag	insolent
,	Fw	,
et	Cc	et
qui	Pr	qui
les	Pp	ils
importune	Vvc	importuner
:	Fw	:
Ne	Rp	ne
trouvez	Vvc	trouver
pas	Rg	pas
mauvais	Ag	mauvais
que	Cs	que
sans	S	sans
aucune	Di	aucun
aigreur	Nc	aigreur
Devant	Ga	devoir
vous	Pp	vous
seulement	Rg	seulement
je	Pp	je
décharge	Vvc	décharger
mon	Ds	mon
coeur	Nc	cœur
,	Fw	,
Et	Vvc	et
que	Cs	que
je	Pp	je
vous	Pp	vous
remette	Vvc	remettre
aux	S+Da	à+les
yeux	Nc	œil
de	S	de
la	Da	le
pensée	Nc	pensée
,	Fw	,
Sans	Vvc	sans
haine	Nc	haine
et	Cc	et
sans	S	sans
courroux	Nc	courroux
votre	Ds	votre
faute	Nc	faute
passée	Ge	passer
,	Fw	,
Et	Vvc	et
sans	S	sans
aucun	Di	aucun
dessein	Nc	dessein
d'	S	de
aggraver	Vvn	aggraver
vos	Ds	votre
malheurs	Nc	malheur
,	Fw	,
Puisque	Nc	puisque
je	Pp	je
participe	Vvc	participer
à	S	à
vos	Ds	votre
justes	Ag	juste
douleurs	Nc	douleur
.	Fs	.
Ce	Dd	ce
démon	Nc	démon
ennemi	Nc	ennemi
du	S+Da	de+le
repos	Nc	repos
de	S	de
nos	Ds	notre
âmes	Nc	âme
,	Fw	,
Qui	Vvc	qui
souffle	Nc	souffle|soufflé
dans	S	dans
nos	Ds	notre
coeurs	Nc	cœur
ces	Dd	ce
dangereuses	Ag	dangereux
flammes	Nc	flamme
,	Fw	,
Et	Vvc	et
qui	Pr	qui
le	Pp	il
prévenant	Ga	prévenir
de	S	de
mille	Nc	mille
passions	Nc	passion
Dérobe	Vvc	dérobe
à	S	à
notre	Ds	notre
esprit	Nc	esprit
toutes	Di	tout
ces	Dd	ce
fonctions	Nc	fonction
.	Fs	.
Ce	Dd	ce
monstre	Nc	monstre
qui	Pr	qui
nous	Pp	nous
charme	Vvc	charmer
,	Fw	,
et	Cc	et
dont	Pr	dont
l'	Da	le
âme	Nc	âme
aveuglée	Ge	aveugler
,	Fw	,
Suit	Vvc	suivre
une	Dn	un
ambition	Nc	ambition
trompeuse	Ag	trompeuse
,	Fw	,
et	Cc	et
déréglée	Ge	dérégler
,	Fw	,
S'	Vvc	s'
était-il	Vvc	était-il
tellement	Rg	tellement
emparé	Ge	emparer
de	S	de
vos	Ds	votre
coeurs	Nc	cœur
Qu'	Vvc	qu'
il	Pp	il
ne	Rp	ne
vous	Pp	vous
permit	Vvc	permettre
point	Rg	point
de	S	de
prévoir	Vvn	prévoir
vos	Ds	votre
malheurs	Nc	malheur
Et	Vvc	et
qu'	Cs	que
il	Pp	il
est	Vuc	être
dessus	S	dessus
nous	Pp	nous
des	Dn	un
puissances	Nc	puissance
plus	Rg	plus
hautes	Ag	haut
Qui	Nc	qui
lisent	Vvc	lire
dans	S	dans
nos	Ds	notre
coeurs	Nc	cœur
,	Fw	,
et	Cc	et
punissent	Vvc	punir
nos	Ds	notre
fautes	Nc	faute
,	Fw	,
Vous	Nc	vous
faisant	Ga	faire
embrasser	Vvn	embrasser
un	Dn	un
bien	Rg	bien
pernicieux	Ag	pernicieux
,	Fw	,
Pour	Nc	pour
les	Da	le
événements	Nc	événement
vous	Pp	vous
fermait-il	Vvc	fermait-il
les	Da	le
yeux	Nc	œil
'	Vvc	'
Et	Nc	et
ne	Rp	ne
jugiez	Vvc	juger
-vous	Nc	-vous
point	Rg	point
que	Cs	que
cette	Dd	ce
félonie	Nc	félonie
Ne	Ag	ne
pouvait	Vvc	pouvoir
pas	Rg	pas
longtemps	Rg	longtemps
demeurer	Vvn	demeurer
impunie	Ag	impuni
'	Nc	'
Que	Vvc	que
quand	Cs	quand
tout	Di	tout
l'	Da	le
Univers	Nc	univers
en	Pp	en
serait	Vuc	être
diverti	Ge	divertir
,	Fw	,
Le	Vvc	le
Ciel	Vvc	ciel
à	S	à
son	Ds	son
défaut	Nc	défaut
prendrait	Vvc	prendre
notre	Ds	notre
parti	Nc	parti
.	Fs	.
