Certes	Rg	certes
avaient	Vuc	avoir
été	Ge	être
formées	Ge	former
.	Fs	.
Il	Pp	il
est	Vuc	être
des	Dn	un
animaux	Nc	animal
qui	Pr	qui
n'	Rp	ne
en	Pp	en
répandent	Vvc	répandre
pas	Rg	pas
Après	Vvc	après
le	Da	le
coup	Nc	coup
fatal	Ag	fatal
qui	Pr	qui
cause	Vvc	causer
leur	Ds	leur
trépas	Nc	trépas
.	Fs	.
L'	Da	le
âme	Nc	âme
n'	Rp	ne
est	Vuc	être
pas	Rg	pas
aussi	Rg	aussi
l'	Da	le
acte	Nc	acte
ni	Cc	ni
l'	Da	le
énergie	Nc	énergie
,	Fw	,
C'	Vvc	c'
est	Vuc	être
au	S+Da	à+le
corps	Nc	corps
qu'	Pr	que
appartient	Vvc	appartenir
le	Da	le
mot	Nc	mot
d'	S	de
entelechie	Nc	entéléchie
.	Fs	.
Hola	I	hola
!	Fs	!
Prête	Vvc	prête
l'	Da	le
oreille	Nc	oreille
à	S	à
mes	Ds	mon
solutions	Nc	solution
,	Fw	,
L'	Vvc	l'
âme	Nc	âme
n'	Rp	ne
ayant	Ga	avoir
donc	Rg	donc
point	Rg	point
ces	Dd	ce
définitions	Nc	définition
Pour	Ag	pour
te	Pp	tu
faire	Vvn	faire
savoir	Vvn	savoir
comme	Cs	comme
elle	Pp	il
est	Vuc	être
immortelle	Ag	immortel
.	Fs	.
Écoute	Vvc	écoute
les	Da	le
vertus	Nc	vertu
qui	Pr	qui
subsistent	Vvc	subsister
en	S	en
elle	Pp	il
,	Fw	,
Par	Nc	par
un	Dn	un
divin	Ag	divin
génie	Nc	génie
,	Fw	,
et	Cc	et
des	S+Da	de+le|de+les
ressorts	Nc	ressort
divers	Ag	divers
Trois	Vvc	traire
âmes	Nc	âme
font	Vvc	faire
mouvoir	Vvn	mouvoir
tout	Di	tout
ce	Dd	ce
grand	Ag	grand
univers	Nc	univers
:	Fw	:
Aux	S+Da	à+les
plantes	Nc	plante|planté
seulement	Rg	seulement
est	Vuc	être
la	Da	le
végétative	Ag	végétatif
,	Fw	,
La	Vvc	la
sensitive	Nc	sensitif|sensitive
au	S+Da	à+le
corps	Nc	corps
,	Fw	,
l'	Da	le
âme	Nc	âme
a	Vuc	avoir
l'	Da	le
intellective	Nc	intellective
,	Fw	,
Et	Vvc	et
donne	Vvc	donner
l'	Da	le
existence	Nc	existence
aux	S+Da	à+les
deux	Nc	deux
qu'	Pr	que
elle	Pp	il
comprend	Vvc	comprendre
Ainsi	Vvc	ainsi
qu'	Cs	que
un	Dn	un
petit	Ag	petit
nombre	Nc	nombre
est	Vuc	être
compris	Ge	comprendre
au	S+Da	à+le
plus	Rg	plus
grand	Ag	grand
.	Fs	.
Des	S+Da	de+le|de+les
trois	Nc	trois
,	Fw	,
la	Da	le
corruptible	Ag	corruptible
est	Vuc	être
jointe	Ge	joindre
à	S	à
la	Da	le
matière	Nc	matière
,	Fw	,
La	Vvc	la
seconde	Vvc	seconder
approchant	Rg	approchant
de	S	de
sa	Ds	son
clarté	Nc	clarté
première	Ag	premier
Agit	Vvc	agir
dans	S	dans
les	Da	le
démons	Nc	démon
sans	S	sans
commerce	Nc	commerce
des	S+Da	de+le|de+les
corps	Nc	corps
;	Fw	;
Et	Vvc	et
la	Da	le
troisième	Nc	troisième
enfin	Rg	enfin
par	S	par
de	Dn	un
divins	Ag	divin
efforts	Nc	effort
Pour	Ag	pour
faire	Vvn	faire
un	Dn	un
composé	Nc	composé
sut	Vvc	savoir
renfermer	Vvn	renfermer
en	Pp	en
elle	Pp	il
La	Vvc	la
nature	Nc	nature
divine	Ag	divin
avecque	Vvc	avecque
la	Da	le
mortelle	Ag	mortel
,	Fw	,
Aussi	Ge	aussi
l'	Da	le
âme	Nc	âme
à	S	à
l'	Da	le
arbitre	Nc	arbitre
.	Fs	.
Ah	I	ah
!	Fs	!
c'	Pd	ce
est	Vuc	être
trop	Rg	trop
arbitré	Ge	arbitrer
Au	Vvc	au
diable	Ag	diable
le	Da	le
moment	Nc	moment
que	Pr	que
je	Pp	je
t'	Pp	tu
ai	Vuc	avoir
rencontré	Ge	rencontrer
.	Fs	.
Au	S+Da	à+le
diable	Nc	diable
le	Da	le
pendard	Nc	pendard
qui	Pr	qui
ne	Rp	ne
veut	Vvc	vouloir
rien	Pi	rien
apprendre	Vvn	apprendre
.	Fs	.
Au	S+Da	à+le
diable	Nc	diable
les	Da	le
savants	Ag	savant
,	Fw	,
et	Cc	et
qui	Pr	qui
les	Pp	ils
peut	Vvc	pouvoir
comprendre	Vvn	comprendre
.	Fs	.
Va	Vvc	aller
,	Fw	,
si	Cs	si
tu	Pp	tu
m'	Pp	je
y	Pp	y
retiens	Vvc	retenir
on	Pp	on
y	Pp	y
verra	Vvc	voir
beau	Ag	beau
bruit	Nc	bruit
,	Fw	,
Mais	Vvc	mais
...	Fs	...
Encor	Nc	encor
me	Pp	je
parler	Vvn	parler
,	Fw	,
bonsoir	Nc	bonsoir
et	Cc	et
bonne	Ag	bon
nuit	Nc	nuit
.	Fs	.
Madame	Nc	madame
,	Fw	,
j'	Pp	je
ai	Vuc	avoir
donné	Ge	donner
le	Da	le
paquet	Nc	paquet
à	S	à
Léonce	Nc	léonce
,	Fw	,
Qui	Vvc	qui
dans	S	dans
peu	Rg	peu
par	S	par
la	Da	le
poste	Nc	poste
apportera	Vvc	apporter
réponse	Nc	réponse
;	Fw	;
Et	Vvc	et
quand	Cs	quand
de	S	de
vos	Ds	votre
parents	Nc	parent
l'	Da	le
ordre	Nc	ordre
sera	Vuc	être
venu	Ge	venir
,	Fw	,
Je	Vvc	je
me	Pp	je
ferai	Vvc	faire|ferrer
connaître	Vvn	connaître
à	S	à
qui	Pr	qui
m'	Pp	je
a	Vuc	avoir
méconnu	Ge	méconnaître
,	Fw	,
Et	Vvc	et
vengerai	Vvc	venger
l'	Da	le
affront	Nc	affront
que	Pr	que
vous	Pp	vous
fait	Vvc	faire
un	Dn	un
infâme	Ag	infâme
Qui	Nc	qui
vous	Pp	vous
contraint	Vvc	contraindre
par	S	par
force	Nc	force|forcé
à	S	à
vous	Pp	vous
dire	Vvn	dire
sa	Ds	son
femme	Nc	femme
.	Fs	.
Attendez	Vvc	attendre
donc	Rg	donc
ce	Dd	ce
temps	Nc	temps
,	Fw	,
et	Cc	et
faites	Vvc	faire
comme	S	comme
moi	Pp	je
,	Fw	,
Pour	Nc	pour
détourner	Vvn	détourner
le	Da	le
cours	Nc	cour|cours|court
des	S+Da	de+le|de+les
maux	Nc	mal
que	Pr	que
je	Pp	je
prévois	Vvc	prévoir
,	Fw	,
Si	Vvc	si
je	Pp	je
n'	Rp	ne
eusse	Vuc	avoir
donné	Ge	donner
quelque	Di	quelque
vaine	Ag	vain
espérance	Nc	espérance
À	Nc	à
celui	Pd	celui
qui	Pr	qui
m'	Pp	je
enlève	Vvc	enlever
avecque	Ag	avecque
violence	Nc	violence
,	Fw	,
Il	Vvc	il
aurait	Vuc	avoir
hasardé	Ge	hasarder
par	S	par
de	Dn	un
derniers	Ag	dernier
efforts	Nc	effort
De	Vvc	de
me	Pp	je
ravir	Vvn	ravir
aussi	Rg	aussi
le	Da	le
plus	Rg	plus
beau	Ag	beau
des	S+Da	de+le|de+les
trésors	Nc	trésor
,	Fw	,
L'	Vvc	l'
honneur	Nc	honneur
qui	Pr	qui
m'	Pp	je
est	Vuc	être
cent	Nc	cent
fois	Nc	fois
bien	Rg	bien
plus	Rg	plus
cher	Ag	cher
que	Cs	que
la	Da	le
vie	Nc	vie
,	Fw	,
Mais	Vvc	mais
en	S	en
lui	Pp	il
promettant	Ga	promettre
de	S	de
plaire	Vvn	plaire
à	S	à
son	Ds	son
envie	Nc	envie
,	Fw	,
Par	Nc	par
ces	Dd	ce
détours	Nc	détour
adroits	Ag	adroit
j'	Pp	je
ai	Vuc	avoir
trouvé	Ge	trouver
les	Da	le
moyens	Nc	moyen|moyens
De	Vvc	de
retourner	Vvn	retourner
bientôt	Rg	bientôt
entre	S	entre
les	Da	le
bras	Nc	bras
des	S+Da	de+le|de+les
miens	Ps	mien
,	Fw	,
Et	Vvc	et
de	S	de
sauver	Vvn	sauver
l'	Da	le
honneur	Nc	honneur
où	Pr	où
je	Pp	je
devais	Vvc	devoir
tout	Rg	tout
craindre	Vvn	craindre
.	Fs	.
Sa	Ds	son
mort	Nc	mort
...	Fs	...
Ah	Vvc	ah
!	Fs	!
Sur	S	sur
ce	Dd	ce
point	Nc	point
tâchez	Vvc	tâcher
de	S	de
vous	Pp	vous
contraindre	Vvn	contraindre
En	Vvc	en
m'	Pp	je
ôtant	Ga	ôter
de	S	de
ses	Ds	son
mains	Nc	main
,	Fw	,
c'	Pd	ce
est	Vuc	être
le	Pp	il
punir	Vvn	punir
assez	Rg	assez
,	Fw	,
Et	Vvc	et
vous	Pp	vous
devez	Vvc	devoir
songer	Vvn	songer
si	Cs	si
vous	Pp	vous
me	Pp	je
chérissez	Vvc	chérir
,	Fw	,
Que	Vvc	que
les	Da	le
soins	Nc	soin
qu'	Pr	que
il	Pp	il
a	Vuc	avoir
pris	Ge	prendre
pour	S	pour
m'	Pp	je
avoir	Vun	avoir
conservée	Ge	conserver
Méritent	Vvc	méritent
le	Da	le
pardon	Nc	pardon
de	S	de
m'	Pp	je
avoir	Vun	avoir
enlevée	Ge	enlever
.	Fs	.
Pour	S	pour
nous	Pp	nous
venger	Vvn	venger
tous	Di	tout
deux	Nc	deux
j'	Pp	je
immolerai	Vvc	immoler
ses	Ds	son
jours	Nc	jour
.	Fs	.
Me	Pp	je
pouvez	Vvc	pouvoir
-vous	Nc	-vous
aimer	Vvn	aimer
et	Cc	et
tenir	Vvn	tenir
ce	Dd	ce
discours	Nc	discours
.	Fs	.
Une	Dn	un
si	Rg	si
longue	Ag	long
feinte	Nc	feinte
est	Vuc	être
une	Dn	un
ardente	Ag	ardent
preuve	Nc	preuve
De	Vvc	de
l'	Da	le
état	Nc	état
misérable	Ag	misérable
où	Pr	où
mon	Ds	mon
âme	Nc	âme
se	Pp	il
trouve	Vvc	trouver
:	Fw	:
Et	Cc	et
tant	Rg	tant
de	S	de
vérités	Nc	vérité
se	Pp	il
doivent	Vvc	devoir
appuyer	Vvn	appuyer
Par	Nc	par
les	Da	le
divers	Ag	divers
affronts	Nc	affront
qu'	Pr	que
il	Pp	il
me	Pp	je
faut	Vvc	faillir|falloir
essuyer	Vvn	essuyer
.	Fs	.
Il	Pp	il
faut	Vvc	faillir|falloir
donner	Vvn	donner
au	S+Da	à+le
temps	Nc	temps
ces	Dd	ce
lâches	Ag	lâche
déférences	Nc	déférence
Qu'	Vvc	qu'
il	Pp	il
exige	Vvc	exiger
de	S	de
nous	Pp	nous
pour	S	pour
finir	Vvn	finir
nos	Ds	notre
souffrances	Nc	souffrance
.	Fs	.
Aussi	Rg	aussi
vous	Pp	vous
me	Pp	je
verrez	Vvc	voir
d'	S	de
un	Dn	un
esprit	Nc	esprit
résigné	Ge	résigner
Satisfait	Vvc	satisfaire
,	Fw	,
et	Cc	et
confus	Ag	confus
,	Fw	,
content	Ag	content
et	Cc	et
dédaigné	Ge	dédaigner
.	Fs	.
Mais	Cc	mais
je	Pp	je
crois	Vvc	croire|croître
voir	Vvn	voir
venir	Vvn	venir
Oronte	Vvc	oronte
avec	S	avec
Climante	Ga	climante
.	Fs	.
Évitons	Vvc	évitons
leur	Ds	leur
rencontre	Nc	rencontre
elle	Pp	il
est	Vuc	être
trop	Rg	trop
déplaisante	Ag	déplaisant
,	Fw	,
Comme	Vvc	comme
en	S	en
nous	Pp	nous
promenant	Ga	promener
marchons	Vvc	marcher
négligemment	Rg	négligemment
,	Fw	,
Nous	Vvc	nous
reviendrons	Vvc	revenir
...	Fs	...
Olympe	Vvc	olympe
en	S	en
rit	Nc	rit
à	S	à
tout	Di	tout
moment	Nc	moment
,	Fw	,
Mais	Vvc	mais
qui	Pr	qui
croirait	Vvc	croire
jamais	Rg	jamais
une	Dn	un
telle	Ag	tel
innocence	Nc	innocence
?	Fs	?
Elle	Pp	il
passe	Vvc	passer
au	S+Da	à+le
delà	Nc	delà
de	S	de
toute	Di	tout
la	Da	le
créance	Nc	créance
.	Fs	.
Enfin	Rg	enfin
vous	Pp	vous
connaissez	Vvc	connaître
l'	Da	le
esprit	Nc	esprit
du	S+Da	de+le
pèlerin	Nc	pèlerin
.	Fs	.
Je	Pp	je
ne	Rp	ne
l'	Pp	il
aurais	Vuc	avoir
pas	Rg	pas
cru	Ge	croire|croître
,	Fw	,
ni	Cc	ni
si	Rg	si
sot	Ag	sot
,	Fw	,
ni	Cc	ni
si	Rg	si
vain	Ag	vain
.	Fs	.
Mais	Cc	mais
fut-il	Ag	fut-il
encor	Nc	encor
pis	Nc	pis
,	Fw	,
Olympe	Vvc	olympe
le	Pp	il
désire	Vvc	désirer
,	Fw	,
Et	Vvc	et
trouve	Vvc	trouver
en	S	en
le	Pp	il
jouant	Ga	jouer
tant	Rg	tant
de	S	de
sujets	Nc	sujet
de	S	de
rire	Vvn	rire
,	Fw	,
Qu'	Vvc	qu'
elle	Pp	il
est	Vuc	être
de	Dn	un
belle	Ag	beau
humeur	Nc	humeur
à	S	à
le	Pp	il
voir	Vvn	voir
seulement	Rg	seulement
!	Fs	!
Ce	Pd	ce
qui	Pr	qui
pour	S	pour
l'	Pp	il
adoucir	Vvn	adoucir
me	Pp	je
sert	Vvc	servir
infiniment	Rg	infiniment
.	Fs	.
Mais	Cc	mais
il	Pp	il
faut	Vvc	faillir|falloir
lui	Pp	il
jouer	Vvn	jouer
des	Dn	un
pièces	Nc	pièce
d'	S	de
importance	Nc	importance
Pour	Ag	pour
lui	Pp	il
donner	Vvn	donner
plaisir	Nc	plaisir
de	S	de
son	Ds	son
extravagance	Nc	extravagance
.	Fs	.
Il	Pp	il
m'	Pp	je
est	Vuc	être
venu	Ge	venir
trouver	Vvn	trouver
dedans	Rg	dedans
le	Da	le
cabinet	Nc	cabinet
,	Fw	,
Où	Vvc	où
nous	Pp	nous
entretenant	Ga	entretenir
des	Dn	un
grâces	Nc	grâce
du	S+Da	de+le
sonnet	Nc	sonnet
,	Fw	,
Par	Nc	par
des	S+Da	de+le|de+les
galimatias	Nc	galimatias
d'	S	de
une	Dn	un
assez	Rg	assez
longue	Ag	long
haleine	Nc	haleine
Il	Vvc	il
m'	Pp	je
a	Vuc	avoir
voulu	Ge	vouloir
produire	Vvn	produire
un	Dn	un
effort	Nc	effort
de	S	de
sa	Ds	son
veine	Nc	veine
;	Fw	;
De	Vvc	de
qui	Pr	qui
les	Da	le
meilleurs	Ag	meilleur
vers	Nc	ver|vers|vert
sont	Vuc	être
pleins	Ag	plein
de	S	de
mauvais	Ag	mauvais
mots	Nc	mot|mots
Et	Vvc	et
de	S	de
raisonnements	Nc	raisonnement
ridicules	Ag	ridicule
et	Cc	et
sots	Ag	sot
.	Fs	.
Pour	S	pour
,	Fw	,
je	Pp	je
me	Pp	je
ressouviens	Vvc	ressouvenir
,	Fw	,
il	Pp	il
met	Vvc	mettre
je	Pp	je
me	Pp	je
recorde	Vvc	recorder
,	Fw	,
Et	Vvc	et
rime	Nc	rime
hallebarde	Nc	hallebarde
avec	S	avec
miséricorde	Nc	miséricorde
,	Fw	,
Les	Vvc	les
voyelles	Nc	voyelle
chez	S	chez
lui	Pp	il
sont	Vuc	être
en	S	en
confusion	Nc	confusion
,	Fw	,
Il	Vvc	il
dit	Ge	dire
que	Cs	que
l'	Pp	il
on	Pp	on
s'	Pp	se
en	Pp	en
sert	Vvc	servir
dedans	Rg	dedans
l'	Da	le
illusion	Nc	illusion
Comme	Vvc	comme
dans	S	dans
la	Da	le
céruse	Nc	céruse
et	Cc	et
dedans	Rg	dedans
le	Da	le
mystique	Nc	mystique
,	Fw	,
Sans	Vvc	sans
que	Cs	que
ce	Pd	ce
soit	Vuc	être
alors	Rg	alors
licence	Nc	licence
poétique	Ag	poétique
.	Fs	.
Mais	Cc	mais
enfin	Rg	enfin
le	Da	le
meilleur	Nc	meilleur
est	Vuc	être
qu'	Cs	que
il	Pp	il
m'	Pp	je
a	Vuc	avoir
conjuré	Ge	conjurer
De	Vvc	de
lui	Pp	il
faire	Vvn	faire
des	Dn	un
vers	Nc	ver|vers|vert
pour	S	pour
un	Dn	un
désespéré	Nc	désespéré
;	Fw	;
Qui	Vvc	qui
peut	Vvc	pouvoir
voir	Vvn	voir
tous	Di	tout
les	Da	le
jours	Nc	jour
le	Da	le
sujet	Nc	sujet
de	S	de
sa	Ds	son
flamme	Nc	flamme
Sans	Vvc	sans
lui	Pp	il
pouvoir	Vvn	pouvoir
parler	Vvn	parler
des	Dn	un
troubles	Nc	trouble|troubles
de	S	de
son	Ds	son
âme	Nc	âme
.	Fs	.
Parce	Vvc	parce
que	Cs	que
d'	S	de
un	Dn	un
jaloux	Nc	jaloux
les	Da	le
regards	Nc	regard
odieux	Ag	odieux
,	Fw	,
Comme	Vvc	comme
ceux	Pd	celui
d'	S	de
un	Dn	un
Argus	Nc	argus
l'	Pp	il
éclairent	Vvc	éclairer
en	S	en
tous	Di	tout
lieux	Nc	lieu
.	Fs	.
Puis	Vvc	pouvoir
croyant	Ga	croire
réparer	Vvn	réparer
ce	Dd	ce
discours	Nc	discours
ridicule	Ag	ridicule
,	Fw	,
Et	Vvc	et
m'	Pp	je
ôter	Vvn	ôter
tout	Di	tout
sujet	Nc	sujet
d'	S	de
avoir	Vun	avoir
aucun	Ag	aucun
scrupule	Nc	scrupule
,	Fw	,
Il	Vvc	il
m'	Pp	je
a	Vuc	avoir
deux	Nc	deux
ou	Pr	où
trois	Vvc	traire
fois	Nc	fois
juré	Ge	jurer
dessus	S	dessus
sa	Ds	son
foi	Nc	foi
Que	Vvc	que
ce	Dd	ce
mot	Nc	mot
de	S	de
jaloux	Nc	jaloux
n'	Rp	ne
était	Vuc	être
pas	Rg	pas
dit	Ge	dire
pour	S	pour
moi	Pp	je
,	Fw	,
Qu'	Vvc	qu'
Olympe	Nc	olympe
n'	Rp	ne
était	Vuc	être
pas	Rg	pas
le	Da	le
sujet	Nc	sujet
de	S	de
sa	Ds	son
rime	Nc	rime
,	Fw	,
Et	Vvc	et
qu'	Cs	que
il	Pp	il
n'	Rp	ne
avait	Vuc	avoir
pour	S	pour
elle	Pp	il
autre	Ag	autre
amour	Nc	amour
que	Cs	que
l'	Da	le
estime	Nc	estime
.	Fs	.
Mais	Cc	mais
qu'	Pr	que
avez	Vuc	avoir
vous	Pp	vous
promis	Vvc	promettre
?	Fs	?
Pour	S	pour
nous	Pp	nous
jouer	Vvn	jouer
de	S	de
lui	Pp	il
,	Fw	,
J'	Vvc	j'
ai	Vuc	avoir
promis	Ge	promettre
de	S	de
lui	Pp	il
faire	Vvn	faire
une	Dn	un
Stance	Nc	stance
aujourd'hui	Rg	aujourd'hui
,	Fw	,
Cependant	Ga	cependant
je	Pp	je
ne	Rp	ne
sais	Vvc	savoir
si	Cs	si
je	Pp	je
tiendrai	Vvc	tenir
parole	Nc	parole
;	Fw	;
Mais	Vvc	mais
vous	Pp	vous
en	Pp	en
savez	Vvc	savoir
faire	Vvn	faire
,	Fw	,
et	Cc	et
cela	Pd	cela
me	Pp	je
console	Vvc	consoler
.	Fs	.
Les	Da	le
vers	Nc	ver|vers|vert
me	Pp	je
coûtent	Vvc	coûter
trop	Rg	trop
,	Fw	,
et	Cc	et
je	Pp	je
veux	Vvc	vouloir
désormais	Rg	désormais
,	Fw	,
Hors	Nc	hors
pour	S	pour
un	Dn	un
bel	Ag	beau
objet	Nc	objet
n'	Rp	ne
en	Pp	en
écrire	Vvn	écrire
jamais	Rg	jamais
.	Fs	.
Si	Cs	si
les	Da	le
seules	Ag	seul
beautés	Nc	beauté
échauffent	Vvc	échauffer
votre	Ds	votre
muse	Nc	muse
,	Fw	,
Vous	Nc	vous
ne	Rp	ne
pourrez	Vvc	pouvoir
trouver	Vvn	trouver
de	S	de
légitime	Ag	légitime
excuse	Nc	excuse
,	Fw	,
Olympe	Vvc	olympe
pour	S	pour
qui	Pr	qui
c'	Pd	ce
est	Vuc	être
ne	Rp	ne
manque	Vvc	manquer
point	Rg	point
d'	S	de
appas	Nc	appas
.	Fs	.
Feignons	Vvc	feindre
,	Fw	,
elle	Pp	il
en	Pp	en
a	Vuc	avoir
trop	Rg	trop
.	Fs	.
Mais	Cc	mais
je	Pp	je
ne	Rp	ne
l'	Pp	il
aime	Vvc	aimer
pas	Rg	pas
.	Fs	.
Puisqu'il	Nc	puisqu'il
faut	Vvc	faillir|falloir
vous	Pp	vous
résoudre	Vvn	résoudre
à	S	à
prendre	Vvn	prendre
cette	Dd	ce
peine	Nc	peine
,	Fw	,
Et	Vvc	et
qu'	Cs	que
amour	Nc	amour
seul	Ag	seul
a	Vuc	avoir
droit	Ag	droit
d'	S	de
animer	Vvn	animer
votre	Ds	votre
veine	Nc	veine
,	Fw	,
Croyez	Vvc	croire
pour	S	pour
m'	Pp	je
obliger	Vvn	obliger
en	S	en
cette	Dd	ce
occasion	Nc	occasion
Qu'	Vvc	qu'
Olympe	Nc	olympe
est	Vuc	être
le	Da	le
sujet	Nc	sujet
de	S	de
votre	Ds	votre
affection	Nc	affection
;	Fw	;
Pensez	Vvc	penser
à	S	à
ces	Dd	ce
beaux	Ag	beau
yeux	Nc	œil
,	Fw	,
conservez	Vvc	conserver
en	S	en
l'	Da	le
image	Nc	image
.	Fs	.
Il	Pp	il
est	Vuc	être
bien	Rg	bien
malaisé	Ag	malaisé
d'	S	de
y	Pp	y
penser	Vvn	penser
davantage	Rg	davantage
.	Fs	.
Songez	Vvc	songer
à	S	à
son	Ds	son
beau	Ag	beau
teint	Nc	teint
,	Fw	,
à	S	à
son	Ds	son
esprit	Nc	esprit
charmant	Ga	charmer
,	Fw	,
À	Nc	à
sa	Ds	son
taille	Nc	taille
,	Fw	,
à	S	à
son	Ds	son
port	Nc	port
.	Fs	.
J'	Pp	je
y	Pp	y
songe	Vvc	songer
à	S	à
tout	Di	tout
moment	Nc	moment
.	Fs	.
Ayant	Ga	avoir
devant	S	devant
les	Da	le
yeux	Nc	œil
un	Dn	un
si	Rg	si
parfait	Ag	parfait
modèle	Nc	modèle
,	Fw	,
Vous	Nc	vous
nous	Pp	nous
ferez	Vvc	faire|ferrer
au	S+Da	à+le
moins	Rg	moins
une	Dn	un
stance	Nc	stance
assez	Rg	assez
belle	Ag	beau
,	Fw	,
Et	Vvc	et
quand	Cs	quand
devant	S	devant
Olympe	Nc	olympe
Ariste	Ag	ariste
les	Pp	ils
dira	Vvc	dire
,	Fw	,
C'	Vvc	c'
est	Vuc	être
pour	S	pour
moi	Pp	je
seulement	Rg	seulement
que	Cs	que
le	Da	le
fat	Nc	fat
parlera	Vvc	parler
.	Fs	.
Ou	Cc	ou
plutôt	Rg	plutôt
pour	S	pour
moi	Pp	je
seul	Ag	seul
.	Fs	.
S'	Cs	si
il	Pp	il
n'	Rp	ne
était	Vuc	être
nécessaire	Ag	nécessaire
Que	Vvc	que
d'	S	de
écrire	Vvn	écrire
à	S	à
Bordeaux	Nc	bordeaux
,	Fw	,
que	Cs	que
par	S	par
l'	Da	le
autre	Pi	autre
ordinaire	Ag	ordinaire
,	Fw	,
Je	Vvc	je
vous	Pp	vous
épargnerais	Vvc	épargner
la	Da	le
peine	Nc	peine
de	S	de
rimer	Vvn	rimer
,	Fw	,
Et	Vvc	et
de	S	de
feindre	Vvn	feindre
qu'	Cs	que
Olympe	Nc	olympe
aurait	Vuc	avoir
pu	Ge	pouvoir
vous	Pp	vous
charmer	Vvn	charmer
.	Fs	.
Je	Pp	je
sais	Vvc	savoir
ce	Pd	ce
qu'	Pr	que
elle	Pp	il
vaut	Vvc	valoir
.	Fs	.
C'	Pd	ce
est	Vuc	être
un	Dn	un
astre	Nc	astre|âtre
visible	Ag	visible
.	Fs	.
Vous	Pp	vous
parlez	Vvc	parler
en	S	en
amant	Nc	amant
.	Fs	.
Et	Cc	et
vous	Pp	vous
en	Pp	en
insensible	Ag	insensible
.	Fs	.
J'	Pp	je
ai	Vuc	avoir
des	Dn	un
yeux	Nc	œil
qui	Pr	qui
sont	Vuc	être
bons	Ag	bon
,	Fw	,
et	Cc	et
connais	Vvc	connaître
ses	Ds	son
appas	Nc	appas
.	Fs	.
Vous	Pp	vous
les	Pp	ils
connaissez	Vvc	connaître
mal	Rg	mal
!	Fs	!
Vous	Pp	vous
ne	Rp	ne
m'	Pp	je
entendez	Vvc	entendre
pas	Rg	pas
.	Fs	.
Et	Cc	et
ne	Rp	ne
comprenez	Vvc	comprendre
point	Rg	point
de	S	de
quel	Dt	quel
air	Nc	air
je	Pp	je
l'	Pp	il
honore	Vvc	honorer
.	Fs	.
C'	Pd	ce
est	Vuc	être
peu	Rg	peu
que	Cs	que
l'	Pp	il
honorer	Vvn	honorer
,	Fw	,
il	Pp	il
faut	Vvc	faillir|falloir
que	Cs	que
l'	Pp	il
on	Pp	on
l'	Pp	il
adore	Vvc	adorer
.	Fs	.
M'	Pp	je
en	Pp	en
dussiez	Vvc	devoir
vous	Pp	vous
haïr	Vvn	haïr
,	Fw	,
je	Pp	je
puis	Vvc	pouvoir
vous	Pp	vous
assurer	Vvn	assurer
,	Fw	,
De	Vvc	de
ne	Rp	ne
dire	Vvn	dire
jamais	Rg	jamais
que	Cs	que
je	Pp	je
veux	Vvc	vouloir
l'	Pp	il
adorer	Vvn	adorer
.	Fs	.
Sachons	Vvc	savoir
plutôt	Rg	plutôt
comment	Rt	comment
je	Pp	je
ferai	Vvc	faire|ferrer
mon	Ds	mon
ouvrage	Nc	ouvrage
.	Fs	.
Mais	Cc	mais
la	Da	le
voici	S	voici
qui	Pr	qui
vient	Vvc	venir
avec	S	avec
le	Da	le
personnage	Nc	personnage
.	Fs	.
Vous	Pp	vous
trouver	Vvn	trouver
sans	S	sans
Lisette	Nc	lisette
,	Fw	,
et	Cc	et
de	S	de
plus	Rg	plus
avec	S	avec
lui	Pp	il
?	Fs	?
Je	Pp	je
voudrais	Vvc	vouloir
y	Pp	y
pouvoir	Vvn	pouvoir
être	Vun	être
tout	Rg	tout
aujourd'hui	Rg	aujourd'hui
En	Ag	en
est	Vuc	être
-ce	Vvc	-ce
assez	Rg	assez
?	Fs	?
C'	Pd	ce
est	Vuc	être
trop	Rg	trop
;	Fw	;
mais	Cc	mais
dans	S	dans
la	Da	le
promenade	Nc	promenade
,	Fw	,
De	Vvc	de
quoi	Pr	quoi
vous	Pp	vous
parlait-il	Vvc	parlait-il
?	Fs	?
De	S	de
donner	Vvn	donner
sérénade	Nc	sérénade
.	Fs	.
Quand	Cs	quand
?	Fs	?
Un	Pi	un
de	S	de
ces	Dd	ce
matins	Nc	matin
.	Fs	.
Sans	S	sans
faute	Nc	faute
?	Fs	?
C'	Pd	ce
en	Pp	en
est	Vuc	être
fait	Ge	faire
.	Fs	.
S'	Cs	si
il	Pp	il
n'	Rp	ne
a	Vuc	avoir
dit	Ge	dire
que	Cs	que
cela	Pd	cela
,	Fw	,
je	Pp	je
reste	Vvc	rester
satisfait	Ge	satisfaire
;	Fw	;
Mais	Vvc	mais
il	Pp	il
a	Vuc	avoir
l'	Da	le
autre	Ag	autre
jour	Nc	jour
promis	Ge	promettre
la	Da	le
comédie	Nc	comédie
,	Fw	,
Et	Vvc	et
ne	Rp	ne
s'	Pp	se
en	Pp	en
souvient	Vvc	souvenir
plus	Rg	plus
,	Fw	,
il	Pp	il
faut	Vvc	faillir|falloir
que	Cs	que
je	Pp	je
le	Pp	il
dise	Vvc	dire
.	Fs	.
Ne	Rp	ne
tâchez	Vvc	tâcher
point	Rg	point
par	S	par
là	Rg	là
de	S	de
me	Pp	je
perdre	Vvn	perdre
