Magnanime	Ag	magnanime
sec	Rg	sec
son	Ds	son
époux	Nc	époux
et	Cc	et
son	Ds	son
père	Nc	père
,	Fw	,
Tuer	Nc	tuer
barbarement	Rg	barbarement
une	Dn	un
seconde	Nc	second|seconde
mère	Nc	mère
,	Fw	,
Violer	Vvn	violer
la	Da	le
nature	Nc	nature
et	Cc	et
ses	Ds	son
plus	Rg	plus
saintes	Ag	saint
Lois	Vvc	lois
,	Fw	,
Ce	Vvc	ce
sont	Vuc	être
là	Rg	là
vos	Ds	votre
vertus	Nc	vertu
,	Fw	,
ce	Pd	ce
sont	Vuc	être
vos	Ds	votre
grands	Ag	grand
exploits	Nc	exploit
.	Fs	.
Oui	Rg	oui
,	Fw	,
ce	Pd	ce
sont	Vuc	être
mes	Ds	mon
vertus	Nc	vertu
,	Fw	,
et	Cc	et
je	Pp	je
les	Pp	ils
rends	Vvc	rendre
publiques	Ag	public
;	Fw	;
Mais	Vvc	mais
d'	S	de
illustres	Ag	illustre
vertus	Nc	vertu
,	Fw	,
des	S+Da	de+le|de+les
vertus	Nc	vertu
héroïques	Ag	héroïque
,	Fw	,
Que	Vvc	que
votre	Ds	votre
lâcheté	Nc	lâcheté
ne	Rp	ne
connaît	Vvc	connaître
pas	Rg	pas
encor	Nc	encor
,	Fw	,
Parez	Vvc	parer
-vous	Nc	-vous
de	S	de
rubis	Nc	rubis
et	Cc	et
de	S	de
perles	Nc	perle
et	Cc	et
d'	S	de
or	Nc	or
,	Fw	,
Pour	Nc	pour
inspirer	Vvn	inspirer
aux	S+Da	à+les
coeurs	Nc	cœur
l'	Da	le
adultère	Nc	adultère
et	Cc	et
le	Da	le
vice	Nc	vice
,	Fw	,
Moi	Vvc	moi
je	Pp	je
me	Pp	je
parerai	Vvc	parer
,	Fw	,
de	S	de
valeur	Nc	valeur
,	Fw	,
de	S	de
justice	Nc	justice
;	Fw	;
Je	Vvc	je
veux	Vvc	vouloir
suivre	Vvn	suivre
les	Da	le
pas	Nc	pas
des	S+Da	de+le|de+les
hommes	Nc	homme
plus	Rg	plus
fameux	Ag	fameux
,	Fw	,
Pour	Nc	pour
m'	Pp	je
immortaliser	Vvn	immortaliser
je	Pp	je
veux	Vvc	vouloir
agir	Vvn	agir
comme	S	comme
eux	Pp	eux
;	Fw	;
Je	Vvc	je
rougis	Vvc	rougir
quand	Cs	quand
ils	Pp	ils
font	Vvc	faire
des	Dn	un
actions	Nc	action
Divines	Vvc	divines
,	Fw	,
De	Vvc	de
voir	Vvn	voir
tant	Rg	tant
de	S	de
héros	Nc	héros
,	Fw	,
et	Cc	et
si	Rg	si
peu	Rg	peu
d'	S	de
héroïnes	Nc	héros|héroïne
.	Fs	.
Que	Cs	que
leur	Ds	leur
justice	Nc	justice
enfin	Rg	enfin
et	Cc	et
leurs	Ds	leur
vaillants	Ag	vaillant
exploits	Nc	exploit
,	Fw	,
De	Vvc	de
leur	Ds	leur
sexe	Nc	sexe
ont	Vuc	avoir
tiré	Ge	tirer
nos	Ds	notre
Juges	Nc	juge
et	Cc	et
nos	Ds	notre
Rois	Vvc	rois
,	Fw	,
Que	Vvc	que
lui	Pp	il
seul	Ag	seul
des	S+Da	de+le|de+les
vertus	Nc	vertu
entrant	Ga	entrer
dans	S	dans
la	Da	le
carrière	Nc	carrière
,	Fw	,
En	Vvc	en
remporte	Vvc	remporter
les	Da	le
prix	Nc	prix
,	Fw	,
et	Cc	et
nous	Pp	nous
laissent	Vvc	laisser
derrière	Rg	derrière
:	Fw	:
C'	Pd	ce
est	Vuc	être
ce	Pd	ce
qui	Pr	qui
rend	Vvc	rendre
mon	Ds	mon
coeur	Nc	cœur
de	S	de
leur	Ds	leur
gloire	Nc	gloire
jaloux	Ag	jaloux
:	Fw	:
Mais	Cc	mais
ces	Dd	ce
hauts	Ag	haut
sentiments	Nc	sentiment
ne	Rp	ne
vont	Vvc	aller
pas	Rg	pas
jusqu'	S	jusque
à	S	à
vous	Pp	vous
.	Fs	.
Pour	S	pour
n'	Rp	ne
aimer	Vvn	aimer
pas	Rg	pas
le	Da	le
sang	Nc	sang
,	Fw	,
le	Da	le
meurtre	Nc	meurtre
et	Cc	et
le	Da	le
carnage	Nc	carnage
,	Fw	,
L'	Vvc	l'
on	Pp	on
n'	Rp	ne
est	Vuc	être
pas	Rg	pas
sans	S	sans
vertu	Nc	vertu
,	Fw	,
l'	Pp	il
on	Pp	on
n'	Rp	ne
est	Vuc	être
pas	Rg	pas
sans	S	sans
courage	Nc	courage
;	Fw	;
Chaque	Vvc	chaque
sexe	Nc	sexe
ici	Rg	ici
bas	Rg	bas
a	S	à
sa	Ds	son
perfection	Nc	perfection
,	Fw	,
Qui	Vvc	qui
doit	Vvc	devoir
régler	Vvn	régler
la	Da	le
vie	Nc	vie
et	Cc	et
l'	Da	le
inclination	Nc	inclination
:	Fw	:
L'	Da	le
homme	Nc	homme
imitant	Ga	imiter
la	Da	le
femme	Nc	femme
en	Pp	en
perd	Vvc	perdre
sa	Ds	son
renommée	Nc	renommée
,	Fw	,
La	Vvc	la
femme	Nc	femme
imitant	Ga	imiter
l'	Da	le
homme	Nc	homme
est	Vuc	être
aussi	Rg	aussi
diffamée	Ge	diffamer
,	Fw	,
À	Nc	à
lui	Pp	il
sied	Vvc	seoir
bien	Rg	bien
l'	Da	le
audace	Nc	audace
,	Fw	,
et	Cc	et
la	Da	le
bouillante	Ag	bouillant
ardeur	Nc	ardeur
,	Fw	,
À	Nc	à
nous	Pp	nous
la	Da	le
retenue	Nc	retenue
et	Cc	et
la	Da	le
chaste	Ag	chaste
pudeur	Nc	pudeur
;	Fw	;
Connaissant	Ga	connaître
les	Da	le
vertus	Nc	vertu
à	S	à
mon	Ds	mon
sexe	Nc	sexe
prescrites	Ge	prescrire
,	Fw	,
Je	Vvc	je
demeure	Vvc	demeurer
toujours	Rg	toujours
dans	S	dans
ces	Dd	ce
sacrées	Ge	sacrer
limites	Nc	limite
,	Fw	,
Et	Vvc	et
je	Pp	je
n'	Rp	ne
ai	Vuc	avoir
pas	Rg	pas
l'	Da	le
esprit	Nc	esprit
assez	Rg	assez
audacieux	Ag	audacieux
,	Fw	,
Pour	Nc	pour
vouloir	Vvn	vouloir
comme	S	comme
vous	Pp	vous
changer	Vvn	changer
l'	Da	le
ordre	Nc	ordre
des	S+Da	de+le|de+les
Cieux	Nc	ciel|cieux
.	Fs	.
C'	Pd	ce
est	Vuc	être
agir	Vvn	agir
prudemment	Rg	prudemment
que	Cs	que
de	S	de
savoir	Vvn	savoir
s'	Pp	se
astreindre	Vvn	astreindre
,	Fw	,
D'	Vvc	d'
aspirer	Vvn	aspirer
au	S+Da	à+le
sommet	Nc	sommet
où	Pr	où
l'	Pp	il
on	Pp	on
ne	Rp	ne
peut	Vvc	pouvoir
atteindre	Vvn	atteindre
.	Fs	.
Bellone	Nc	bellone
et	Cc	et
ses	Ds	son
exploits	Nc	exploit
ne	Rp	ne
vous	Pp	vous
sont	Vuc	être
pas	Rg	pas
connus	Vvc	connaître
,	Fw	,
Et	Vvc	et
vous	Pp	vous
suivez	Vvc	suivre
le	Da	le
char	Nc	char
de	S	de
la	Da	le
douce	Ag	doux
Venus	Nc	venu|vénus
.	Fs	.
Avez	Vuc	avoir
-vous	Nc	-vous
cru	Ge	croire|croître
fondant	Ga	fonder|fondre
votre	Ds	votre
heur	Nc	heur
sur	S	sur
ma	Ds	mon
ruine	Nc	ruine
,	Fw	,
Que	Vvc	que
pour	S	pour
vous	Pp	vous
un	Dn	un
héros	Nc	héros
quittât	Vvc	quitter
une	Dn	un
héroïne	Nc	héros|héroïne
,	Fw	,
Pour	Nc	pour
sa	Ds	son
maîtresse	Nc	maîtresse
encore	Rg	encore
,	Fw	,
il	Pp	il
pouvait	Vvc	pouvoir
y	Pp	y
penser	Vvn	penser
,	Fw	,
Mais	Vvc	mais
non	Rg	non
pour	S	pour
son	Ds	son
épouse	Nc	épouse|époux
.	Fs	.
Ah	I	ah
!	Fs	!
c'	Pd	ce
est	Vuc	être
trop	Rg	trop
m'	Pp	je
offenser	Vvn	offenser
,	Fw	,
Sans	Vvc	sans
penser	Vvn	penser
à	S	à
mon	Ds	mon
rang	Nc	rang
,	Fw	,
sans	S	sans
respect	Nc	respect
Rodogune	Nc	rodogune
,	Fw	,
Abuse	Vvc	abuser
en	S	en
m'	Pp	je
outrageant	Ga	outrager
de	S	de
sa	Ds	son
bonne	Ag	bon
fortune	Nc	fortune
,	Fw	,
Lidie	Nc	lidie
en	S	en
même	Ag	même
état	Nc	état
ne	Rp	ne
saurait	Vvc	savoir
mieux	Rg	mieux
user	Vvn	user
;	Fw	;
Vouloir	Nc	vouloir
m'	Pp	je
ôter	Vvn	ôter
l'	Da	le
honneur	Nc	honneur
,	Fw	,
c'	Pd	ce
est	Vuc	être
vouloir	Nc	vouloir
trop	Rg	trop
oser	Vvn	oser
;	Fw	;
Mais	Vvc	mais
Hydaspe	Vvc	hydaspe
en	S	en
cherchant	Ga	chercher
mon	Ds	mon
illustre	Ag	illustre
alliance	Nc	alliance
,	Fw	,
A	Vvc	a
su	Ge	savoir
de	S	de
nos	Ds	notre
vertus	Nc	vertu
faire	Vvn	faire
la	Da	le
différence	Nc	différence
,	Fw	,
Il	Vvc	il
me	Pp	je
croit	Vvc	croire|croître
sans	S	sans
soupçon	Nc	soupçon
en	S	en
me	Pp	je
donnant	Ga	donner
sa	Ds	son
foi	Nc	foi
,	Fw	,
Et	Vvc	et
fait	Ge	faire
voir	Vvn	voir
ce	Pd	ce
qu'	Pr	que
il	Pp	il
pense	Vvc	penser
et	Cc	et
de	S	de
vous	Pp	vous
et	Cc	et
de	S	de
moi	Pp	je
.	Fs	.
Lors	Rg	lors
qu'	Cs	que
il	Pp	il
veut	Vvc	vouloir
m'	Pp	je
épouser	Vvn	épouser
et	Cc	et
qu'	Cs	que
il	Pp	il
vous	Pp	vous
répudie	Vvc	répudier
.	Fs	.
Insolente	Nc	insolent
,	Fw	,
ces	Dd	ce
mots	Nc	mot|mots
te	Pp	tu
coûteront	Vvc	coûter
la	Da	le
vie	Nc	vie
,	Fw	,
Du	Vvc	du
Trône	Nc	trône
où	Pr	où
tu	Pp	tu
pensais	Vvc	penser
élever	Vvn	élever
ton	Ds	ton
orgueil	Nc	orgueil
,	Fw	,
Rodogune	Nc	rodogune
irritée	Ge	irriter
en	Pp	en
fera	Vvc	faire|ferrer
ton	Ds	ton
cercueil	Nc	cercueil
.	Fs	.
Je	Pp	je
devais	Vvc	devoir
outrager	Vvn	outrager
qui	Pr	qui
m'	Pp	je
avait	Vuc	avoir
outragée	Ge	outrager
:	Fw	:
Mais	Cc	mais
si	Cs	si
l'	Pp	il
on	Pp	on
voit	Vvc	voir
ma	Ds	mon
mort	Nc	mort
on	Pp	on
la	Pp	il
verra	Vvc	voir
vengée	Ge	venger
,	Fw	,
Et	Vvc	et
sans	S	sans
appréhender	Vvn	appréhender
un	Dn	un
injuste	Ag	injuste
courroux	Nc	courroux
;	Fw	;
Avec	Vvc	avec
joie	Nc	joie
au	S+Da	à+le
Tombeau	Nc	tombeau
,	Fw	,
je	Pp	je
suivrai	Vvc	suivre
mon	Ds	mon
époux	Nc	époux
.	Fs	.
Elle	Pp	il
s'	Pp	se
en	Pp	en
va	Vvc	aller
.	Fs	.
Dieux	Nc	dieux
qu'	Pr	que
aurait-elle	Vuc	aurait-elle
fait	Ge	faire
m'	Pp	je
ayant	Ga	avoir
en	S	en
sa	Ds	son
puissance	Nc	puissance
!	Fs	!
Si	Rg	si
même	Ag	même
dans	S	dans
les	Da	le
fers	Nc	fer|fers
l'	Da	le
orgueilleuse	Nc	orgueilleux
m'	Pp	je
offense	Vvc	offenser
,	Fw	,
Jusque	Vvc	jusque
dessus	S	dessus
mon	Ds	mon
Trône	Nc	trône
elle	Pp	il
vient	Vvc	venir
m'	Pp	je
outrager	Vvn	outrager
:	Fw	:
Mais	Cc	mais
je	Pp	je
la	Pp	il
veux	Vvc	vouloir
punir	Vvn	punir
,	Fw	,
et	Cc	et
je	Pp	je
me	Pp	je
veux	Vvc	vouloir
venger	Vvn	venger
.	Fs	.
Venez	Vvc	venir
,	Fw	,
venez	Vvc	venir
mes	Ds	mon
fils	Nc	fil|fils
,	Fw	,
fécondez	Vvc	féconder
ma	Ds	mon
colère	Nc	colère
,	Fw	,
Venez	Vvc	venir
venger	Vvn	venger
l'	Da	le
honneur	Nc	honneur
de	S	de
votre	Ds	votre
Illustre	Ag	illustre
mère	Nc	mère
,	Fw	,
Dans	Vvc	dans
un	Dn	un
perfide	Ag	perfide
sang	Nc	sang
venez	Vvc	venir
tremper	Vvn	tremper
vos	Ds	votre
mains	Nc	main
,	Fw	,
Et	Vvc	et
pour	S	pour
être	Vun	être
pieux	Ag	pieux
montrez	Vvc	montrer
-vous	Nc	-vous
inhumains	Ag	inhumain
.	Fs	.
Mais	Cc	mais
qui	Pr	qui
peut	Vvc	pouvoir
contre	S	contre
vous	Pp	vous
user	Vvn	user
de	S	de
perfidie	Nc	perfidie
,	Fw	,
Qui	Vvc	qui
vous	Pp	vous
ose	Vvc	oser
irriter	Vvn	irriter
,	Fw	,
Madame	Nc	madame
?	Fs	?
C'	Pd	ce
est	Vuc	être
Lidie	Nc	lidie
;	Fw	;
Oui	Vvc	oui
son	Ds	son
perfide	Ag	perfide
esprit	Nc	esprit
d'	S	de
un	Dn	un
époux	Nc	époux
suborneur	Nc	suborneur
,	Fw	,
Par	Nc	par
des	S+Da	de+le|de+les
mots	Nc	mot|mots
insolents	Ag	insolent
a	Vuc	avoir
blessé	Ge	blesser
mon	Ds	mon
honneur	Nc	honneur
,	Fw	,
J'	Vvc	j'
ai	Vuc	avoir
généreusement	Rg	généreusement
l'	Da	le
injure	Nc	injure
repoussée	Ge	repousser
,	Fw	,
Et	Vvc	et
d'	S	de
une	Dn	un
prompte	Ag	prompt
mort	Nc	mort
ma	Ds	mon
voix	Nc	voix
l'	Pp	il
a	Vuc	avoir
menacée	Ge	menacer
,	Fw	,
Mais	Vvc	mais
je	Pp	je
veux	Vvc	vouloir
des	Dn	un
discours	Nc	discours
passer	Vvn	passer
jusqu'	S	jusque
aux	S+Da	à+les
effets	Nc	effet
,	Fw	,
D'	Nc	d'
un	Dn	un
poignard	Nc	poignard
dans	S	dans
son	Ds	son
sein	Nc	sein
je	Pp	je
veux	Vvc	vouloir
signer	Vvn	signer
la	Da	le
paix	Nc	paix
.	Fs	.
Modérez	Vvc	modérez
ce	Dd	ce
courroux	Nc	courroux
.	Fs	.
Mon	Ds	mon
âme	Nc	âme
est	Vuc	être
trop	Rg	trop
outrée	Ge	outrer
.	Fs	.
Elle	Pp	il
est	Vuc	être
la	Da	le
fille	Nc	fille
d'	S	de
un	Dn	un
Roi	Nc	roi
sa	Ds	son
personne	Nc	personne
est	Vuc	être
sacrée	Ge	sacrer
,	Fw	,
En	Vvc	en
la	Da	le
faisant	Ga	faire
mourir	Vvn	mourir
vous	Pp	vous
violez	Vvc	violer
les	Pp	ils
Lois	Vvc	lois
,	Fw	,
Et	Vvc	et
les	Da	le
Dieux	Nc	dieux
seulement	Rg	seulement
sont	Vuc	être
les	Da	le
juges	Nc	juge
des	S+Da	de+le|de+les
Rois	Vvc	rois
.	Fs	.
Elle	Pp	il
en	Pp	en
fait	Vvc	faire
mourir	Vvn	mourir
un	Pi	un
,	Fw	,
sa	Ds	son
mort	Nc	mort
est	Vuc	être
légitime	Ag	légitime
,	Fw	,
Et	Vvc	et
je	Pp	je
me	Pp	je
veux	Vvc	vouloir
venger	Vvn	venger
.	Fs	.
Un	Dn	un
esprit	Nc	esprit
magnanime	Ag	magnanime
Ne	Vvc	ne
perd	Vvc	perdre
jamais	Rg	jamais
celui	Pd	celui
qu'	Pr	que
il	Pp	il
tient	Vvc	tenir
en	S	en
son	Ds	son
pouvoir	Nc	pouvoir
.	Fs	.
Hydaspe	Nc	hydaspe
du	S+Da	de+le
cercueil	Nc	cercueil
m'	Pp	je
enseigne	Vvc	enseigner
mon	Ds	mon
devoir	Nc	devoir
,	Fw	,
Et	Vvc	et
son	Ds	son
sang	Nc	sang
répandu	Ge	répandre
me	Pp	je
demande	Vvc	demander
justice	Nc	justice
,	Fw	,
À	Nc	à
ses	Ds	son
Mânes	Nc	mânes
sacrées	Ge	sacrer
je	Pp	je
dois	Vvc	devoir
ce	Dd	ce
sacrifice	Nc	sacrifice
,	Fw	,
Sa	Vvc	sa
mort	Nc	mort
apaisera	Vvc	apaiser
l'	Da	le
ombre	Nc	ombre
de	S	de
mon	Ds	mon
époux	Nc	époux
,	Fw	,
Si	Vvc	si
vous	Pp	vous
ne	Rp	ne
voulez	Vvc	vouloir
pas	Rg	pas
féconder	Vvn	féconder
mon	Ds	mon
courroux	Nc	courroux
:	Fw	:
Laissez-le	Vvc	laissez-le
donc	Rg	donc
agir	Vvn	agir
,	Fw	,
et	Cc	et
souffrez	Vvc	souffrir
que	Cs	que
ma	Ds	mon
haine	Nc	haine
,	Fw	,
Sur	Nc	sur
le	Da	le
tombeau	Nc	tombeau
d'	S	de
Achille	Nc	achille
immole	Ge	immoler
Polyxène	Vvc	polyxène
.	Fs	.
Ô	Nc	ô
Dieux	Ag	dieux
!	Fs	!
qu'	Cs	que
elle	Pp	il
a	Vuc	avoir
de	S	de
haine	Nc	haine
et	Cc	et
qu'	Cs	que
elle	Pp	il
a	Vuc	avoir
de	S	de
fureur	Nc	fureur
,	Fw	,
Le	Vvc	le
dessein	Nc	dessein
qu'	Pr	que
elle	Pp	il
prend	Vvc	prendre
me	Pp	je
fait	Vvc	faire
frémir	Vvn	frémir
d'	S	de
horreur	Nc	horreur
,	Fw	,
Quoi	Vvc	quoi
,	Fw	,
verrons-nous	V	voir
verser	Vvn	verser
le	Da	le
beau	Ag	beau
sang	Nc	sang
de	S	de
Lidie	Nc	lidie
?	Fs	?
Non	Rg	non
,	Fw	,
perdons	Vvc	perdre
tout	Di	tout
respect	Nc	respect
pour	S	pour
lui	Pp	il
sauver	Vvn	sauver
la	Da	le
vie	Nc	vie
,	Fw	,
Pour	Nc	pour
garantir	Vvn	garantir
ses	Ds	son
jours	Nc	jour
de	S	de
ce	Dd	ce
mortel	Ag	mortel
danger	Nc	danger
,	Fw	,
Contre	Vvc	contrer
une	Dn	un
mère	Nc	mère
propre	Ag	propre
il	Pp	il
l'	Pp	il
a	Vuc	avoir
faut	Vvc	faillir|falloir
protéger	Vvn	protéger
,	Fw	,
Cette	Vvc	cette
belle	Ag	beau
Princesse	Nc	prince|princesse
,	Fw	,
et	Cc	et
sa	Ds	son
soeur	Nc	sœur
Pasithée	Ag	pasithée
Sont	Vvc	sont
dedans	Rg	dedans
ce	Pd	ce
Palais	Vvc	palais
en	S	en
la	Da	le
garde	Nc	garde
d'	S	de
Anthée	Nc	anthée
;	Fw	;
Il	Vvc	il
ne	Rp	ne
nous	Pp	nous
est	Vuc	être
suspect	Ag	suspect
d'	S	de
aucune	Di	aucun
trahison	Nc	trahison
,	Fw	,
Il	Vvc	il
l'	Pp	il
a	Vuc	avoir
préservera	Vvc	préserver
du	S+Da	de+le
fer	Nc	fer
et	Cc	et
du	S+Da	de+le
poison	Nc	poison
,	Fw	,
Et	Vvc	et
comme	Cs	comme
il	Pp	il
tient	Vvc	tenir
de	S	de
nous	Pp	nous
son	Ds	son
rang	Nc	rang
et	Cc	et
sa	Ds	son
fortune	Nc	fortune
,	Fw	,
Il	Vvc	il
nous	Pp	nous
obéira	Vvc	obéir
plutôt	Rg	plutôt
qu'	Cs	que
à	S	à
Rodogune	Nc	rodogune
.	Fs	.
Pour	S	pour
sauver	Vvn	sauver
de	S	de
ses	Ds	son
mains	Nc	main
cette	Dd	ce
illustre	Ag	illustre
Beauté	Nc	beauté
,	Fw	,
Outre	Vvc	outrer
le	Da	le
droit	Nc	droit
des	S+Da	de+le|de+les
gens	Nc	gens|gent
,	Fw	,
la	Da	le
générosité	Nc	générosité
,	Fw	,
La	Vvc	la
justice	Nc	justice
,	Fw	,
et	Cc	et
l'	Da	le
honneur	Nc	honneur
,	Fw	,
mon	Ds	mon
propre	Ag	propre
intérêt	Nc	intérêt
même	Ag	même
M'	Vvc	m'
y	Pp	y
doit	Vvc	devoir
porter	Vvn	porter
encor	Nc	encor
.	Fs	.
Ah	I	ah
!	Fs	!
ma	Ds	mon
crainte	Nc	crainte
est	Vuc	être
extrême	Ag	extrême
,	Fw	,
Le	Vvc	le
nom	Nc	nom
de	S	de
la	Da	le
Princesse	Nc	prince|princesse
a-t-il	V	avoir
pu	Ge	pouvoir
vous	Pp	vous
troubler	Vvn	troubler
;	Fw	;
Je	Vvc	je
vous	Pp	vous
ai	Vuc	avoir
vu	Ge	voir
passer	Vvn	passer
,	Fw	,
je	Pp	je
vous	Pp	vous
ai	Vuc	avoir
vu	Ge	voir
trembler	Vvn	trembler
.	Fs	.
Je	Pp	je
l'	Pp	il
avoue	Vvc	avouer
.	Fs	.
Ah	I	ah
!	Fs	!
souffrez	Vvc	souffrir
qu'	Cs	que
un	Dn	un
autre	Pi	autre
vous	Pp	vous
surmonte	Vvc	surmonter
.	Fs	.
Avecque	Vvc	avecque
tant	Rg	tant
d'	S	de
appas	Nc	appas
je	Pp	je
puis	Vvc	pouvoir
l'	Pp	il
aimer	Vvn	aimer
sans	S	sans
honte	Nc	honte
.	Fs	.
Quoi	Pt	quoi
!	Fs	!
Vous	Pp	vous
aimez	Vvc	aimer
Lidie	Nc	lidie
?	Fs	?
En	Pp	en
êtes	Vuc	être
-vous	Nc	-vous
jaloux	Ag	jaloux
?	Fs	?
L'	Pp	il
aimeriez	Vvc	aimer
vous	Pp	vous
aussi	Rg	aussi
?	Fs	?
Je	Pp	je
l'	Pp	il
aime	Vvc	aimer
comme	S	comme
vous	Pp	vous
.	Fs	.
Quoi	Pt	quoi
,	Fw	,
sommes-nous	V	sommes-nous
Rivaux	Vvc	rivaux
!	Fs	!
Nous	Pp	nous
le	Pp	il
sommes	Vuc	être
mon	Ds	mon
frère	Nc	frère
,	Fw	,
Mes	Vvc	mes
soupirs	Nc	soupir
le	Pp	il
diraient	Vvc	dire
quand	Cs	quand
je	Pp	je
le	Pp	il
voudrais	Vvc	vouloir
taire	Vvn	taire
.	Fs	.
Mais	Cc	mais
depuis	S	depuis
quand	Cs	quand
l'	Da	le
Amour	Nc	amour
vous	Pp	vous
rend-il	Vvc	rend-il
mon	Ds	mon
Rival	Nc	rival
?	Fs	?
Depuis	S	depuis
quand	Cs	quand
l'	Da	le
aimez	Nc	aimé
-vous	Nc	-vous
?	Fs	?
Depuis	S	depuis
ce	Dd	ce
jour	Nc	jour
fatal	Ag	fatal
Qu'	Vvc	qu'
elle	Pp	il
nous	Pp	nous
vint	Vvc	venir
trouver	Vvn	trouver
pour	S	pour
nous	Pp	nous
ôter	Vvn	ôter
la	Da	le
gloire	Nc	gloire
Que	Vvc	que
nous	Pp	nous
avait	Vuc	avoir
acquise	Ge	acquérir
une	Dn	un
illustre	Ag	illustre
victoire	Nc	victoire
,	Fw	,
En	Vvc	en
voyant	Ga	voir
à	S	à
nos	Ds	notre
pieds	Nc	pied
cette	Dd	ce
rare	Ag	rare
Beauté	Nc	beauté
,	Fw	,
Qui	Vvc	qui
d'	S	de
un	Dn	un
père	Nc	père
captif	Ag	captif
voulait	Vvc	vouloir
la	Da	le
liberté	Nc	liberté
,	Fw	,
Je	Vvc	je
sentis	Ge	sentir
que	Cs	que
ses	Ds	son
yeux	Nc	œil
me	Pp	je
ravissaient	Vvc	ravir
la	Da	le
mienne	Ps	mien
,	Fw	,
Je	Vvc	je
plaignais	Vvc	plaindre
ma	Ds	mon
douleur	Nc	douleur
pensant	Ga	penser
plaindre	Vvn	plaindre
la	Da	le
sienne	Ps	sien
,	Fw	,
La	Vvc	la
fille	Nc	fille
du	S+Da	de+le
captif	Nc	captif
enchaîna	Vvc	enchaîner
le	Da	le
vainqueur	Nc	vainqueur
.	Fs	.
Ce	Pd	ce
fut	Vuc	être
au	S+Da	à+le
même	Ag	même
temps	Nc	temps
qu'	Pr	que
elle	Pp	il
surprit	Vvc	surprendre
mon	Ds	mon
coeur	Nc	cœur
,	Fw	,
La	Vvc	la
pitié	Nc	pitié
me	Pp	je
toucha	Vvc	toucher
,	Fw	,
ses	Ds	son
beaux	Ag	beau
yeux	Nc	œil
me	Pp	je
charmèrent	Vvc	charmer
,	Fw	,
Et	Vvc	et
des	S+Da	de+le|de+les
victorieux	Ag	victorieux
les	Pp	ils
vaincus	Ge	vaincre
triomphèrent	Vvc	triompher
,	Fw	,
Ainsi	Vvc	ainsi
Tygranne	Vvc	tygranne
,	Fw	,
ainsi	Rg	ainsi
sortit	Vvc	sortir
de	S	de
nos	Ds	notre
liens	Nc	lien
,	Fw	,
Lidie	Nc	lidie
en	S	en
l'	Pp	il
en	S	en
tirant	Ga	tirer
nous	Pp	nous
mis	Vvc	mettre
dedans	Rg	dedans
les	Da	le
siens	Ps	sien
.	Fs	.
Notre	Ds	notre
flamme	Nc	flamme
avec	S	avec
nous	Pp	nous
a	Vuc	avoir
de	S	de
la	Da	le
ressemblance	Nc	ressemblance
,	Fw	,
Même	Vvc	même
heure	Nc	heure
et	Cc	et
même	Ag	même
objet	Nc	objet
lui	Pp	il
donnent	Vvc	donner
la	Da	le
naissance	Nc	naissance
,	Fw	,
Formez	Vvc	former
en	S	en
même	Ag	même
temps	Nc	temps
,	Fw	,
tous	Di	tout
deux	Nc	deux
frères	Ag	frère
jumeaux	Ag	jumeau
,	Fw	,
Amour	Nc	amour
n'	Rp	ne
a	Vuc	avoir
point	Rg	point
pour	S	pour
nous	Pp	nous
fait	Vvc	faire
luire	Vvn	luire
deux	Nc	deux
flambeaux	Nc	flambeau
,	Fw	,
Nous	Vvc	nous
n'	Rp	ne
avons	Vuc	avoir
vous	Pp	vous
et	Cc	et
moi	Pp	je
qu'	Cs	que
une	Dn	un
seule	Ag	seul
maîtresse	Nc	maîtresse
,	Fw	,
La	Vvc	la
Beauté	Nc	beauté
qui	Pr	qui
vous	Pp	vous
brûle	Vvc	brûler
,	Fw	,
et	Cc	et
celle	Pd	celui
qui	Pr	qui
me	Pp	je
blesse	Vvc	blesser
,	Fw	,
Et	Vvc	et
ce	Dd	ce
Dieu	Nc	dieu
si	Rg	si
subtile	Ag	subtil
à	S	à
vaincre	Vvn	vaincre
les	Da	le
vainqueurs	Nc	vainqueur
,	Fw	,
N'	Vvc	n'
a	Vuc	avoir
tiré	Ge	tirer
qu'	Cs	que
un	Dn	un
seul	Ag	seul
trait	Nc	trait
pour	S	pour
percer	Vvn	percer
nos	Ds	notre
deux	Nc	deux
coeurs	Nc	cœur
.	Fs	.
Amour	Nc	amour
nous	Pp	nous
fit	Vvc	faire
céder	Vvn	céder
au	S+Da	à+le
pouvoir	Nc	pouvoir
de	S	de
ses	Ds	son
charmes	Nc	charme
,	Fw	,
De	Vvc	de
nos	Ds	notre
bras	Nc	bras
triomphants	Ga	triompher
il	Pp	il
fit	Vvc	faire
tomber	Vvn	tomber
les	Da	le
armes	Nc	arme|armé
,	Fw	,
Sur	Nc	sur
son	Ds	son
Trône	Nc	trône
par	S	par
lui	Pp	il
Tygranne	Ga	tygranne
remonté	Ge	remonter
,	Fw	,
Recouvre	Vvc	recouvrer|recouvrir
son	Ds	son
État	Nc	état
avec	S	avec
sa	Ds	son
liberté	Nc	liberté
,	Fw	,
Il	Vvc	il
lui	Pp	il
rend	Vvc	rendre
sa	Ds	son
Couronne	Nc	couronne
,	Fw	,
et	Cc	et
son	Ds	son
Sceptre	Nc	sceptre
et	Cc	et
sa	Ds	son
Gloire	Nc	gloire
,	Fw	,
Et	Vvc	et
nous	Pp	nous
ôte	Vvc	ôter
