Demeure	Vvc	demeurer
qui	Pr	qui
soit	Vuc	être
suspect	Ag	suspect
,	Fw	,
Et	Vvc	et
toute	Di	tout
sa	Ds	son
folie	Nc	folie
est	Vuc	être
digne	Ag	digne
de	S	de
respect	Nc	respect
;	Fw	;
Car	Nc	car
les	Da	le
sacrés	Nc	sacré
transports	Nc	transport|transports
donnés	Ge	donner
à	S	à
ses	Ds	son
mérites	Nc	mérite
Des	Vvc	des
Anges	Nc	ange
immortels	Ag	immortel
nous	Pp	nous
marquent	Vvc	marquer
les	Da	le
visites	Nc	visite
.	Fs	.
Et	Cc	et
sur	S	sur
quels	Dt	quel
fondements	Nc	fondement
l'	Da	le
explique-t	Ag	explique-t
-on	Nc	-on
ainsi	Rg	ainsi
?	Fs	?
Sachons	Vvc	savoir
en	S	en
la	Da	le
raison	Nc	raison
.	Fs	.
La	Da	le
raison	Nc	raison
?	Fs	?
La	Da	le
voici	I	voici
.	Fs	.
Lorsque	Cs	lorsque
de	S	de
tous	Di	tout
péchés	Nc	péché
une	Dn	un
âme	Nc	âme
s'	Pp	se
est	Vuc	être
purgée	Ge	purger
,	Fw	,
De	Vvc	de
dons	Nc	don
surnaturels	Ag	surnaturel
elle	Pp	il
est	Vuc	être
avantagée	Ge	avantager
,	Fw	,
Et	Vvc	et
s'	Pp	se
élevant	Ga	élever
au	S+Da	à+le
ciel	Nc	ciel
,	Fw	,
elle	Pp	il
manque	Vvc	manquer
aux	S+Da	à+les
accords	Nc	accord
Dont	Vvc	dont
elle	Pp	il
doit	Vvc	devoir
régler	Vvn	régler
les	Da	le
mouvements	Nc	mouvement
du	S+Da	de+le
corps	Nc	corps
:	Fw	:
De	S	de
là	Rg	là
viennent	Vvc	venir
,	Fw	,
Seigneur	Nc	seigneur
,	Fw	,
ces	Dd	ce
gestes	Nc	geste
qui	Pr	qui
font	Vvc	faire
rire	Vvn	rire
,	Fw	,
Que	Vvc	que
l'	Da	le
ignorant	Ag	ignorant
méprise	Nc	méprise
et	Cc	et
que	Cs	que
le	Da	le
sage	Ag	sage
admire	Vvc	admirer
,	Fw	,
Et	Vvc	et
nous	Pp	nous
devons	Vvc	devoir
toujours	Rg	toujours
révérer	Vvn	révérer
les	Da	le
propos	Nc	propos
De	Vvc	de
ceux	Pd	celui
de	S	de
qui	Pr	qui
l'	Da	le
esprit	Nc	esprit
n'	Rp	ne
est	Vuc	être
jamais	Rg	jamais
en	S	en
repos	Nc	repos
.	Fs	.
En	S	en
leurs	Ds	leur
dérèglements	Nc	dérèglement
la	Da	le
grâce	Nc	grâce
est	Vuc	être
manifeste	Ag	manifeste
;	Fw	;
Puisqu'ils	Nc	puisqu'ils
sont	Vuc	être
agités	Ge	agiter
d'	S	de
une	Dn	un
cause	Nc	cause
céleste	Ag	céleste
.	Fs	.
Mais	Cc	mais
les	Da	le
autres	Ag	autre
États	Nc	états
quand	Cs	quand
ils	Pp	ils
sont	Vuc	être
menacés	Ge	menacer
,	Fw	,
Demandent	Vvc	demander
-ils	Vvn	-ils
ainsi	Rg	ainsi
conseil	Nc	conseil
aux	S+Da	à+les
insensés	Ag	insensé
,	Fw	,
Et	Vvc	et
voit	Vvc	voir
-on	Nc	-on
quelque	Di	quelque
part	Nc	part
que	Cs	que
les	Da	le
grands	Ag	grand
politiques	Nc	politique|politiques
Concertent	Vvc	concerter
leur	Ds	leur
conduite	Nc	conduite
avec	S	avec
des	Dn	un
frénétiques	Ag	frénétique
?	Fs	?
Cet	Dd	ce
État	Nc	état
élevé	Ge	élever
sur	S	sur
les	Da	le
plus	Rg	plus
grands	Ag	grand
États	Nc	états
Subsiste	Ag	subsiste
par	S	par
des	Dn	un
lois	Nc	loi
que	Cs	que
les	Da	le
autres	Pi	autre
n'	Rp	ne
ont	Vuc	avoir
pas	Rg	pas
;	Fw	;
Et	Vvc	et
sa	Ds	son
propre	Ag	propre
grandeur	Nc	grandeur
fait	Vvc	faire
voir	Vvn	voir
la	Da	le
différence	Nc	différence
De	Vvc	de
notre	Ds	notre
politique	Nc	politique
et	Cc	et
de	S	de
notre	Ds	notre
créance	Nc	créance
.	Fs	.
Mais	Cc	mais
sur	S	sur
le	Da	le
songe	Nc	songe
enfin	Rg	enfin
qu'	Cs	que
a	Vuc	avoir
dit	Ge	dire
cet	Dd	ce
obsédé	Nc	obsédé
?	Fs	?
Qu'	Cs	que
Osman	Nc	osman
dans	S	dans
peu	Rg	peu
de	S	de
jours	Nc	jour
se	Pp	il
verra	Vvc	voir
dégradé	Ge	dégrader
,	Fw	,
Qu'	Vvc	qu'
un	Pi	un
,	Fw	,
qu'	Cs	que
on	Pp	on
estime	Vvc	estimer
abject	Ag	abject
,	Fw	,
s'	Pp	se
en	Pp	en
va	Vvc	aller
tenir	Vvn	tenir
sa	Ds	son
place	Nc	place
,	Fw	,
Ayant	Ga	avoir
précipité	Ge	précipiter
sa	Ds	son
dernière	Ag	dernier
disgrâce	Nc	disgrâce
.	Fs	.
C'	Pd	ce
est	Vuc	être
le	Da	le
juste	Ag	juste
sujet	Nc	sujet
des	S+Da	de+le|de+les
plaintes	Nc	plainte
que	Pr	que
je	Pp	je
fais	Vvc	faire
.	Fs	.
Ma	Ds	mon
soeur	Nc	sœur
,	Fw	,
pour	S	pour
m'	Pp	je
obliger	Vvn	obliger
ne	Rp	ne
m'	Pp	je
en	Pp	en
parle	Vvc	parler
jamais	Rg	jamais
.	Fs	.
Si	Cs	si
j'	Pp	je
entrais	Vvc	entrer
en	S	en
colère	Nc	colère
,	Fw	,
il	Pp	il
me	Pp	je
prendrait	Vvc	prendre
envie	Nc	envie
De	Vvc	de
voir	Vvn	voir
s'	Cs	si
il	Pp	il
a	Vuc	avoir
prévu	Ge	prévoir
le	Da	le
terme	Nc	terme
de	S	de
sa	Ds	son
vie	Nc	vie
,	Fw	,
Si	Vvc	si
de	S	de
quelque	Di	quelque
fer	Nc	fer
chaud	Ag	chaud
il	Pp	il
peut	Vvc	pouvoir
être	Vun	être
aveuglé	Ge	aveugler
,	Fw	,
Si	Vvc	si
d'	S	de
une	Dn	un
corde	Nc	corde|cordé
d'	S	de
arc	Nc	arc
il	Pp	il
doit	Vvc	devoir
être	Vun	être
étranglé	Ge	étrangler
:	Fw	:
S'	Cs	si
il	Pp	il
ne	Rp	ne
craint	Vvc	craindre
point	Rg	point
la	Da	le
flamme	Nc	flamme
,	Fw	,
ou	Cc	ou
n'	Rp	ne
a	Vuc	avoir
point	Rg	point
peur	Nc	peur
encore	Rg	encore
De	Vvc	de
trouver	Vvn	trouver
en	S	en
buvant	Ga	boire
trop	Rg	trop
d'	S	de
eau	Nc	eau
dans	S	dans
le	Da	le
Bosphore	Nc	bosphore
.	Fs	.
Ha	Rg	ha
!	Fs	!
C'	Pd	ce
est	Vuc	être
à	S	à
quoi	Pt	quoi
.	Fs	.
Seigneur	Nc	seigneur
!	Fs	!
Il	Pp	il
ne	Rp	ne
faut	Vvc	faillir|falloir
pas	Rg	pas
penser	Vvn	penser
.	Fs	.
Par	S	par
ces	Dd	ce
traits	Nc	trait|traits
d'	S	de
imprudence	Nc	imprudence
il	Pp	il
m'	Pp	je
y	Pp	y
pourrait	Vvc	pouvoir
forcer	Vvn	forcer
.	Fs	.
Parmi	S	parmi
vos	Ds	votre
sentiments	Nc	sentiment
la	Da	le
piété	Nc	piété
le	Da	le
garde	Nc	garde
.	Fs	.
Qu'	Cs	que
il	Pp	il
ne	Rp	ne
parle	Vvc	parler
donc	Rg	donc
plus	Rg	plus
de	S	de
rien	Pi	rien
qui	Pr	qui
me	Pp	je
regarde	Vvc	regarder
.	Fs	.
le	Pp	il
lui	Pp	il
ferais	Vvc	faire|ferrer
,	Fw	,
possible	Ag	possible
,	Fw	,
un	Dn	un
fort	Rg	fort
mauvais	Ag	mauvais
parti	Nc	parti
.	Fs	.
Seigneur	Nc	seigneur
,	Fw	,
voici	S	voici
venir	Vvn	venir
la	Da	le
fille	Nc	fille
du	S+Da	de+le
Mufti	Nc	mufti
,	Fw	,
Le	Vvc	le
Grand	Ag	grand
Vizir	Nc	vizir
l'	Pp	il
amène	Vvc	amener
.	Fs	.
Ô	Nc	ô
Cieux	Ag	cieux
!	Fs	!
Quelle	Dt	quel
nouvelle	Ag	nouveau
?	Fs	?
Ha	Rg	ha
!	Fs	!
Ma	Ds	mon
soeur	Nc	sœur
,	Fw	,
la	Da	le
voici	I	voici
.	Fs	.
Je	Pp	je
vais	Vvc	aller
au	S+Da	à+le
devant	Ga	devoir
d'	S	de
elle	Pp	il
.	Fs	.
Serait	Vuc	être
-ce	Vvc	-ce
ici	Rg	ici
l'	Da	le
objet	Nc	objet
dont	Pr	dont
mon	Ds	mon
cour	Nc	cour
est	Vuc	être
épris	Ge	éprendre
!	Fs	!
Cette	Dd	ce
mine	Nc	mine
superbe	Ag	superbe
étonne	Vvc	étonner
mes	Ds	mon
esprits	Nc	esprit
.	Fs	.
Mon	Ds	mon
frère	Nc	frère
vous	Pp	vous
attend	Vvc	attendre
avec	S	avec
impatience	Nc	impatience
.	Fs	.
Il	Pp	il
regarde	Vvc	regarder
le	Da	le
portrait	Nc	portrait
.	Fs	.
En	S	en
ce	Dd	ce
pinceau	Nc	pinceau
trompeur	Nc	trompeur
j'	Pp	je
eus	Vuc	avoir
trop	Rg	trop
de	S	de
confiance	Nc	confiance
.	Fs	.
Madame	Nc	madame
,	Fw	,
par	S	par
ce	Dd	ce
choix	Nc	choix
il	Pp	il
me	Pp	je
fait	Vvc	faire
tant	Rg	tant
d'	S	de
honneur	Nc	honneur
,	Fw	,
Que	Vvc	que
rien	Pi	rien
que	Cs	que
sa	Ds	son
bonté	Nc	bonté
n'	Rp	ne
égale	Vvc	égaler
mon	Ds	mon
bonheur	Nc	bonheur
.	Fs	.
Ô	Nc	ô
Cieux	Ag	cieux
!	Fs	!
Qu'	Cs	que
elle	Pp	il
a	Vuc	avoir
le	Da	le
port	Nc	port
impérieux	Ag	impérieux
et	Cc	et
grave	Ag	grave
!	Fs	!
Auprès	Vvc	auprès
d'	S	de
elle	Pp	il
ma	Ds	mon
soeur	Nc	sœur
ne	Rp	ne
semble	Vvc	sembler
qu'	Rg	que
une	Dn	un
esclave	Nc	esclave
;	Fw	;
Mais	Vvc	mais
elle	Pp	il
a	Vuc	avoir
plus	Rg	plus
d'	S	de
orgueil	Nc	orgueil
vingt	Nc	vingt
fois	Nc	fois
que	Cs	que
de	S	de
beauté	Nc	beauté
,	Fw	,
Le	Vvc	le
portrait	Nc	portrait
qu'	Pr	que
on	Pp	on
en	Pp	en
fit	Vvc	faire
,	Fw	,
est	Vuc	être
un	Dn	un
portrait	Nc	portrait
flatté	Ge	flatter
.	Fs	.
Ce	Pd	ce
ne	Rp	ne
sont	Vuc	être
pas	Rg	pas
ses	Ds	son
yeux	Nc	œil
,	Fw	,
ce	Pd	ce
n'	Rp	ne
est	Vuc	être
pas	Rg	pas
son	Ds	son
visage	Nc	visage
,	Fw	,
Et	Vvc	et
cette	Dd	ce
gorge	Nc	gorge
peinte	Ge	peindre
éclate	Vvc	éclater
davantage	Rg	davantage
;	Fw	;
Cet	Vvc	cet
hymen	Nc	hymen
dessiné	Ge	dessiner
ne	Rp	ne
s'	Pp	se
accomplira	Vvc	accomplir
pas	Rg	pas
.	Fs	.
Au	S+Da	à+le
prix	Nc	prix
de	S	de
sa	Ds	son
Peinture	Nc	peinture
elle	Pp	il
a	Vuc	avoir
trop	Rg	trop
peu	Rg	peu
d'	S	de
appas	Nc	appas
.	Fs	.
Ha	Rg	ha
!	Fs	!
Fatime	Nc	fatime
.	Fs	.
Seigneur	Nc	seigneur
...	Fs	...
Ô	Nc	ô
Dieux	Ag	dieux
!	Fs	!
Je	Pp	je
suis	Vuc	être
perdue	Ge	perdre
!	Fs	!
C'	Pd	ce
est	Vuc	être
donc	Rg	donc
cette	Dd	ce
beauté	Nc	beauté
de	S	de
grâces	Nc	grâce
si	Rg	si
pourvue	Ge	pourvoir
?	Fs	?
Combien	Rg	combien
as	Vuc	avoir
-tu	Ge	-tu
reçu	Ge	recevoir
pour	S	pour
la	Pp	il
louer	Vvn	louer|lover
si	Rg	si
fort	Ag	fort
?	Fs	?
Va	Vvc	aller
,	Fw	,
va	Vvc	aller
,	Fw	,
ton	Ds	ton
sexe	Nc	sexe
seul	Ag	seul
t'	Pp	tu
exempte	Vvc	exempter
de	S	de
la	Da	le
mort	Nc	mort
.	Fs	.
Aux	S+Da	à+les
aveugles	Ag	aveugle
désirs	Nc	désir
la	Da	le
prudence	Nc	prudence
succède	Vvc	succéder
,	Fw	,
Et	Vvc	et
j'	Pp	je
ai	Vuc	avoir
perdu	Ge	perdre
mon	Ds	mon
mal	Nc	mal
en	S	en
voyant	Ga	voir
mon	Ds	mon
remède	Nc	remède
.	Fs	.
S'	Pp	se
avançant	Ga	avancer
vers	S	vers
la	Da	le
fille	Nc	fille
du	S+Da	de+le
Mufti	Nc	mufti
.	Fs	.
Madame	Nc	madame
,	Fw	,
je	Pp	je
ne	Rp	ne
veux	Vvc	vouloir
que	Cs	que
ce	Pd	ce
que	Pr	que
me	Pp	je
permet	Vvc	permettre
Avec	Ag	avec
facilité	Nc	facilité
la	Da	le
loi	Nc	loi
de	S	de
Mahomet	Nc	mahomet
.	Fs	.
Je	Pp	je
ne	Rp	ne
donnerai	Vvc	donner
point	Rg	point
,	Fw	,
en	S	en
irritant	Ga	irriter
le	Da	le
temple	Nc	temple
,	Fw	,
Aux	Vvc	aux
sultans	Nc	sultan
à	S	à
venir	Vvn	venir
un	Dn	un
si	Rg	si
mauvais	Ag	mauvais
exemple	Nc	exemple
;	Fw	;
Mon	Nc	mon
esprit	Nc	esprit
a	Vuc	avoir
goûté	Ge	goûter
les	Da	le
raisons	Nc	raison
du	S+Da	de+le
Mufti	Nc	mufti
,	Fw	,
J'	Vvc	j'
étais	Vuc	être
dans	S	dans
une	Dn	un
erreur	Nc	erreur
,	Fw	,
enfin	Rg	enfin
j'	Pp	je
en	Pp	en
suis	Vuc	être
sorti	Ge	sortir
.	Fs	.
Sans	S	sans
perdre	Vvn	perdre
plus	Rg	plus
de	S	de
temps	Nc	temps
,	Fw	,
allez	Vvc	aller
,	Fw	,
qu'	Cs	que
on	Pp	on
la	Pp	il
ramène	Vvc	ramener
.	Fs	.
Mamud	Nc	mamud
,	Fw	,
suivons	Vvc	suivre
ses	Ds	son
pas	Nc	pas
.	Fs	.
N'	Rp	ne
en	Pp	en
prenez	Vvc	prendre
pas	Rg	pas
la	Da	le
peine	Nc	peine
.	Fs	.
Après	Vvc	après
avoir	Vun	avoir
vanté	Ge	vanter
sa	Ds	son
grâce	Nc	grâce
et	Cc	et
ses	Ds	son
appas	Nc	appas
,	Fw	,
Que	Vvc	que
Fatime	Nc	fatime
la	Pp	il
suive	Vvc	suivre
et	Cc	et
ne	Rp	ne
revienne	Vvc	revenir
pas	Rg	pas
.	Fs	.
Madame	Nc	madame
,	Fw	,
pardonnez	Vvc	pardonner
si	Cs	si
j'	Pp	je
ai	Vuc	avoir
commis	Ge	commettre
ce	Dd	ce
crime	Nc	crime
.	Fs	.
Sors	Vvc	sortir
vite	Rg	vite
.	Fs	.
Il	Pp	il
ne	Rp	ne
faut	Vvc	faillir|falloir
plus	Rg	plus
de	S	de
Bassa	Vvc	bassa
pour	S	pour
Fatime	Nc	fatime
.	Fs	.
De	S	de
grâce	Nc	grâce
,	Fw	,
retournez	Vvc	retourner
,	Fw	,
ne	Rp	ne
m'	Pp	je
accompagnez	Vvc	accompagner
plus	Rg	plus
.	Fs	.
Selim	Nc	selim
,	Fw	,
tes	Ds	ton
compliments	Nc	compliment
sont	Vuc	être
ici	Rg	ici
superflus	Ag	superflu
;	Fw	;
Et	Vvc	et
puis	Cs	puis
que	Cs	que
l'	Da	le
Empereur	Nc	empereur
n'	Rp	ne
aime	Vvc	aimer
pas	Rg	pas
ma	Ds	mon
présence	Nc	présence
,	Fw	,
Me	Vvc	me
servir	Vvn	servir
est	Vuc	être
pécher	Nc	pécher|pêcher
contre	S	contre
la	Da	le
complaisance	Nc	complaisance
:	Fw	:
Tu	Pp	tu
n'	Rp	ne
en	Pp	en
saurais	Vvc	savoir
douter	Vvn	douter
,	Fw	,
il	Pp	il
s'	Pp	se
en	Pp	en
est	Vuc	être
expliqué	Ge	expliquer
.	Fs	.
Pourquoi	Rt	pourquoi
donc	Rg	donc
s'	Pp	se
arrêter	Vvn	arrêter
près	Rg	près
d'	S	de
un	Dn	un
sujet	Nc	sujet
moqué	Ge	moquer
,	Fw	,
D'	Nc	d'
une	Dn	un
Fille	Nc	fille
à	S	à
peu	Rg	peu
près	Rg	près
sur	S	sur
le	Da	le
trône	Nc	trône
placée	Ge	placer
.	Fs	.
Et	Cc	et
qu'	Cs	que
on	Pp	on
a	Vuc	avoir
du	Dp	du
sérail	Nc	sérail
indignement	Rg	indignement
chassée	Ge	chasser
?	Fs	?
M'	Pp	je
élisant	Ga	élire
pour	S	pour
sa	Ds	son
femme	Nc	femme
,	Fw	,
Osman	Nc	osman
s'	Pp	se
était	Vuc	être
mépris	Nc	mépris
,	Fw	,
Je	Vvc	je
suis	Vuc	être
avec	S	avec
raison	Nc	raison
digne	Ag	digne
de	S	de
son	Ds	son
mépris	Nc	mépris
:	Fw	:
La	Da	le
fille	Nc	fille
du	S+Da	de+le
Mufti	Nc	mufti
n'	Rp	ne
est	Vuc	être
pas	Rg	pas
d'	S	de
une	Dn	un
naissance	Nc	naissance
Qu'	Vvc	qu'
il	Pp	il
put	Vvc	pouvoir
tant	Rg	tant
honorer	Vvn	honorer
avecque	Vvc	avecque
bienséance	Nc	bienséance
;	Fw	;
Il	Vvc	il
lui	Pp	il
faut	Vvc	faillir|falloir
un	Dn	un
objet	Nc	objet
qu'	Pr	que
avecque	Vvc	avecque
plus	Rg	plus
de	S	de
soin	Nc	soin
Quelqu'un	Vvc	quelqu'un
de	S	de
ses	Ds	son
Bassas	Nc	bassas
fasse	Vvc	faire
venir	Vvn	venir
de	S	de
loin	Rg	loin
.	Fs	.
Quelque	Di	quelque
beauté	Nc	beauté
Latine	Vvc	latine
ou	Cc	ou
quelqu'autre	Rg	quelqu'autre
captive	Ag	captif
,	Fw	,
Que	Vvc	que
l'	Pp	il
on	Pp	on
aura	Vuc	avoir
tiré	Ge	tirer
des	S+Da	de+le|de+les
mains	Nc	main
de	S	de
quelque	Di	quelque
juive	Ag	juif
.	Fs	.
Et	Cc	et
que	Cs	que
l'	Pp	il
on	Pp	on
aura	Vuc	avoir
vue	Ge	voir
en	S	en
plus	Rg	plus
d'	S	de
une	Dn	un
autre	Ag	autre
Cour	Nc	cour
,	Fw	,
Sera	Vvc	serrer
plus	Rg	plus
à	S	à
propos	Nc	propos
l'	Da	le
objet	Nc	objet
de	S	de
son	Ds	son
Amour	Nc	amour
;	Fw	;
Mais	Vvc	mais
je	Pp	je
voudrais	Vvc	vouloir
savoir	Vvn	savoir
d'	S	de
où	Pr	où
lui	Pp	il
vient	Vvc	venir
ce	Dd	ce
caprice	Nc	caprice
De	Vvc	de
joindre	Vvn	joindre
à	S	à
m'	Pp	je
enlever	Vvn	enlever
la	Da	le
force	Nc	force|forcé
à	S	à
l'	Da	le
artifice	Nc	artifice
.	Fs	.
Et	Cc	et
m'	Pp	je
honorer	Vvn	honorer
si	Rg	si
fort	Rg	fort
pour	S	pour
se	Pp	il
rire	Vvn	rire
de	S	de
moi	Pp	je
.	Fs	.
Et	Cc	et
se	Pp	il
moquer	Vvn	moquer
ainsi	Rg	ainsi
du	S+Da	de+le
Ciel	Nc	ciel
et	Cc	et
de	S	de
la	Da	le
Loi	Nc	loi
:	Fw	:
Le	Pp	il
Prophète	Vvc	prophète
là-haut	Rg	là-haut
n'	Rp	ne
aura	Vuc	avoir
point	Rg	point
de	S	de
puissance	Nc	puissance
.	Fs	.
Ou	Cc	ou
,	Fw	,
devant	Ga	devoir
qu'	Cs	que
il	Pp	il
soit	Vuc	être
peu	Rg	peu
,	Fw	,
j'	Pp	je
en	Pp	en
aurai	Vuc	avoir
la	Da	le
vengeance	Nc	vengeance
.	Fs	.
Il	Pp	il
aura	Vuc	avoir
contre	S	contre
lui	Pp	il
tous	Di	tout
les	Da	le
bons	Ag	bon
musulmans	Nc	musulman
,	Fw	,
Les	Vvc	les
Anges	Vvc	anges
,	Fw	,
les	Da	le
humains	Nc	humains
,	Fw	,
les	Da	le
Cieux	Nc	ciel|cieux
,	Fw	,
les	Da	le
éléments	Nc	élément
;	Fw	;
Et	Vvc	et
n'	Rp	ne
eut-il	V	eut-il
que	Cs	que
moi	Pp	je
seule	Ag	seul
à	S	à
sa	Ds	son
mort	Nc	mort
préparée	Ge	préparer
,	Fw	,
Qu'	Vvc	qu'
il	Pp	il
sache	Vvc	savoir
que	Cs	que
sa	Ds	son
vie	Nc	vie
est	Vuc	être
fort	Rg	fort
mal	Rg	mal
assurée	Ge	assurer
.	Fs	.
Dites	Vvc	dire
lui	Pp	il
,	Fw	,
dites	Vvc	dire
lui	Pp	il
.	Fs	.
Madame	Nc	madame
,	Fw	,
un	Dn	un
mot	Nc	mot
tout	Rg	tout
bas	Ag	bas
.	Fs	.
Se	Pp	il
tournant	Ga	tourner
vers	S	vers
Mamud	Nc	mamud
.	Fs	.
Prends	Vvc	prendre
garde	Nc	garde
que	Cs	que
quelqu'un	Pi	quelqu'un
ne	Rp	ne
nous	Pp	nous
écoute	Vvc	écouter
pas	Rg	pas
.	Fs	.
Hé	Vvc	hé
!	Fs	!
Que	Cs	que
me	Pp	je
veux	Vvc	vouloir
-tu	Vvc	-tu
dire	Vvn	dire
?	Fs	?
Un	Dn	un
secret	Nc	secret
d'	S	de
importance	Nc	importance
.	Fs	.
C'	Pd	ce
est	Vuc	être
?	Fs	?
Que	Cs	que
tout	Di	tout
notre	Ds	notre
camp	Nc	camp
fera	Vvc	faire|ferrer
votre	Ds	votre
vengeance	Nc	vengeance
,	Fw	,
Et	Vvc	et
que	Cs	que
possible	Ag	possible
même	Rg	même
avant	S	avant
la	Da	le
fin	Nc	fin
du	S+Da	de+le
jour	Nc	jour
.	Fs	.
Vous	Pp	vous
verrez	Vvc	voir
maltraiter	Vvn	maltraiter
ce	Dd	ce
Prince	Nc	prince
à	S	à
votre	Ds	votre
tour	Nc	tour
.	Fs	.
Ô	Vvc	ô
promesse	Nc	promesse
agréable	Ag	agréable
et	Cc	et
douce	Ag	doux
autant	Rg	autant
que	Cs	que
vaine	Ag	vain
!	Fs	!
C'	Pd	ce
est	Vuc	être
selon	S	selon
l'	Da	le
apparence	Nc	apparence
une	Dn	un
chose	Nc	chose
certaine	Ag	certain
.	Fs	.
Mais	Cc	mais
,	Fw	,
de	S	de
quelle	Dt	quel
façon	Nc	façon
?	Fs	?
Écoutez	Vvc	écoutez
seulement	Rg	seulement
,	Fw	,
Je	Vvc	je
vous	Pp	vous
vais	Vvc	aller
déclarer	Vvn	déclarer
le	Da	le
tout	Pi	tout
confidemment	Rg	confidemment
.	Fs	.
À	Vvc	à
me	Pp	je
garder	Vvn	garder
la	Da	le
foi	Nc	foi
vous	Pp	vous
êtes	Vuc	être
engagée	Ge	engager
,	Fw	,
Par	Nc	par
les	Da	le
cruels	Ag	cruel
mépris	Nc	mépris
qui	Pr	qui
vous	Pp	vous
ont	Vuc	avoir
outragée	Ge	outrager
.	Fs	.
Poursuis	Vvc	poursuivre
donc	Rg	donc
?	Fs	?
Vous	Pp	vous
saurez	Vvc	savoir
que	Cs	que
ce	Dd	ce
présomptueux	Nc	présomptueux
,	Fw	,
Vient	Vvc	venir
de	S	de
faire	Vvn	faire
un	Dn	un
voyage	Nc	voyage
assez	Rg	assez
infructueux	Ag	infructueux
.	Fs	.
Il	Pp	il
s'	Pp	se
était	Vuc	être
aveuglé	Ge	aveugler
d'	S	de
une	Dn	un
superbe	Ag	superbe
envie	Nc	envie
.	Fs	.
De	S	de
voir	Vvn	voir
en	S	en
conquérant	Nc	conquérant
les	Da	le
murs	Nc	mur|murs
de	S	de
Cracovie	Nc	cracovie
;	Fw	;
Mais	Vvc	mais
de	S	de
cette	Dd	ce
entreprise	Nc	entreprise
il	Pp	il
fut	Vuc	être
mal	Rg	mal
satisfait	Ge	satisfaire
:	Fw	:
Ce	Pd	ce
furent	Vuc	être
des	Dn	un
desseins	Nc	dessein
qui	Pr	qui
n'	Rp	ne
eurent	Vuc	avoir
point	Rg	point
d'	S	de
effet	Nc	effet
.	Fs	.
Et	Cc	et
quoi	Pt	quoi
que	Pr	que
proposât	Vvc	proposer
son	Ds	son
ardeur	Nc	ardeur
indiscrète	Ag	indiscret
.	Fs	.
Tout	Di	tout
son	Ds	son
camp	Nc	camp
mutiné	Ge	mutiner
voulut	Vvc	vouloir
faire	Vvn	faire
retraite	Nc	retraite|retraité
.	Fs	.
Lui	Pp	il
qui	Pr	qui
honteusement	Rg	honteusement
retourna	Vvc	retourner
sur	S	sur
ses	Ds	son
pas	Nc	pas
.	Fs	.
En	Pp	en
conçut	Vvc	concevoir
un	Dn	un
dépit	Nc	dépit
contre	S	contre
tous	Di	tout
ses	Ds	son
soldats	Nc	soldat
,	Fw	,
Mais	Vvc	mais
avec	S	avec
tant	Rg	tant
de	S	de
rage	Nc	rage
et	Cc	et
si	Rg	si
peu	Rg	peu
de	S	de
justice	Nc	justice
,	Fw	,
Qu'	Vvc	qu'
il	Pp	il
résolut	Vvc	résoudre
dés	S	dès
lors	Rg	lors
d'	S	de
éteindre	Vvn	éteindre
sa	Ds	son
milice	Nc	milice
,	Fw	,
De	Vvc	de
transporter	Vvn	transporter
son	Ds	son
siège	Nc	siège
et	Cc	et
ses	Ds	son
trésors	Nc	trésor
ailleurs	Rg	ailleurs
,	Fw	,
Pour	Nc	pour
trouver	Vvn	trouver
un	Dn	un
terroir	Nc	terroir
et	Cc	et
des	S+Da	de+le|de+les
soldats	Nc	soldat
meilleurs	Ag	meilleur
,	Fw	,
Et	Vvc	et
laisser	Vvn	laisser
cette	Dd	ce
ville	Nc	ville
en	S	en
proie	Nc	proie
à	S	à
l'	Da	le
infidèle	Nc	infidèle
,	Fw	,
Gomme	Vvc	gommer
pour	S	pour
l'	Pp	il
immoler	Vvn	immoler
à	S	à
sa	Ds	son
haine	Nc	haine
mortelle	Ag	mortel
:	Fw	:
Vous	Pp	vous
voyez	Vvc	voir
la	Da	le
noirceur	Nc	noirceur
de	S	de
ce	Dd	ce
grand	Ag	grand
attentat	Nc	attentat
,	Fw	,
S'	Vvc	s'
il	Pp	il
choque	Vvc	choquer
la	Da	le
patrie	Nc	patrie
et	Cc	et
les	Da	le
lois	Nc	loi
de	S	de
l'	Da	le
État	Nc	état
.	Fs	.
Tandis	Nc	tandis
il	Pp	il
fait	Vvc	faire
courir	Vvn	courir
un	Dn	un
bruit	Nc	bruit
qu'	Pr	que
il	Pp	il
s'	Pp	se
achemine	Vvc	acheminer
,	Fw	,
Pour	Nc	pour
accomplir	Vvn	accomplir
un	Dn	un
voeu	Nc	vœu
,	Fw	,
vers	S	vers
la	Da	le
sainte	Ag	saint
Médine	Nc	médine
.	Fs	.
Et	Cc	et
que	Cs	que
tant	Rg	tant
de	S	de
trésors	Nc	trésor
dessus	S	dessus
l'	Da	le
onde	Nc	onde
portés	Ge	porter
Sont	Vvc	sont
pour	S	pour
y	Pp	y
faire	Vvn	faire
voir	Vvn	voir
ses	Ds	son
libéralités	Nc	libéralité
;	Fw	;
Mais	Vvc	mais
il	Pp	il
se	Pp	il
trompera	Vvc	tromper
sur	S	sur
ce	Pd	ce
qu'	Pr	que
il	Pp	il
se	Pp	il
propose	Vvc	proposer
,	Fw	,
C'	Vvc	c'
est	Vuc	être
assez	Rg	assez
que	Cs	que
Selim	Nc	selim
