Orgueilleux	Ag	orgueilleux
vous	Pp	vous
l'	Pp	il
étiez	Vuc	être
pour	S	pour
lui	Pp	il
.	Fs	.
Quoi	Pt	quoi
?	Fs	?
Ne	Rp	ne
connais	Vvc	connaître
-tu	Vvn	-tu
pas	Nc	pas
quel	Dt	quel
soin	Nc	soin
et	Cc	et
quelle	Dt	quel
peine	Nc	peine
Je	Ag	je
prends	Vvc	prendre
incessamment	Rg	incessamment
pour	S	pour
lui	Pp	il
montrer	Vvn	montrer
ma	Ds	mon
haine	Nc	haine
?	Fs	?
Si	Cs	si
vous	Pp	vous
le	Pp	il
haïssiez	Vvc	haïr
,	Fw	,
vous	Pp	vous
n'	Rp	ne
auriez	Vuc	avoir
pas	Rg	pas
besoin	Nc	besoin
,	Fw	,
D'	Vvc	d'
avoir	Vun	avoir
pour	S	pour
le	Pp	il
montrer	Vvn	montrer
tant	Rg	tant
de	S	de
peine	Nc	peine
et	Cc	et
de	S	de
soin	Nc	soin
.	Fs	.
Je	Pp	je
ne	Rp	ne
le	Pp	il
vois	Vvc	voir
jamais	Rg	jamais
sans	S	sans
rougir	Vvn	rougir
de	S	de
colère	Nc	colère
.	Fs	.
Rougir	Vvn	rougir
est	Vuc	être
de	S	de
l'	Da	le
amour	Nc	amour
un	Dn	un
effet	Nc	effet
ordinaire	Ag	ordinaire
.	Fs	.
Mais	Cc	mais
autant	Rg	autant
que	Cs	que
je	Pp	je
puis	Vvc	pouvoir
je	Pp	je
fuis	Vvc	fuir
toujours	Rg	toujours
ses	Ds	son
pas	Nc	pas
.	Fs	.
Si	Cs	si
vous	Pp	vous
ne	Rp	ne
le	Pp	il
craigniez	Vvc	craindre
,	Fw	,
vous	Pp	vous
ne	Rp	ne
le	Pp	il
fuiriez	Vvc	fuir
pas	Rg	pas
.	Fs	.
Hé	Vvc	hé
bien	Rg	bien
,	Fw	,
juge	Nc	juge
à	S	à
ton	Ds	ton
gré	Nc	gré
de	S	de
mon	Ds	mon
désordre	Nc	désordre
extrême	Ag	extrême
;	Fw	;
Crois	Vvc	croire|croître
que	Cs	que
je	Pp	je
crains	Vvc	craindre
d'	S	de
aimer	Vvn	aimer
,	Fw	,
mais	Cc	mais
ne	Rp	ne
crois	Vvc	croire|croître
pas	Rg	pas
que	Cs	que
j'	Pp	je
aime	Vvc	aimer
.	Fs	.
Mais	Cc	mais
vous	Pp	vous
-même	Vvc	-même
croyez	Vvc	croire
qu'	Cs	que
il	Pp	il
est	Vuc	être
à	S	à
présumer	Vvn	présumer
Que	Vvc	que
l'	Pp	il
on	Pp	on
aime	Vvc	aimer
déjà	Rg	déjà
dès	S	dès
que	Cs	que
l'	Pp	il
on	Pp	on
craint	Vvc	craindre
d'	S	de
aimer	Vvn	aimer
.	Fs	.
Le	Da	le
prince	Nc	prince
aime	Vvc	aimer
Barsine	Vvc	barsine
,	Fw	,
et	Cc	et
je	Pp	je
ne	Rp	ne
puis	Vvc	pouvoir
prétendre	Vvn	prétendre
,	Fw	,
Il	Vvc	il
l'	Da	le
épouse	Nc	épouse|époux
ce	Dd	ce
soir	Nc	soir
.	Fs	.
Mais	Cc	mais
que	Pr	que
vient	Vvc	venir
-on	Nc	-on
m'	Pp	je
apprendre	Vvn	apprendre
?	Fs	?
Barsine	Vvc	barsine
vient	Vvc	venir
,	Fw	,
Madame	Nc	madame
,	Fw	,
en	S	en
ce	Dd	ce
lieu	Nc	lieu
pour	S	pour
vous	Pp	vous
voir	Vvn	voir
.	Fs	.
Barsine	Vvc	barsine
?	Fs	?
Qu'	Cs	que
elle	Pp	il
vienne	Vvc	venir
,	Fw	,
il	Pp	il
la	Pp	il
faut	Vvc	faillir|falloir
recevoir	Vvn	recevoir
.	Fs	.
Ce	Dd	ce
nom	Nc	nom
vous	Pp	vous
fait	Vvc	faire
pâlir	Vvn	pâlir
,	Fw	,
et	Cc	et
malgré	S	malgré
vous	Pp	vous
Madame	Nc	madame
,	Fw	,
On	Vvc	on
voit	Vvc	voir
jusqu'	S	jusque
en	S	en
vos	Ds	votre
yeux	Nc	œil
le	Da	le
trouble	Nc	trouble
de	S	de
votre	Ds	votre
âme	Nc	âme
;	Fw	;
Mais	Vvc	mais
à	S	à
tort	Nc	tort
votre	Ds	votre
esprit	Nc	esprit
contre	S	contre
elle	Pp	il
est	Vuc	être
animée	Ge	animer
,	Fw	,
Le	Vvc	le
prince	Nc	prince
,	Fw	,
à	S	à
ce	Pd	ce
qu'	Pr	que
on	Pp	on
dit	Vvc	dire
,	Fw	,
n'	Rp	ne
en	Pp	en
est	Vuc	être
pas	Rg	pas
fort	Rg	fort
aimé	Ge	aimer
.	Fs	.
Crois	Vvc	croire|croître
-tu	Vvn	-tu
qu'	Cs	que
on	Pp	on
dise	Vvc	dire
vrai	Ag	vrai
?	Fs	?
Barsine	Vvc	barsine
feint	Vvc	feindre
peut-être	Rg	peut-être
,	Fw	,
On	Vvc	on
aime	Vvc	aimer
quelquefois	Rg	quelquefois
sans	S	sans
le	Pp	il
faire	Vvn	faire
connaître	Vvn	connaître
.	Fs	.
Pourriez	Vvc	pouvoir
-vous	Nc	-vous
bien	Rg	bien
y	Pp	y
prendre	Vvn	prendre
un	Dn	un
si	Rg	si
grand	Ag	grand
intérêt	Nc	intérêt
,	Fw	,
Si	Vvc	si
vous	Pp	vous
ne	Rp	ne
l'	Pp	il
aimiez	Vvc	aimer
pas	Rg	pas
...	Fs	...
mais	Cc	mais
Barsine	Vvc	barsine
paraît	Vvc	paraître
.	Fs	.
Je	Pp	je
me	Pp	je
trouve	Vvc	trouver
surprise	Nc	surprise
,	Fw	,
et	Cc	et
sachant	Ga	savoir
qui	Pr	qui
vous	Pp	vous
êtes	Vuc	être
,	Fw	,
Je	Vvc	je
n'	Rp	ne
osais	Vvc	oser
espérer	Vvn	espérer
l'	Da	le
honneur	Nc	honneur
que	Pr	que
vous	Pp	vous
me	Pp	je
faites	Vvc	faire
.	Fs	.
Je	Pp	je
vous	Pp	vous
connais	Vvc	connaître
,	Fw	,
Madame	Nc	madame
,	Fw	,
et	Cc	et
je	Pp	je
sais	Vvc	savoir
qui	Pr	qui
je	Pp	je
suis	Vuc	être
,	Fw	,
Le	Vvc	le
sang	Nc	sang
dont	Pr	dont
vous	Pp	vous
sortez	Vvc	sortir
a	Vuc	avoir
fait	Ge	faire
tous	Di	tout
mes	Ds	mon
ennuis	Nc	ennui
;	Fw	;
Je	Vvc	je
sais	Vvc	savoir
que	Cs	que
pour	S	pour
détruire	Vvn	détruire
un	Dn	un
puissant	Ag	puissant
adversaire	Nc	adversaire
,	Fw	,
Votre	Nc	votre
aïeul	Nc	aïeul
Antigone	Ag	antigone
a	Vuc	avoir
fait	Ge	faire
mourir	Vvn	mourir
son	Ds	son
père	Nc	père
,	Fw	,
Et	Vvc	et
que	Cs	que
de	S	de
nos	Ds	notre
maisons	Nc	maison
les	Da	le
cruels	Ag	cruel
différents	Nc	différent
Pouvaient	Vvc	pouvoir
me	Pp	je
dispenser	Vvn	dispenser
des	Dn	un
soins	Nc	soin
que	Pr	que
je	Pp	je
vous	Pp	vous
rends	Vvc	rendre
.	Fs	.
Mais	Cc	mais
si	Cs	si
votre	Ds	votre
maison	Nc	maison
a	Vuc	avoir
détruit	Vvc	détruire
ma	Ds	mon
famille	Nc	famille
,	Fw	,
Vous	Nc	vous
prenez	Vvc	prendre
un	Dn	un
époux	Nc	époux
dont	Pr	dont
je	Pp	je
vais	Vvc	aller
être	Vun	être
fille	Nc	fille
,	Fw	,
Et	Vvc	et
je	Pp	je
dois	Vvc	devoir
mon	Ds	mon
respect	Nc	respect
au	S+Da	à+le
rang	Nc	rang
où	Pr	où
vous	Pp	vous
montez	Vvc	monter
,	Fw	,
Comme	Vvc	comme
je	Pp	je
dois	Vvc	devoir
ma	Ds	mon
haine	Nc	haine
au	S+Da	à+le
sang	Nc	sang
dont	Pr	dont
vous	Pp	vous
sortez	Vvc	sortir
.	Fs	.
L'	Da	le
hymen	Nc	hymen
de	S	de
Seleucus	Nc	seleucus
m'	Pp	je
est	Vuc	être
un	Dn	un
grand	Ag	grand
avantage	Nc	avantage
,	Fw	,
Puisque	Vvc	puisque
de	S	de
votre	Ds	votre
haine	Nc	haine
enfin	Rg	enfin
il	Pp	il
se	Pp	il
dégage	Vvc	dégager
.	Fs	.
Et	Cc	et
qu'	Cs	que
il	Pp	il
me	Pp	je
justifie	Vvc	justifier
en	S	en
faveur	Nc	faveur
de	S	de
son	Ds	son
rang	Nc	rang
Du	Vvc	du
seul	Ag	seul
crime	Nc	crime
qu'	Pr	que
on	Pp	on
puisse	Vvc	pouvoir
imputer	Vvn	imputer
à	S	à
mon	Ds	mon
sang	Nc	sang
.	Fs	.
L'	Da	le
hymen	Nc	hymen
d'	S	de
Antiochus	Nc	antiochus
ne	Rp	ne
m'	Pp	je
est	Vuc	être
pas	Rg	pas
moins	Rg	moins
propice	Ag	propice
,	Fw	,
Puisqu'il	Nc	puisqu'il
faut	Vvc	faillir|falloir
qu'	Cs	que
avec	S	avec
vous	Pp	vous
ce	Dd	ce
feu	Nc	feu
sacré	Ge	sacrer
m'	Pp	je
unisse	Vvc	unir
,	Fw	,
Et	Vvc	et
m'	Pp	je
épargne	Vvc	épargner
,	Fw	,
en	S	en
faveur	Nc	faveur
d'	S	de
un	Dn	un
devoir	Nc	devoir
plein	Ag	plein
d'	S	de
appas	Nc	appas
,	Fw	,
La	Vvc	la
peine	Nc	peine
que	Pr	que
j'	Pp	je
aurais	Vuc	avoir
à	S	à
ne	Rp	ne
vous	Pp	vous
aimer	Vvn	aimer
pas	Rg	pas
.	Fs	.
Mais	Cc	mais
je	Pp	je
souhaiterais	Vvc	souhaiter
qu'	Cs	que
un	Dn	un
noeud	Nc	nœud
si	Rg	si
favorable	Ag	favorable
Vous	Nc	vous
pût	Vvc	pouvoir
être	Vun	être
aussi	Rg	aussi
doux	Ag	doux
qu'	Cs	que
il	Pp	il
doit	Vvc	devoir
m'	Pp	je
être	Vun	être
agréable	Ag	agréable
,	Fw	,
Et	Vvc	et
pour	S	pour
combler	Vvn	combler
mes	Ds	mon
voeux	Nc	vœu
je	Pp	je
voudrais	Vvc	vouloir
que	Cs	que
le	Da	le
roi	Nc	roi
Eut	Vvc	eut
pour	S	pour
vous	Pp	vous
les	Da	le
appas	Nc	appas
que	Cs	que
le	Da	le
prince	Nc	prince
a	Vuc	avoir
pour	S	pour
moi	Pp	je
.	Fs	.
Si	Cs	si
le	Da	le
prince	Nc	prince
vous	Pp	vous
plaît	Vvc	plaire
,	Fw	,
croyez	Vvc	croire
que	Cs	que
dans	S	dans
mon	Ds	mon
père	Nc	père
Je	Vvc	je
ne	Rp	ne
vois	Vvc	voir
rien	Pi	rien
aussi	Rg	aussi
qui	Pr	qui
ne	Rp	ne
me	Pp	je
doive	Vvc	devoir
plaire	Vvn	plaire
,	Fw	,
Et	Vvc	et
que	Cs	que
je	Pp	je
vous	Pp	vous
souhaite	Vvc	souhaiter
en	S	en
recevant	Ga	recevoir
sa	Ds	son
foi	Nc	foi
,	Fw	,
Autant	Ga	autant
d'	S	de
amour	Nc	amour
pour	S	pour
lui	Pp	il
que	Cs	que
j'	Pp	je
en	Pp	en
ai	Vuc	avoir
pour	S	pour
le	Da	le
roi	Nc	roi
.	Fs	.
Si	Cs	si
vous	Pp	vous
aimez	Vvc	aimer
le	Da	le
roi	Nc	roi
,	Fw	,
je	Pp	je
confesse	Vvc	confesser
,	Fw	,
Madame	Nc	madame
,	Fw	,
Qu'	Vvc	qu'
on	Pp	on
ne	Rp	ne
peut	Vvc	pouvoir
trop	Rg	trop
louer	Vvn	louer|lover
la	Da	le
force	Nc	force|forcé
de	S	de
votre	Ds	votre
âme	Nc	âme
,	Fw	,
Et	Vvc	et
que	Cs	que
l'	Pp	il
on	Pp	on
doit	Vvc	devoir
avoir	Vun	avoir
sans	S	sans
doute	Nc	doute
en	S	en
pareil	Da	pareil
sort	Nc	sort
Une	Vvc	une
grande	Ag	grand
vertu	Nc	vertu
pour	S	pour
un	Dn	un
si	Rg	si
grand	Ag	grand
effort	Nc	effort
.	Fs	.
Si	Rg	si
pour	S	pour
le	Da	le
prince	Nc	prince
encore	Rg	encore
vous	Pp	vous
étiez	Vuc	être
destinée	Ge	destiner
,	Fw	,
Je	Vvc	je
vous	Pp	vous
verrais	Vvc	voir
l'	Pp	il
aimer	Vvn	aimer
sans	S	sans
en	Pp	en
être	Vun	être
étonnée	Ge	étonner
,	Fw	,
Votre	Nc	votre
âge	Nc	âge
avec	S	avec
le	Da	le
sien	Ps	sien
ayant	Ga	avoir
plus	Rg	plus
de	S	de
rapport	Nc	rapport
,	Fw	,
Un	Vvc	un
peu	Rg	peu
d'	S	de
amour	Nc	amour
pour	S	pour
lui	Pp	il
ne	Rp	ne
surprendrait	Vvc	surprendre
pas	Rg	pas
fort	Rg	fort
;	Fw	;
Il	Vvc	il
a	S	à
des	Dn	un
qualités	Nc	qualité
dont	Pr	dont
un	Dn	un
cour	Nc	cour
jeune	Ag	jeune
et	Cc	et
tendre	Ag	tendre
N'	Nc	n'
aurais	Vuc	avoir
pas	Rg	pas
peu	Rg	peu
de	S	de
peine	Nc	peine
à	S	à
se	Pp	il
pouvoir	Vvn	pouvoir
défendre	Vvn	défendre
,	Fw	,
Et	Vvc	et
dont	Pr	dont
l'	Da	le
appas	Nc	appas
brillant	Ag	brillant
,	Fw	,
sans	S	sans
qu'	Cs	que
on	Pp	on
dut	Vvc	devoir
l'	Pp	il
étonner	Vvn	étonner
,	Fw	,
Pourrait	Vvc	pouvoir
rendre	Vvn	rendre
l'	Da	le
amour	Nc	amour
qu'	Pr	que
on	Pp	on
lui	Pp	il
pourrait	Vvc	pouvoir
donner	Vvn	donner
.	Fs	.
Mais	Cc	mais
que	Cs	que
de	S	de
votre	Ds	votre
cour	Nc	cour
vous	Pp	vous
vous	Pp	vous
rendiez	Vvc	rendre
maîtresse	Nc	maîtresse
,	Fw	,
Jusques	Vvc	jusques
à	S	à
le	Pp	il
forcer	Vvn	forcer
d'	S	de
avoir	Vun	avoir
de	S	de
la	Da	le
tendresse	Nc	tendresse
Pour	Nc	pour
un	Dn	un
roi	Nc	roi
qui	Pr	qui
n'	Rp	ne
a	Vuc	avoir
rien	Pi	rien
qui	Pr	qui
puisse	Vvc	pouvoir
en	S	en
inspirer	Vvn	inspirer
;	Fw	;
C'	Vvc	c'
est	Vuc	être
en	S	en
quoi	Pr	quoi
l'	Pp	il
on	Pp	on
ne	Rp	ne
peut	Vvc	pouvoir
assez	Rg	assez
vous	Pp	vous
admirer	Vvn	admirer
.	Fs	.
Mais	Cc	mais
comptez	Vvc	compter
-vous	Nc	-vous
pour	S	pour
rien	Pi	rien
l'	Da	le
éclat	Nc	éclat
qui	Pr	qui
l'	Pp	il
environne	Vvc	environner
,	Fw	,
Les	Vvc	les
charmes	Nc	charme
de	S	de
son	Ds	son
trône	Nc	trône
,	Fw	,
et	Cc	et
ceux	Pd	celui
de	S	de
sa	Ds	son
couronne	Nc	couronne
,	Fw	,
Et	Vvc	et
toutes	Di	tout
les	Da	le
douceurs	Nc	douceur
du	S+Da	de+le
pouvoir	Nc	pouvoir
souverain	Ag	souverain
Où	Vvc	où
je	Pp	je
vais	Vvc	aller
prendre	Vvn	prendre
part	Nc	part
en	S	en
recevant	Ga	recevoir
sa	Ds	son
main	Nc	main
?	Fs	?
Si	Cs	si
mon	Ds	mon
choix	Nc	choix
vous	Pp	vous
surprend	Vvc	surprendre
,	Fw	,
le	Da	le
vôtre	As#Ps	vôtre
aussi	Rg	aussi
m'	Pp	je
étonne	Vvc	étonner
;	Fw	;
Le	Vvc	le
roi	Nc	roi
vous	Pp	vous
présentait	Vvc	présenter
son	Ds	son
sceptre	Nc	sceptre
,	Fw	,
et	Cc	et
sa	Ds	son
personne	Nc	personne
,	Fw	,
Et	Vvc	et
je	Pp	je
plains	Vvc	plaindre
votre	Ds	votre
cour	Nc	cour
abusé	Ge	abuser
par	S	par
vos	Ds	votre
yeux	Nc	œil
,	Fw	,
D'	Vvc	d'
avoir	Vun	avoir
choisi	Ge	choisir
le	Da	le
prince	Nc	prince
,	Fw	,
ayant	Ga	avoir
pu	Ge	pouvoir
choisir	Vvn	choisir
mieux	Rg	mieux
.	Fs	.
Tout	Pi	tout
ce	Pd	ce
qu'	Pr	que
il	Pp	il
a	Vuc	avoir
d'	Dn	un
aimable	Ag	aimable
est	Vuc	être
assez	Rg	assez
ordinaire	Ag	ordinaire
,	Fw	,
Ou	Vvc	ou
je	Pp	je
connais	Vvc	connaître
mal	Rg	mal
en	S	en
ce	Pd	ce
qui	Pr	qui
devrait	Vvc	devoir
plaire	Vvn	plaire
:	Fw	:
Il	Pp	il
me	Pp	je
cache	Vvc	cacher
les	Da	le
traits	Nc	trait|traits
que	Pr	que
vous	Pp	vous
trouvez	Vvc	trouver
si	Rg	si
doux	Ag	doux
,	Fw	,
Ou	Vvc	ou
je	Pp	je
n'	Rp	ne
ai	Vuc	avoir
pas	Rg	pas
les	Da	le
yeux	Nc	œil
si	Rg	si
pénétrants	Ga	pénétrer
que	Cs	que
vous	Pp	vous
,	Fw	,
Et	Vvc	et
je	Pp	je
n'	Rp	ne
y	Pp	y
trouve	Vvc	trouver
rien	Pi	rien
,	Fw	,
quoique	Cs	quoique
vous	Pp	vous
puissiez	Vvc	pouvoir
dire	Vvn	dire
,	Fw	,
Qui	Vvc	qui
pût	Vvc	pouvoir
justifier	Vvn	justifier
le	Da	le
refus	Nc	refus
d'	S	de
un	Dn	un
empire	Nc	empire
.	Fs	.
Il	Pp	il
est	Vuc	être
vrai	Ag	vrai
qu'	Cs	que
il	Pp	il
est	Vuc	être
jeune	Ag	jeune
,	Fw	,
et	Cc	et
le	Da	le
roi	Nc	roi
ne	Rp	ne
l'	Pp	il
est	Vuc	être
pas	Rg	pas
:	Fw	:
Mais	Cc	mais
croyez	Vvc	croire
-vous	Nc	-vous
qu'	Cs	que
un	Dn	un
trône	Nc	trône
,	Fw	,
avec	S	avec
tous	Di	tout
ses	Ds	son
appas	Nc	appas
,	Fw	,
Ne	Vvc	ne
doive	Vvc	devoir
pas	Rg	pas
paraître	Vvn	paraître
aux	S+Da	à+les
yeux	Nc	œil
d'	S	de
une	Dn	un
princesse	Nc	prince|princesse
,	Fw	,
Plus	Vvc	plaire
doux	Ag	doux
et	Cc	et
plus	Rg	plus
brillant	Ag	brillant
qu'	Cs	que
un	Dn	un
peu	Rg	peu
plus	Rg	plus
de	S	de
jeunesse	Nc	jeunesse
?	Fs	?
Le	Da	le
roi	Nc	roi
,	Fw	,
malgré	S	malgré
son	Ds	son
âge	Nc	âge
,	Fw	,
est	Vuc	être
toujours	Rg	toujours
un	Dn	un
beau	Ag	beau
choix	Nc	choix
;	Fw	;
Un	Vvc	un
peu	Rg	peu
de	S	de
cheveux	Nc	cheveu|cheveux
gris	Ag	gris
ne	Rp	ne
sied	Vvc	seoir
point	Rg	point
mal	Rg	mal
aux	S+Da	à+les
rois	Nc	roi
;	Fw	;
Et	Vvc	et
quand	Cs	quand
on	Pp	on
peut	Vvc	pouvoir
atteindre	Vvn	atteindre
à	S	à
des	Dn	un
grandeurs	Nc	grandeur
solides	Ag	solide
,	Fw	,
Un	Vvc	un
diadème	Nc	diadème
au	S+Da	à+le
font	Vvc	faire
efface	Vvc	effacer
bien	Rg	bien
des	Dn	un
rides	Nc	ride
.	Fs	.
Quand	Cs	quand
l'	Da	le
ambition	Nc	ambition
seule	Ag	seul
occupe	Vvc	occuper
tout	Rg	tout
un	Dn	un
cour	Nc	cour
,	Fw	,
Je	Vvc	je
crois	Vvc	croire|croître
que	Cs	que
hors	S	hors
du	S+Da	de+le
trône	Nc	trône
il	Pp	il
n'	Rp	ne
est	Vuc	être
point	Rg	point
de	S	de
douceur	Nc	douceur
,	Fw	,
Mais	Vvc	mais
pour	S	pour
croire	Vvn	croire
à	S	à
ce	Dd	ce
point	Nc	point
la	Da	le
grandeur	Nc	grandeur
précieuse	Ag	précieux
,	Fw	,
La	Vvc	la
ciel	Nc	ciel
ne	Rp	ne
m'	Pp	je
a	Vuc	avoir
pas	Rg	pas
faite	Ge	faire
assez	Rg	assez
ambitieuse	Ag	ambitieux
.	Fs	.
Quand	Cs	quand
l'	Da	le
amour	Nc	amour
touche	Vvc	toucher
une	Dn	un
âme	Nc	âme
,	Fw	,
aussi	Rg	aussi
je	Pp	je
croirais	Vvc	croire
bien	Rg	bien
,	Fw	,
Que	Vvc	que
hors	S	hors
de	S	de
ce	Pd	ce
qu'	Pr	que
on	Pp	on
aime	Vvc	aimer
on	Pp	on
n'	Rp	ne
estime	Vvc	estimer
plus	Rg	plus
rien	Pi	rien
,	Fw	,
Mais	Vvc	mais
pour	S	pour
aimer	Vvn	aimer
le	Da	le
prince	Nc	prince
,	Fw	,
et	Cc	et
ne	Rp	ne
m'	Pp	je
en	Pp	en
pas	Rg	pas
défendre	Vvn	défendre
,	Fw	,
Le	Vvc	le
ciel	Nc	ciel
m'	Pp	je
a	Vuc	avoir
fait	Ge	faire
un	Dn	un
cour	Nc	cour
qui	Pr	qui
n'	Rp	ne
est	Vuc	être
pas	Rg	pas
assez	Rg	assez
tendre	Ag	tendre
.	Fs	.
Ainsi	Rg	ainsi
,	Fw	,
grâce	Nc	grâce
au	S+Da	à+le
destin	Nc	destin
,	Fw	,
nos	Ds	notre
cours	Nc	cour|cours|court
seront	Vuc	être
tous	Di	tout
deux	Nc	deux
Par	Nc	par
des	S+Da	de+le|de+les
besoins	Nc	besoin
différents	Ag	différent
également	Rg	également
heureux	Ag	heureux
:	Fw	:
Nulle	Di	nul
de	S	de
nous	Pp	nous
aura	Vuc	avoir
ce	Pd	ce
que	Pr	que
l'	Da	le
autre	Pi	autre
souhaite	Vvc	souhaiter
,	Fw	,
Et	Vvc	et
chacune	Pi	chacun
aura	Vuc	avoir
lieu	Nc	lieu
d'	S	de
être	Vun	être
si	Rg	si
satisfaite	Ge	satisfaire
,	Fw	,
Qu'	Vvc	qu'
il	Pp	il
ne	Rp	ne
pourra	Vvc	pouvoir
rester	Vvn	rester
à	S	à
pas	Rg	pas
une	Dn	un
en	S	en
secret	Nc	secret
,	Fw	,
La	Vvc	la
moindre	Ag	moindre
sentiment	Nc	sentiment
d'	S	de
envie	Nc	envie
et	Cc	et
de	S	de
regret	Nc	regret
.	Fs	.
Mais	Cc	mais
il	Pp	il
faut	Vvc	faillir|falloir
vous	Pp	vous
laisser	Vvn	laisser
,	Fw	,
le	Da	le
jour	Nc	jour
d'	S	de
une	Dn	un
hyménée	Nc	hyménée
Est	Vvc	est
toujours	Rg	toujours
,	Fw	,
quoi	Pr	quoi
qu'	Pr	que
on	Pp	on
dise	Vvc	dire
,	Fw	,
une	Dn	un
grande	Ag	grand
journée	Nc	journée
,	Fw	,
Et	Vvc	et
dans	S	dans
de	Dn	un
pareils	Ag	pareil
soins	Nc	soin
,	Fw	,
on	Pp	on
doit	Vvc	devoir
s'	Pp	se
occuper	Vvn	occuper
mieux	Rg	mieux
,	Fw	,
Qu'	Vvc	qu'
à	S	à
perdre	Vvn	perdre
en	S	en
vains	Ag	vain
discours	Nc	discours
un	Dn	un
temps	Nc	temps
si	Rg	si
précieux	Ag	précieux
.	Fs	.
Hé	Vvc	hé
bien	Rg	bien
,	Fw	,
avais	Vuc	avoir
-je	Ge	-je
tort	Nc	tort
,	Fw	,
quand	Cs	quand
j'	Pp	je
ai	Vuc	avoir
cru	Ge	croire|croître
que	Pr	que
Barsine	Vvc	barsine
Pouvait	Vvc	pouvoir
aimer	Vvn	aimer
le	Da	le
prince	Nc	prince
à	S	à
qui	Pr	qui
l'	Pp	il
on	Pp	on
la	Pp	il
destine	Vvc	destiner
?	Fs	?
Tout	Pi	tout
ce	Pd	ce
qu'	Pr	que
elle	Pp	il
en	Pp	en
a	Vuc	avoir
dit	Ge	dire
vient	Vvc	venir
de	S	de
me	Pp	je
confirmer	Vvn	confirmer
Qu'	Vvc	qu'
elle	Pp	il
y	Pp	y
voit	Vvc	voir
trop	Rg	trop
d'	S	de
appas	Nc	appas
,	Fw	,
pour	S	pour
ne	Rp	ne
le	Pp	il
point	Rg	point
aimer	Vvn	aimer
.	Fs	.
Avais	Vuc	avoir
-je	Ge	-je
tort	Nc	tort
aussi	Rg	aussi
,	Fw	,
lorsque	Cs	lorsque
j'	Pp	je
ai	Vuc	avoir
cru	Ge	croire|croître
,	Fw	,
Madame	Nc	madame
,	Fw	,
Que	Vvc	que
le	Da	le
prince	Nc	prince
en	S	en
secret	Nc	secret
avait	Vuc	avoir
touché	Ge	toucher
votre	Ds	votre
âme	Nc	âme
?	Fs	?
Sauriez	Vvc	savoir
-vous	Nc	-vous
à	S	à
regret	Nc	regret
qu'	Pr	que
elle	Pp	il
y	Pp	y
voit	Vvc	voir
des	Dn	un
appas	Nc	appas
,	Fw	,
Et	Vvc	et
qu'	Cs	que
elle	Pp	il
l'	Pp	il
aime	Vvc	aimer
enfin	Rg	enfin
,	Fw	,
si	Cs	si
vous	Pp	vous
ne	Rp	ne
l'	Pp	il
aimiez	Vvc	aimer
pas	Rg	pas
?	Fs	?
Vous	Pp	vous
connaissez	Vvc	connaître
ma	Ds	mon
foi	Nc	foi
,	Fw	,
ne	Rp	ne
cherchez	Vvc	chercher
plus	Rg	plus
d'	S	de
adresses	Nc	adresse
.	Fs	.
Vous	Pp	vous
l'	Pp	il
aimez	Vvc	aimer
,	Fw	,
Avouez-le	Vvc	avouez-le
.	Fs	.
Ah	I	ah
,	Fw	,
Dieux	Ag	dieux
,	Fw	,
que	Cs	que
tu	Pp	tu
me	Pp	je
presses	Vvc	presser
!	Fs	!
Je	Pp	je
te	Pp	tu
laisse	Vvc	laisser
tout	Rg	tout
croire	Vvn	croire
,	Fw	,
et	Cc	et
veux	Vvc	vouloir
tout	Rg	tout
endurer	Vvn	endurer
,	Fw	,
Mais	Vvc	mais
si	Cs	si
je	Pp	je
l'	Pp	il
aime	Vvc	aimer
,	Fw	,
au	S+Da	à+le
moins	Nc	moins
laisse	Vvc	laisser
-moi	Vvc	-moi
l'	Pp	il
ignorer	Vvn	ignorer
.	Fs	.
Il	Pp	il
est	Vuc	être
bien	Rg	bien
malaisé	Ag	malaisé
d'	S	de
ignorer	Vvn	ignorer
que	Cs	que
l'	Pp	il
on	Pp	on
aime	Vvc	aimer
;	Fw	;
L'	Vvc	l'
amour	Nc	amour
se	Pp	il
fait	Vvc	faire
toujours	Rg	toujours
assez	Rg	assez
sentir	Vvn	sentir
lui-même	Pp	lui-même
,	Fw	,
Et	Vvc	et
quand	Cs	quand
un	Dn	un
cour	Nc	cour
se	Pp	il
cache	Vvc	cacher
un	Dn	un
mal	Nc	mal
si	Rg	si
plein	Ag	plein
d'	S	de
appas	Nc	appas
,	Fw	,
Il	Vvc	il
feint	Vvc	feindre
de	S	de
l'	Pp	il
ignorer	Vvn	ignorer
,	Fw	,
et	Cc	et
ne	Rp	ne
l'	Pp	il
ignore	Vvc	ignorer
pas	Rg	pas
.	Fs	.
Vous	Pp	vous
déguisez	Vvc	déguiser
en	S	en
vain	Ag	vain
un	Pi	un
si	Rg	si
cruel	Ag	cruel
martyre	Nc	martyr|martyre
.	Fs	.
Quoi	Pt	quoi
,	Fw	,
vous	Pp	vous
baissez	Vvc	baisser
les	Da	le
yeux	Nc	œil
,	Fw	,
et	Cc	et
ne	Rp	ne
m'	Pp	je
osez	Vvc	oser
rien	Pi	rien
dire	Vvn	dire
?	Fs	?
Que	Pt	que
faut-il	Vvc	faut-il
davantage	Rg	davantage
?	Fs	?
Avoir	Vun	avoir
les	Da	le
yeux	Nc	œil
baissés	Ge	baisser
,	Fw	,
Et	Vvc	et
