Divin	Ag	divin
il	Pp	il
hait	Vvc	haïr
les	Da	le
tyrans	Nc	tyran
,	Fw	,
et	Cc	et
la	Da	le
sainte	Ag	saint
colère	Nc	colère
,	Fw	,
Dont	Vvc	dont
il	Pp	il
est	Vuc	être
embrasé	Ge	embraser
dès	S	dès
qu'	Cs	que
il	Pp	il
pense	Vvc	penser
à	S	à
son	Ds	son
père	Nc	père
,	Fw	,
Ah	Vvc	ah
si	Cs	si
vous	Pp	vous
connaissiez	Vvc	connaître
son	Ds	son
ardente	Ag	ardent
amitié	Nc	amitié
!	Fs	!
Je	Pp	je
crois	Vvc	croire|croître
que	Cs	que
votre	Ds	votre
amour	Nc	amour
s'	Pp	se
accroîtrait	Vvc	accroître
de	S	de
moitié	Nc	moitié
.	Fs	.
Que	Cs	que
ce	Dd	ce
discours	Nc	discours
me	Pp	je
plaît	Vvc	plaire
,	Fw	,
continuez	Vvc	continuer
encore	Rg	encore
,	Fw	,
Il	Vvc	il
charme	Nc	charme
avec	S	avec
mes	Ds	mon
sens	Nc	sens
l'	Da	le
ennui	Nc	ennui
qui	Pr	qui
me	Pp	je
dévore	Vvc	dévorer
:	Fw	:
Si	Cs	si
tes	Ds	ton
hautes	Ag	haut
vertus	Nc	vertu
surpassent	Vvc	surpasser
tes	Ds	ton
malheurs	Nc	malheur
,	Fw	,
Mon	Nc	mon
fils	Nc	fil|fils
,	Fw	,
c'	Pd	ce
est	Vuc	être
t'	Pp	tu
offenser	Vvn	offenser
que	Cs	que
te	Pp	tu
donner	Vvn	donner
des	Dn	un
pleurs	Nc	pleur
.	Fs	.
Il	Pp	il
n'	Rp	ne
avait	Vuc	avoir
pas	Rg	pas
seize	Nc	seize
ans	Nc	an
,	Fw	,
quand	Cs	quand
sa	Ds	son
vertu	Nc	vertu
guerrière	Ag	guerrier
Trouva	Vvc	trouver
pour	S	pour
s'	Pp	se
exercer	Vvn	exercer
une	Dn	un
illustre	Ag	illustre
matière	Nc	matière
.	Fs	.
Le	Da	le
perfide	Ag	perfide
Lycas	Nc	lycas
par	S	par
ses	Ds	son
lâches	Ag	lâche
projets	Nc	projet
,	Fw	,
Ayant	Ga	avoir
contre	S	contre
mon	Ds	mon
père	Nc	père
excité	Ge	exciter
ses	Ds	son
sujets	Nc	sujet
,	Fw	,
Mis	Vvc	mettre
l'	Da	le
effroi	Nc	effroi
dans	S	dans
nos	Ds	notre
champs	Nc	champ|champs
,	Fw	,
et	Cc	et
le	Da	le
feu	Nc	feu
dans	S	dans
nos	Ds	notre
villes	Nc	ville
,	Fw	,
Téléphonte	Nc	téléphonte
apaisa	Vvc	apaiser
les	Da	le
tempêtes	Nc	tempête
civiles	Ag	civil
;	Fw	;
Car	Nc	car
de	S	de
ses	Ds	son
propres	Ag	propre
mains	Nc	main
ayant	Ga	avoir
tué	Ge	tuer
Lycas	Vvc	lycas
,	Fw	,
Les	Vvc	les
rebelles	Ag	rebelle
vaincus	Nc	vaincu
mirent	Vvc	mettre|mirer
les	Da	le
armes	Nc	arme|armé
bas	Ag	bas
.	Fs	.
Ah	I	ah
qu'	Cs	que
il	Pp	il
le	Pp	il
fit	Vvc	faire
beau	Ag	beau
voir	Vvn	voir
quand	Cs	quand
il	Pp	il
fit	Vvc	faire
son	Ds	son
entrée	Nc	entrée
,	Fw	,
Dans	Vvc	dans
les	Da	le
riches	Ag	riche
cités	Nc	cité
du	S+Da	de+le
petit	Ag	petit
fils	Nc	fil|fils
de	S	de
Rhée	Nc	rhée
;	Fw	;
Et	Vvc	et
qu'	Cs	que
on	Pp	on
vit	Vvc	vivre|voir
éclater	Vvn	éclater
dans	S	dans
un	Dn	un
char	Nc	char
triomphant	Ag	triomphant
,	Fw	,
Ce	Vvc	ce
héros	Nc	héros
qui	Pr	qui
n'	Rp	ne
était	Vuc	être
encore	Rg	encore
qu'	Cs	que
un	Dn	un
enfant	Nc	enfant
:	Fw	:
Chacun	Pi	chacun
crût	Vvc	croire|croître
voir	Vvn	voir
un	Dn	un
Dieu	Nc	dieu
tant	Rg	tant
il	Pp	il
avait	Vuc	avoir
de	S	de
gloire	Nc	gloire
,	Fw	,
Et	Vvc	et
tant	Rg	tant
il	Pp	il
empruntait	Vvc	emprunter
d'	S	de
éclat	Nc	éclat
de	S	de
sa	Ds	son
victoire	Nc	victoire
.	Fs	.
Les	Da	le
peuples	Nc	peuple
délivrés	Ge	délivrer
des	S+Da	de+le|de+les
maux	Nc	mal
qu'	Pr	que
ils	Pp	ils
avaient	Vuc	avoir
eus	Ge	avoir
,	Fw	,
Élevaient	Vvc	élevaient
jusqu'	S	jusque
au	S+Da	à+le
Ciel	Nc	ciel
son	Ds	son
nom	Nc	nom
et	Cc	et
ses	Ds	son
vertus	Nc	vertu
.	Fs	.
À	Vvc	à
de	S	de
nouveaux	Ag	nouveau
lauriers	Nc	laurier
sa	Ds	son
valeur	Nc	valeur
veut	Vvc	vouloir
prétendre	Vvn	prétendre
,	Fw	,
Et	Vvc	et
fils	Nc	fil|fils
aussi	Rg	aussi
pieux	Ag	pieux
comme	S	comme
généreux	Ag	généreux
gendre	Nc	gendre
,	Fw	,
Il	Vvc	il
veut	Vvc	vouloir
venger	Vvn	venger
son	Ds	son
père	Nc	père
ayant	Ga	avoir
vengé	Ge	venger
le	Da	le
mien	Ps	mien
,	Fw	,
Voyant	Ga	voir
qu'	Cs	que
en	S	en
Étolie	Nc	étolie
on	Pp	on
ne	Rp	ne
craignait	Vvc	craindre
plus	Rg	plus
rien	Pi	rien
,	Fw	,
Il	Vvc	il
demande	Vvc	demander
aussitôt	Rg	aussitôt
que	Cs	que
ces	Dd	ce
troupes	Nc	troupe
fidèles	Ag	fidèle
,	Fw	,
Dont	Vvc	dont
on	Pp	on
s'	Pp	se
était	Vuc	être
servi	Ge	servir
pour	S	pour
vaincre	Vvn	vaincre
les	Da	le
rebelles	Ag	rebelle
Luy	Nc	luy
servissent	Vvc	servir
aussi	Rg	aussi
pour	S	pour
vaincre	Vvn	vaincre
les	Da	le
tyrans	Nc	tyran
,	Fw	,
Et	Vvc	et
retirer	Vvn	retirer
des	Dn	un
fers	Nc	fer|fers
son	Ds	son
peuple	Nc	peuple
et	Cc	et
ses	Ds	son
parents	Nc	parent
.	Fs	.
Il	Pp	il
en	Pp	en
prie	Vvc	prier
Amynthas	Nc	amynthas
,	Fw	,
le	Pp	il
presse	Vvc	presser
,	Fw	,
l'	Pp	il
importune	Vvc	importuner
,	Fw	,
Mon	Nc	mon
père	Nc	père
qui	Pr	qui
prenait	Vvc	prendre
le	Da	le
soin	Nc	soin
de	S	de
sa	Ds	son
fortune	Nc	fortune
,	Fw	,
Qui	Vvc	qui
l'	Pp	il
avait	Vuc	avoir
élevé	Ge	élever
dès	S	dès
ses	Ds	son
plus	Rg	plus
tendres	Ag	tendre
ans	Nc	an
,	Fw	,
Lui	Nc	lui
conseille	Vvc	conseiller
d'	S	de
attendre	Vvn	attendre
encore	Rg	encore
quelque	Di	quelque
temps	Nc	temps
,	Fw	,
Doutant	Ga	douter
de	S	de
sa	Ds	son
prudence	Nc	prudence
,	Fw	,
et	Cc	et
non	Rg	non
de	S	de
son	Ds	son
courage	Nc	courage
,	Fw	,
Mais	Vvc	mais
lui	Pp	il
qui	Pr	qui
ne	Rp	ne
saurait	Vvc	savoir
attendre	Vvn	attendre
davantage	Rg	davantage
,	Fw	,
Qui	Vvc	qui
prend	Vvc	prendre
pour	S	pour
un	Dn	un
refus	Nc	refus
un	Dn	un
tel	Ag	tel
retardement	Nc	retardement
,	Fw	,
Dit	Vvc	dire
qu'	Cs	que
il	Pp	il
sert	Vvc	servir
des	Dn	un
ingrats	Nc	ingrat
,	Fw	,
et	Cc	et
s'	Pp	se
en	Pp	en
plaint	Vvc	plaindre
hautement	Rg	hautement
,	Fw	,
Et	Vvc	et
qu'	Cs	que
il	Pp	il
ira	Vvc	aller
lui-même	Pp	lui-même
accomplir	Vvn	accomplir
son	Ds	son
envie	Nc	envie
,	Fw	,
Qu'	Vvc	qu'
il	Pp	il
perdra	Vvc	perdre
le	Da	le
Tyran	Nc	tyran
,	Fw	,
ou	Cc	ou
qu'	Cs	que
il	Pp	il
perdra	Vvc	perdre
la	Da	le
vie	Nc	vie
.	Fs	.
Il	Pp	il
eut	Vuc	avoir
exécuté	Ge	exécuter
tout	Pi	tout
ce	Pd	ce
qu'	Pr	que
il	Pp	il
projetait	Vvc	projeter
,	Fw	,
Mais	Vvc	mais
avecque	Vvc	avecque
mes	Ds	mon
pleurs	Nc	pleur
l'	Da	le
amour	Nc	amour
qu'	Pr	que
il	Pp	il
me	Pp	je
portait	Vvc	porter
,	Fw	,
Le	Vvc	le
retenait	Vvc	retenir
toujours	Rg	toujours
à	S	à
la	Da	le
Cour	Nc	cour
de	S	de
mon	Ds	mon
père	Nc	père
.	Fs	.
Il	Pp	il
voulait	Vvc	vouloir
se	Pp	il
venger	Vvn	venger
sans	S	sans
pourtant	Rg	pourtant
me	Pp	je
déplaire	Vvn	déplaire
,	Fw	,
Et	Vvc	et
les	Da	le
larmes	Nc	larme
aux	S+Da	à+les
yeux	Nc	œil
il	Pp	il
n'	Rp	ne
osait	Vvc	oser
me	Pp	je
quitter	Vvn	quitter
.	Fs	.
Mais	Cc	mais
ne	Rp	ne
me	Pp	je
voyant	Ga	voir
plus	Rg	plus
,	Fw	,
ne	Rp	ne
pouvant	Ga	pouvoir
l'	Da	le
arrêter	Vvn	arrêter
,	Fw	,
Je	Vvc	je
sais	Vvc	savoir
qu'	Cs	que
il	Pp	il
poursuivra	Vvc	poursuivre
sa	Ds	son
première	Ag	premier
entreprise	Nc	entreprise
,	Fw	,
Il	Vvc	il
viendra	Vvc	venir
furieux	Ag	furieux
jusqu'	S	jusque
aux	S+Da	à+les
bords	Nc	bord
de	S	de
Pamise	Vvc	pamise
,	Fw	,
Pour	Nc	pour
y	Pp	y
trouver	Vvn	trouver
la	Da	le
mort	Nc	mort
;	Fw	;
c'	Pd	ce
est	Vuc	être
là	Rg	là
tout	Di	tout
mon	Ds	mon
souci	Nc	souci
.	Fs	.
C'	Pd	ce
est	Vuc	être
là	Rg	là
toute	Di	tout
ma	Ds	mon
crainte	Nc	crainte
.	Fs	.
Et	Cc	et
c'	Pd	ce
est	Vuc	être
la	Da	le
mienne	Ps	mien
aussi	Rg	aussi
.	Fs	.
Mais	Cc	mais
il	Pp	il
faut	Vvc	faillir|falloir
toutefois	Rg	toutefois
dissimuler	Vvn	dissimuler
ma	Ds	mon
haine	Nc	haine
,	Fw	,
J'	Vvc	j'
attends	Vvc	attendre
de	S	de
jour	Nc	jour
en	S	en
jour	Nc	jour
le	Da	le
généreux	Ag	généreux
Tyrene	Nc	tyrene
,	Fw	,
Il	Vvc	il
peut	Vvc	pouvoir
chasser	Vvn	chasser
ma	Ds	mon
crainte	Nc	crainte
,	Fw	,
et	Cc	et
mes	Ds	mon
soucis	Nc	souci
cuisants	Ag	cuisant
,	Fw	,
Il	Vvc	il
sait	Vvc	savoir
tous	Di	tout
mes	Ds	mon
secrets	Nc	secret
,	Fw	,
c'	Pd	ce
est	Vuc	être
lui	Pp	il
depuis	S	depuis
quinze	Nc	quinze
ans	Nc	an
.	Fs	.
Qui	Pt	qui
porte	Vvc	porter
et	Cc	et
qui	Pr	qui
rapporte	Vvc	rapporter
avec	S	avec
des	Dn	un
soins	Nc	soin
fidèles	Ag	fidèle
De	Vvc	de
mon	Ds	mon
fils	Nc	fil|fils
et	Cc	et
de	S	de
moi	Pp	je
,	Fw	,
les	Da	le
secrètes	Ag	secret
nouvelles	Nc	nouveau|nouvelle
.	Fs	.
Mais	Cc	mais
la	Da	le
soeur	Nc	sœur
du	S+Da	de+le
soleil	Nc	soleil
a	Vuc	avoir
fait	Ge	faire
trois	Vvc	traire
fois	Nc	fois
son	Ds	son
tour	Nc	tour
,	Fw	,
Depuis	Vvc	depuis
qu'	Cs	que
il	Pp	il
est	Vuc	être
parti	Ge	partir
sans	S	sans
être	Vun	être
de	S	de
retour	Nc	retour
.	Fs	.
Jamais	Rg	jamais
de	S	de
le	Pp	il
revoir	Vvn	revoir
je	Pp	je
n'	Rp	ne
eus	Vuc	avoir
si	Rg	si
grande	Ag	grand
envie	Nc	envie
,	Fw	,
Pour	Nc	pour
savoir	Vvn	savoir
si	Cs	si
mon	Ds	mon
fils	Nc	fil|fils
est	Vuc	être
sorti	Ge	sortir
de	S	de
la	Da	le
vie	Nc	vie
,	Fw	,
Ou	Vvc	ou
si	Cs	si
sa	Ds	son
diligence	Nc	diligence
a	Vuc	avoir
prévenu	Ge	prévenir
sa	Ds	son
mort	Nc	mort
,	Fw	,
S'	Vvc	s'
il	Pp	il
a	Vuc	avoir
peu	Rg	peu
l'	Da	le
avertir	Nc	avertir
qu'	Pr	que
on	Pp	on
veut	Vvc	vouloir
borner	Vvn	borner
son	Ds	son
sort	Nc	sort
,	Fw	,
Et	Vvc	et
lui	Pp	il
faire	Vvn	faire
savoir	Vvn	savoir
cet	Dd	ce
édit	Nc	édit
homicide	Ag	homicide
,	Fw	,
Avant	Ga	avant
qu'	Cs	que
on	Pp	on
ait	Vuc	avoir
commis	Ge	commettre
un	Dn	un
si	Rg	si
grand	Ag	grand
parricide	Nc	parricide
,	Fw	,
Et	Vvc	et
fait	Ge	faire
un	Dn	un
acte	Nc	acte
impie	Ag	impie
en	S	en
causant	Ga	causer
son	Ds	son
trépas	Nc	trépas
.	Fs	.
Je	Pp	je
crains	Vvc	craindre
pour	S	pour
Téléphonte	Nc	téléphonte
,	Fw	,
et	Cc	et
crains	Vvc	craindre
pour	S	pour
Amynthas	Nc	amynthas
,	Fw	,
J'	Vvc	j'
ai	Vuc	avoir
peur	Nc	peur
que	Cs	que
mon	Ds	mon
malheur	Nc	malheur
l'	Pp	il
ait	Vuc	avoir
comblé	Ge	combler
de	S	de
tristesse	Nc	tristesse
,	Fw	,
J'	Vvc	j'
étais	Vuc	être
toute	Di	tout
sa	Ds	son
joie	Nc	joie
,	Fw	,
et	Cc	et
crains	Vvc	craindre
que	Cs	que
sa	Ds	son
vieillesse	Nc	vieillesse
N'	Ag	n'
ait	Vuc	avoir
pu	Ge	pouvoir
souffrir	Vvn	souffrir
ma	Ds	mon
perte	Nc	perte
,	Fw	,
et	Cc	et
mon	Ds	mon
ravissement	Nc	ravissement
,	Fw	,
Sans	Vvc	sans
qu'	Cs	que
une	Dn	un
prompte	Ag	prompt
mort	Nc	mort
l'	Pp	il
ait	Vuc	avoir
mis	Ge	mettre
au	S+Da	à+le
monument	Nc	monument
.	Fs	.
Plutôt	Vvc	plutôt
pour	S	pour
vous	Pp	vous
ravoir	Vvn	ravoir
il	Pp	il
arme	Vvc	armer
en	S	en
Étolie	Nc	étolie
,	Fw	,
Il	Vvc	il
sait	Vvc	savoir
que	Cs	que
vous	Pp	vous
vivez	Vvc	vivre
;	Fw	;
Mais	Vvc	mais
que	Cs	que
veut	Vvc	vouloir
Céphalie	Nc	céphalie
?	Fs	?
C'	Pd	ce
est	Vuc	être
Tyrène	Vvc	tyrène
,	Fw	,
Madame	Nc	madame
,	Fw	,
est	Vuc	être
dedans	Rg	dedans
ce	Pd	ce
Palais	Vvc	palais
.	Fs	.
Enfin	Rg	enfin
le	Da	le
juste	Ag	juste
Ciel	Nc	ciel
exauce	Vvc	exaucer
nos	Ds	notre
souhaits	Nc	souhait
.	Fs	.
Allons	Vvc	aller
donc	Rg	donc
sans	S	sans
tarder	Vvn	tarder
savoir	Vvn	savoir
cette	Dd	ce
nouvelle	Nc	nouveau|nouvelle
;	Fw	;
Mais	Vvc	mais
voici	S	voici
Demochare	Nc	demochare
,	Fw	,
ah	I	ah
rencontre	Nc	rencontre
cruelle	Ag	cruel
!	Fs	!
Ah	I	ah
respects	Nc	respect
importuns	Ag	importun
!	Fs	!
Souffrez	Vvc	souffrir
son	Ds	son
entretien	Nc	entretien
,	Fw	,
Tandis	Vvc	tandis
que	Cs	que
j'	Pp	je
apprendrai	Vvc	apprendre
votre	Ds	votre
sort	Nc	sort
et	Cc	et
le	Da	le
mien	Ps	mien
.	Fs	.
Plus	Rg	plus
il	Pp	il
est	Vuc	être
inhumain	Ag	inhumain
,	Fw	,
plus	Rg	plus
montrez	Vvc	montrer
vous	Pp	vous
humaine	Ag	humain
,	Fw	,
Et	Vvc	et
devant	S	devant
son	Ds	son
amour	Nc	amour
cachez	Vvc	cacher
bien	Rg	bien
votre	Ds	votre
haine	Nc	haine
.	Fs	.
Je	Pp	je
sais	Vvc	savoir
ce	Pd	ce
que	Pr	que
je	Pp	je
suis	Vuc	être
,	Fw	,
comme	Cs	comme
je	Pp	je
dois	Vvc	devoir
parler	Vvn	parler
,	Fw	,
Un	Vvc	un
magnanime	Ag	magnanime
coeur	Nc	cœur
ne	Rp	ne
peut	Vvc	pouvoir
dissimuler	Vvn	dissimuler
.	Fs	.
D'	S	de
où	Pr	où
naist	Vvc	naître
cette	Dd	ce
douleur	Nc	douleur
?	Fs	?
Pourquoi	Rt	pourquoi
,	Fw	,
belle	Ag	beau
Princesse	Nc	prince|princesse
,	Fw	,
Livrez	Vvc	livrer
-vous	Nc	-vous
vos	Ds	votre
appas	Nc	appas
au	S+Da	à+le
deuil	Nc	deuil
,	Fw	,
à	S	à
la	Da	le
tristesse	Nc	tristesse
?	Fs	?
Ces	Dd	ce
soucis	Nc	souci
et	Cc	et
ces	Dd	ce
pleurs	Nc	pleur
n'	Rp	ne
auront	Vuc	avoir
-ils	Ge	-ils
point	Rg	point
de	S	de
fin	Nc	fin
?	Fs	?
Non	Rg	non
,	Fw	,
si	Cs	si
le	Da	le
juste	Ag	juste
Ciel	Nc	ciel
ne	Rp	ne
change	Vvc	changer
mon	Ds	mon
destin	Nc	destin
.	Fs	.
Vous	Pp	vous
triomphez	Vvc	triompher
des	Dn	un
coeurs	Nc	cœur
et	Cc	et
de	S	de
la	Da	le
destinée	Nc	destinée
,	Fw	,
Un	Vvc	un
bonheur	Nc	bonheur
sans	S	sans
pareil	Nc	pareil
suivra	Vvc	suivre
votre	Ds	votre
hyménée	Nc	hyménée
,	Fw	,
Deux	Vvc	deux
sceptres	Nc	sceptre
vous	Pp	vous
sont	Vuc	être
dus	Ge	devoir
en	S	en
cette	Dd	ce
illustre	Ag	illustre
Cour	Nc	cour
,	Fw	,
Celui	Nc	celui
de	S	de
la	Da	le
Fortune	Nc	fortune
,	Fw	,
et	Cc	et
celui	Pd	celui
de	S	de
l'	Da	le
Amour	Nc	amour
.	Fs	.
Ô	Nc	ô
Ciel	Vvc	ciel
,	Fw	,
ô	I	oh
juste	Ag	juste
Ciel	Vvc	ciel
!	Fs	!
Vous	Pp	vous
changez	Vvc	changer
de	S	de
visage	Nc	visage
.	Fs	.
Est	Vuc	être
-ce	Vvc	-ce
vous	Pp	vous
offenser	Vvn	offenser
,	Fw	,
et	Cc	et
vous	Pp	vous
faire	Vvn	faire
un	Dn	un
outrage	Nc	outrage
,	Fw	,
De	Vvc	de
chérir	Vvn	chérir
vos	Ds	votre
beautéz	Nc	beautéz
et	Cc	et
de	S	de
les	Pp	ils
révérer	Vvn	révérer
?	Fs	?
Méprisez	Vvc	méprisez
-vous	Nc	-vous
le	Da	le
Dieu	Nc	dieu
qui	Pr	qui
vous	Pp	vous
fait	Vvc	faire
adorer	Vvn	adorer
?	Fs	?
Et	Cc	et
fuyez	Vvc	fuir
-vous	Nc	-vous
l'	Da	le
Amour	Nc	amour
?	Fs	?
Je	Pp	je
le	Pp	il
fuis	Vvc	fuir
comme	S	comme
un	Dn	un
vice	Nc	vice
.	Fs	.
Puisqu'il	Nc	puisqu'il
veut	Vvc	vouloir
qu'	Cs	que
on	Pp	on
vous	Pp	vous
serve	Vvc	servir
il	Pp	il
est	Vuc	être
plein	Ag	plein
de	S	de
justice	Nc	justice
.	Fs	.
Il	Pp	il
inspire	Vvc	inspirer
la	Da	le
gloire	Nc	gloire
en	S	en
troublant	Ga	troubler
le	Da	le
repos	Nc	repos
,	Fw	,
Et	Vvc	et
des	Dn	un
hommes	Nc	homme
souvent	Rg	souvent
il	Pp	il
en	Pp	en
fait	Vvc	faire
des	Dn	un
héros	Nc	héros
,	Fw	,
Et	Vvc	et
des	Dn	un
monstres	Nc	monstre
aussi	Rg	aussi
,	Fw	,
des	Dn	un
tigres	Ag	tigré
sanguinaires	Nc	sanguinaire
,	Fw	,
De	Vvc	de
perfides	Ag	perfide
sujets	Nc	sujet
,	Fw	,
d'	S	de
infâmes	Ag	infâme
adultères	Nc	adultère
,	Fw	,
Lâches	Vvc	lâches
usurpateurs	Nc	usurpateur
des	S+Da	de+le|de+les
trônes	Nc	trône
de	S	de
leurs	Ds	leur
Rois	Vvc	rois
,	Fw	,
Et	Vvc	et
qui	Pr	qui
foulent	Vvc	fouler
aux	S+Da	à+les
pieds	Nc	pied
toutes	Di	tout
sortes	Nc	sorte
de	S	de
loix	Nc	loix
;	Fw	;
Qui	Vvc	qui
chasseraient	Vvc	chasser
les	Da	le
Dieux	Nc	dieux
s'	Pp	se
ils	Pp	ils
pouvaient	Vvc	pouvoir
,	Fw	,
de	S	de
leurs	Ds	leur
temples	Nc	temple
,	Fw	,
Je	Vvc	je
n'	Rp	ne
irais	Vvc	aller
pas	Rg	pas
bien	Rg	bien
loin	Rg	loin
pour	S	pour
en	Pp	en
voir	Vvn	voir
des	Dn	un
exemples	Nc	exemple
.	Fs	.
Ce	Dd	ce
discours	Nc	discours
me	Pp	je
surprend	Vvc	surprendre
,	Fw	,
il	Pp	il
est	Vuc	être
hors	S	hors
de	Dn	un
saison	Nc	saison
,	Fw	,
Pourquoi	Vvc	pourquoi
m'	Pp	je
offensez	Vvc	offenser
-vous	Nc	-vous
sans	S	sans
aucune	Di	aucun
raison	Nc	raison
.	Fs	.
Qui	Pr	qui
vous	Pp	vous
fait	Vvc	faire
proférer	Vvn	proférer
ces	Dd	ce
mots	Nc	mot|mots
insupportables	Ag	insupportable
,	Fw	,
C'	Vvc	c'
est	Vuc	être
l'	Da	le
extrême	Ag	extrême
pitié	Nc	pitié
que	Pr	que
j'	Pp	je
ai	Vuc	avoir
de	S	de
mes	Ds	mon
semblables	Nc	semblable
,	Fw	,
La	Vvc	la
peur	Nc	peur
qu'	Cs	que
un	Dn	un
même	Ag	même
sort	Nc	sort
me	Pp	je
comble	Vvc	combler
un	Dn	un
jour	Nc	jour
d'	S	de
ennui	Nc	ennui
.	Fs	.
Mais	Cc	mais
laissant	Ga	laisser
l'	Da	le
avenir	Nc	avenir
,	Fw	,
et	Cc	et
l'	Da	le
intérêt	Nc	intérêt
d'	S	de
autrui	Pi	autrui
,	Fw	,
Quel	Vvc	quel
sujet	Nc	sujet
maintenant	Rg	maintenant
avez	Vuc	avoir
-vous	Nc	-vous
de	S	de
vous	Pp	vous
plaindre	Vvn	plaindre
?	Fs	?
C'	Pd	ce
est	Vuc	être
que	Cs	que
je	Pp	je
naquis	Vvc	naître
libre	Ag	libre
,	Fw	,
et	Cc	et
l'	Pp	il
on	Pp	on
me	Pp	je
veut	Vvc	vouloir
contraindre	Vvn	contraindre
.	Fs	.
Cette	Dd	ce
contrainte	Nc	contrainte
est	Vuc	être
douce	Ag	doux
,	Fw	,
et	Cc	et
facile	Ag	facile
à	S	à
souffrir	Vvn	souffrir
,	Fw	,
Alors	Nc	alors
qu'	Cs	que
à	S	à
sa	Ds	son
captive	Nc	captif
un	Dn	un
Prince	Nc	prince
vient	Vvc	venir
s'	Pp	se
offrir	Vvn	offrir
.	Fs	.
Que	Cs	que
dans	S	dans
tous	Di	tout
ses	Ds	son
États	Nc	états
il	Pp	il
la	Pp	il
rend	Vvc	rendre
souveraine	Ag	souverain
,	Fw	,
Que	Vvc	que
d'	S	de
esclave	Nc	esclave
qu'	Pr	que
elle	Pp	il
est	Vuc	être
,	Fw	,
il	Pp	il
en	Pp	en
fait	Vvc	faire
une	Dn	un
Reine	Nc	reine|roi
;	Fw	;
Qu'	Vvc	qu'
il	Pp	il
veut	Vvc	vouloir
dessus	S	dessus
le	Da	le
trône	Nc	trône
élever	Vvn	élever
ses	Ds	son
beautés	Nc	beauté
,	Fw	,
Qu'	Vvc	qu'
il	Pp	il
la	Da	le
comble	Nc	comble
de	S	de
gloire	Nc	gloire
et	Cc	et
de	S	de
félicités	Nc	félicité
.	Fs	.
Dans	S	dans
le	Da	le
rang	Nc	rang
que	Pr	que
je	Pp	je
tiens	Vvc	tenir
et	Cc	et
que	Cs	que
le	Da	le
sang	Nc	sang
me	Pp	je
donne	Vvc	donner
,	Fw	,
Je	Vvc	je
ne	Rp	ne
saurais	Vvc	savoir
manquer	Vvn	manquer
de	S	de
sceptre	Nc	sceptre
et	Cc	et
de	S	de
couronne	Nc	couronne
;	Fw	;
Je	Vvc	je
n'	Rp	ne
ai	Vuc	avoir
que	Rg	que
des	Dn	un
héros	Nc	héros
et	Cc	et
des	S+Da	de+le|de+les
Rois	Vvc	rois
pour	S	pour
parents	Nc	parent
:	Fw	:
Sans	S	sans
allier	Vvn	allier
ma	Ds	mon
race	Nc	race
à	S	à
celle	Pd	celui
des	S+Da	de+le|de+les
tyrans	Nc	tyran
,	Fw	,
Sans	Vvc	sans
être	Vun	être
leur	Ds	leur
épouse	Nc	épouse|époux
et	Cc	et
régner	Vvn	régner
par	S	par
le	Da	le
crime	Nc	crime
Mon	Nc	mon
père	Nc	père
me	Pp	je
conserve	Vvc	conserver
un	Dn	un
trône	Nc	trône
légitime	Ag	légitime
.	Fs	.
Qui	Pt	qui
n'	Rp	ne
est	Vuc	être
point	Rg	point
usurpé	Ge	usurper
,	Fw	,
qu'	Cs	que
il	Pp	il
tient	Vvc	tenir
de	S	de
ses	Ds	son
aïeux	Nc	aïeul
,	Fw	,
Et	Vvc	et
que	Cs	que
n'	Rp	ne
abattra	Vvc	abattre
point	Rg	point
la	Da	le
Justice	Nc	justice
des	S+Da	de+le|de+les
Cieux	Nc	ciel|cieux
.	Fs	.
Ah	I	ah
ne	Rp	ne
vantez	Vvc	vanter
point	Rg	point
tant	Rg	tant
votre	Ds	votre
illustre	Ag	illustre
origine	Nc	origine
,	Fw	,
Les	Vvc	les
hommes	Nc	homme
naissent	Vvc	naître
tels	Ag	tel
que	Cs	que
le	Pp	il
Ciel	Vvc	ciel
les	Pp	ils
destine	Vvc	destiner
.	Fs	.
Si	Cs	si
mon	Ds	mon
père	Nc	père
n'	Rp	ne
eut	Vuc	avoir
pas	Rg	pas
des	Dn	un
sceptres	Nc	sceptre
en	S	en
naissant	Ga	naître
,	Fw	,
Il	Vvc	il
en	Pp	en
eut	Vuc	avoir
par	S	par
prudence	Nc	prudence
et	Cc	et
par	S	par
son	Ds	son
bras	Nc	bras
puissant	Ag	puissant
;	Fw	;
Et	Vvc	et
si	Rg	si
de	S	de
quelque	Di	quelque
faute	Nc	faute
on	Pp	on
l'	Pp	il
estime	Vvc	estimer
coupable	Ag	coupable
,	Fw	,
L'	Vvc	l'
Amour	Nc	amour
la	Pp	il
fit	Vvc	faire
commettre	Vvn	commettre
,	Fw	,
et	Cc	et
la	Pp	il
rend	Vvc	rendre
excusable	Ag	excusable
.	Fs	.
Mais	Cc	mais
il	Pp	il
règne	Vvc	régner
,	Fw	,
et	Cc	et
son	Ds	son
règne	Nc	règne
est	Vuc	être
de	S	de
gloire	Nc	gloire
suivi	Ge	suivre
.	Fs	.
S'	Pp	se
il	Pp	il
était	Vuc	être
dépouillé	Ge	dépouiller
de	S	de
ce	Pd	ce
qu'	Pr	que
il	Pp	il
a	Vuc	avoir
ravi	Ge	ravir
,	Fw	,
S'	Vvc	s'
il	Pp	il
rendait	Vvc	rendre
ses	Ds	son
États	Nc	états
à	S	à
ses	Ds	son
Rois	Vvc	rois
