Avertis	Vvc	avertir
du	S+Da	de+le
secours	Nc	secours
de	S	de
mes	Ds	mon
larmes	Nc	larme
...	Fs	...
Ah	Vvc	ah
!	Fs	!
Trop	Rg	trop
aimable	Ag	aimable
soeur	Nc	sœur
,	Fw	,
que	Cs	que
vos	Ds	votre
pleurs	Nc	pleur
ont	Vuc	avoir
de	S	de
charmes	Nc	charme
!	Fs	!
Que	Cs	que
je	Pp	je
cède	Vvc	céder
sans	S	sans
peine	Nc	peine
à	S	à
ce	Dd	ce
juste	Ag	juste
désir	Nc	désir
,	Fw	,
Vers	Vvc	vers
qui	Pr	qui
déjà	Rg	déjà
mon	Ds	mon
cour	Nc	cour
penchait	Vvc	pencher
avec	S	avec
plaisir	Nc	plaisir
!	Fs	!
Je	Pp	je
rends	Vvc	rendre
grâce	Nc	grâce
à	S	à
mes	Ds	mon
pleurs	Nc	pleur
qui	Pr	qui
m'	Pp	je
ont	Vuc	avoir
rendu	Ge	rendre
mon	Ds	mon
frère	Nc	frère
.	Fs	.
Je	Pp	je
vous	Pp	vous
rends	Vvc	rendre
encor	Nc	encor
plus	Rg	plus
que	Cs	que
votre	Ds	votre
amour	Nc	amour
n'	Rp	ne
espère	Vvc	espérer
:	Fw	:
Je	Pp	je
vous	Pp	vous
aime	Vvc	aimer
,	Fw	,
Hésione	Vvc	hésione
,	Fw	,
avecque	Vvc	avecque
tant	Rg	tant
d'	S	de
ardeur	Nc	ardeur
,	Fw	,
Que	Vvc	que
vous	Pp	vous
m'	Pp	je
êtes	Vuc	être
bien	Rg	bien
plus	Rg	plus
que	Cs	que
ne	Rp	ne
m'	Pp	je
est	Vuc	être
une	Dn	un
soeur	Nc	sœur
Vous	Nc	vous
m'	Pp	je
en	Pp	en
donnez	Vvc	donner
,	Fw	,
Seigneur	Nc	seigneur
,	Fw	,
une	Dn	un
puissante	Ag	puissant
preuve	Nc	preuve
.	Fs	.
Non	Rg	non
,	Fw	,
non	Rg	non
,	Fw	,
sachez	Vvc	savoir
qu'	Cs	que
au	S+Da	à+le
point	Nc	point
où	Pr	où
mon	Ds	mon
amour	Nc	amour
se	Pp	il
trouve	Vvc	trouver
,	Fw	,
Si	Vvc	si
je	Pp	je
dis	Vvc	dire
que	Cs	que
ses	Ds	son
feux	Nc	feu|feux
surpassent	Vvc	surpasser
l'	Da	le
amitié	Nc	amitié
,	Fw	,
Ce	Vvc	ce
langage	Nc	langage
imparfait	Ag	imparfait
n'	Rp	ne
en	Pp	en
dit	Vvc	dire
que	Cs	que
la	Da	le
moitié	Nc	moitié
:	Fw	:
Ce	Pd	ce
que	Pr	que
je	Pp	je
sens	Vvc	sentir
pour	S	pour
vous	Pp	vous
de	S	de
tendresse	Nc	tendresse
et	Cc	et
de	S	de
zèle	Nc	zèle
,	Fw	,
Me	Vvc	me
peut	Vvc	pouvoir
rendre	Vvn	rendre
à	S	à
l'	Da	le
Empire	Nc	empire
,	Fw	,
à	S	à
moi-même	Pp	lui-même
,	Fw	,
infidèle	Ag	infidèle
;	Fw	;
Et	Vvc	et
quand	Cs	quand
je	Pp	je
vous	Pp	vous
fais	Vvc	faire
voir	Vvn	voir
des	Dn	un
transports	Nc	transport|transports
si	Rg	si
puissants	Ag	puissant
,	Fw	,
Je	Vvc	je
ne	Rp	ne
dis	Vvc	dire
pas	Rg	pas
encor	Nc	encor
tout	Di	tout
le	Da	le
feu	Nc	feu
que	Pr	que
sens	Vvc	sentir
.	Fs	.
Ah	I	ah
!	Fs	!
Que	Pt	que
ne	Rp	ne
m'	Pp	je
aimez	Vvc	aimer
-vous	Nc	-vous
autant	Rg	autant
que	Cs	que
je	Pp	je
vous	Pp	vous
aime	Vvc	aimer
!	Fs	!
Si	Cs	si
vous	Pp	vous
m'	Pp	je
aimez	Vvc	aimer
beaucoup	Rg	beaucoup
,	Fw	,
ma	Ds	mon
tendresse	Nc	tendresse
est	Vuc	être
extrême	Ag	extrême
.	Fs	.
Charmé	Vvc	charmé
de	S	de
cet	Dd	ce
amour	Nc	amour
et	Cc	et
si	Rg	si
plein	Ag	plein
,	Fw	,
et	Cc	et
si	Rg	si
grand	Ag	grand
,	Fw	,
J'	Vvc	j'
en	Pp	en
attends	Vvc	attendre
un	Dn	un
bonheur	Nc	bonheur
dont	Pr	dont
l'	Da	le
excès	Nc	excès
me	Pp	je
surprend	Vvc	surprendre
:	Fw	:
Je	Pp	je
n'	Rp	ne
en	Pp	en
puis	Vvc	pouvoir
dire	Vvn	dire
assez	Rg	assez
,	Fw	,
et	Cc	et
je	Pp	je
crains	Vvc	craindre
d'	S	de
en	Pp	en
trop	Rg	trop
dire	Vvn	dire
.	Fs	.
Vous	Pp	vous
n'	Rp	ne
en	Pp	en
direz	Vvc	dire
jamais	Rg	jamais
autant	Rg	autant
que	Cs	que
j'	Pp	je
en	Pp	en
désire	Vvc	désirer
.	Fs	.
Mais	Cc	mais
si	Rg	si
brûlant	Ga	brûler
d'	S	de
amour	Nc	amour
...	Fs	...
Que	Vvc	que
dites	Vvc	dire
-vous	Nc	-vous
,	Fw	,
Seigneur	Nc	seigneur
?	Fs	?
J'	Pp	je
avais	Vuc	avoir
presque	Rg	presque
oublié	Ge	oublier
que	Cs	que
vous	Pp	vous
étiez	Vuc	être
ma	Ds	mon
soeur	Nc	sœur
,	Fw	,
Et	Vvc	et
dans	S	dans
l'	Da	le
emportement	Nc	emportement
d'	S	de
un	Dn	un
si	Rg	si
tendre	Ag	tendre
langage	Nc	langage
...	Fs	...
Adieu	Nc	adieu
,	Fw	,
peut-être	Rg	peut-être
un	Dn	un
jour	Nc	jour
j'	Pp	je
en	Pp	en
dirai	Vvc	dire
davantage	Rg	davantage
.	Fs	.
Tu	Pp	tu
m'	Pp	je
en	Pp	en
as	Vuc	avoir
dit	Ge	dire
assez	Rg	assez
pour	S	pour
me	Pp	je
combler	Vvn	combler
d'	S	de
effroi	Nc	effroi
;	Fw	;
Suivons	Vvc	suivre
,	Fw	,
et	Cc	et
découvrons	Vvc	découvrir
tout	Pi	tout
ce	Pd	ce
que	Pr	que
je	Pp	je
prévois	Vvc	prévoir
.	Fs	.
Prince	Nc	prince
,	Fw	,
ne	Rp	ne
doutez	Vvc	douter
plus	Rg	plus
d'	S	de
un	Dn	un
zèle	Nc	zèle
trop	Rg	trop
sincère	Ag	sincère
,	Fw	,
Je	Vvc	je
serai	Vuc	être
bon	Ag	bon
Sujet	Nc	sujet
,	Fw	,
malgré	S	malgré
l'	Da	le
amour	Nc	amour
de	S	de
père	Nc	père
;	Fw	;
Je	Vvc	je
le	Pp	il
répète	Vvc	répéter
encor	Nc	encor
,	Fw	,
et	Cc	et
vous	Pp	vous
le	Pp	il
savez	Vvc	savoir
bien	Rg	bien
,	Fw	,
Que	Vvc	que
le	Da	le
sang	Nc	sang
de	S	de
Cyrus	Nc	cyrus
m'	Pp	je
est	Vuc	être
plus	Rg	plus
cher	Ag	cher
que	Cs	que
le	Da	le
mien	Ps	mien
.	Fs	.
De	S	de
grâce	Nc	grâce
,	Fw	,
sauvez	Vvc	sauver
-moi	Vvc	-moi
d'	S	de
un	Dn	un
trouble	Nc	trouble
qui	Pr	qui
me	Pp	je
gêne	Vvc	gêner
,	Fw	,
Ne	Vvc	ne
laissez	Vvc	laisser
plus	Rg	plus
mon	Ds	mon
âme	Nc	âme
étonnée	Ge	étonner
incertaine	Ag	incertain
;	Fw	;
Qu'	Vvc	qu'
avez	Vuc	avoir
-vous	Nc	-vous
décidé	Ge	décider
du	S+Da	de+le
sort	Nc	sort
de	S	de
notre	Ds	notre
Roi	Nc	roi
?	Fs	?
Tout	Pi	tout
semblait	Vvc	sembler
confirmer	Vvn	confirmer
le	Da	le
trouble	Nc	trouble
où	Pr	où
je	Pp	je
vous	Pp	vous
vois	Vvc	voir
:	Fw	:
Mais	Cc	mais
nos	Ds	notre
cours	Nc	cour|cours|court
qu'	Pr	que
agitait	Vvc	agiter
une	Dn	un
faible	Ag	faible
apparence	Nc	apparence
,	Fw	,
Vers	Vvc	vers
Tonaxare	Vvc	tonaxare
enfin	Rg	enfin
ont	Vuc	avoir
fait	Ge	faire
choir	Vvn	choir
la	Da	le
balance	Nc	balance
;	Fw	;
Et	Vvc	et
sans	S	sans
vouloir	Vvn	vouloir
pousser	Vvn	pousser
nos	Ds	notre
clartés	Nc	clarté
plus	Rg	plus
avant	Rg	avant
,	Fw	,
Nous	Vvc	nous
avons	Vuc	avoir
tous	Pi	tout
conclu	Ge	conclure
que	Cs	que
le	Da	le
Prince	Nc	prince
est	Vuc	être
vivant	Ga	vivre
.	Fs	.
Ah	I	ah
!	Fs	!
Zopire	Vvc	zopire
...	Fs	...
Mais	Vvc	mais
Dieux	Ag	dieux
!	Fs	!
Quelle	Dt	quel
douleur	Nc	douleur
vous	Pp	vous
presse	Vvc	presser
?	Fs	?
Souffrez	Vvc	souffrir
que	Cs	que
ce	Dd	ce
soupir	Nc	soupir
échappe	Vvc	échapper
à	S	à
ma	Ds	mon
tendresse	Nc	tendresse
;	Fw	;
La	Vvc	la
nature	Nc	nature
n'	Rp	ne
a	Vuc	avoir
pu	Ge	pouvoir
retenir	Vvn	retenir
ce	Dd	ce
transport	Nc	transport
;	Fw	;
Si	Vvc	si
le	Da	le
Prince	Nc	prince
est	Vuc	être
vivant	Ga	vivre
,	Fw	,
hélas	I	hélas
!	Fs	!
Mon	Ds	mon
fils	Nc	fil|fils
est	Vuc	être
mort	Ge	mourir
:	Fw	:
Dans	S	dans
ce	Dd	ce
fils	Nc	fil|fils
précieux	Ag	précieux
je	Pp	je
trouvais	Vvc	trouver
trop	Rg	trop
de	S	de
charmes	Nc	charme
,	Fw	,
Pour	Nc	pour
me	Pp	je
contraindre	Vvn	contraindre
encor	Nc	encor
à	S	à
retenir	Vvn	retenir
mes	Ds	mon
larmes	Nc	larme
;	Fw	;
Et	Vvc	et
ce	Pd	ce
que	Pr	que
j'	Pp	je
ai	Vuc	avoir
forcé	Ge	forcer
par	S	par
un	Dn	un
zèle	Nc	zèle
inhumain	Ag	inhumain
,	Fw	,
Ne	Vvc	ne
se	Pp	il
peut	Vvc	pouvoir
plus	Rg	plus
cacher	Vvn	cacher
,	Fw	,
quand	Cs	quand
le	Da	le
mal	Nc	mal
est	Vuc	être
certain	Ag	certain
.	Fs	.
Voulez	Vvc	vouloir
-vous	Nc	-vous
voir	Vvn	voir
un	Dn	un
fils	Nc	fil|fils
vivre	Vvn	vivre
et	Cc	et
régner	Vvn	régner
en	S	en
traître	Nc	traître
?	Fs	?
Le	Pp	il
voir	Vvn	voir
vivre	Vvn	vivre
à	S	à
nos	Ds	notre
yeux	Nc	œil
par	S	par
la	Da	le
mort	Nc	mort
de	S	de
son	Ds	son
maître	Nc	maître
?	Fs	?
Votre	Ds	votre
zèle	Nc	zèle
tantôt	Rg	tantôt
s'	Pp	se
expliquait	Vvc	expliquer
autrement	Rg	autrement
.	Fs	.
J'	Pp	je
ai	Vuc	avoir
toujours	Rg	toujours
même	Ag	même
zèle	Nc	zèle
,	Fw	,
et	Cc	et
même	Ag	même
sentiment	Nc	sentiment
:	Fw	:
Mais	Cc	mais
enfin	Rg	enfin
je	Pp	je
flottais	Vvc	flotter
dans	S	dans
cette	Dd	ce
incertitude	Nc	incertitude
,	Fw	,
Et	Vvc	et
dans	S	dans
le	Da	le
double	Ag	double
espoir	Nc	espoir
de	S	de
mon	Ds	mon
inquiétude	Nc	inquiétude
,	Fw	,
Quelque	Vvc	quelque
horreur	Nc	horreur
que	Pr	que
me	Pp	je
fit	Vvc	faire
le	Da	le
titre	Nc	titre
d'	S	de
imposteur	Nc	imposteur
,	Fw	,
Le	Vvc	le
doute	Nc	doute
de	S	de
sa	Ds	son
mort	Nc	mort
consolait	Vvc	consoler
ma	Ds	mon
douleur	Nc	douleur
.	Fs	.
Vous	Pp	vous
donc	Rg	donc
à	S	à
qui	Pr	qui
je	Pp	je
dois	Vvc	devoir
cette	Dd	ce
triste	Ag	triste
lumière	Nc	lumière
,	Fw	,
Donnez-m'en	Nc	donnez-m'en
promptement	Rg	promptement
une	Dn	un
assurance	Nc	assurance
entière	Ag	entier
;	Fw	;
Je	Vvc	je
n'	Rp	ne
ai	Vuc	avoir
semé	Ge	semer
tantôt	Rg	tantôt
que	Cs	que
des	Dn	un
obscurités	Nc	obscurité
:	Fw	:
Avez	Vuc	avoir
-vous	Nc	-vous
éclairci	Ge	éclaircir
ces	Dd	ce
sombres	Ag	sombre
vérités	Nc	vérité
,	Fw	,
Et	Vvc	et
m'	Pp	je
en	Pp	en
donnerez	Vvc	donner
-vous	Nc	-vous
une	Dn	un
marque	Nc	marque
fidèle	Ag	fidèle
?	Fs	?
Seigneur	Nc	seigneur
,	Fw	,
nous	Pp	nous
croyons	Vvc	croire
tout	Pi	tout
ce	Pd	ce
que	Pr	que
veut	Vvc	vouloir
notre	Ds	notre
zèle	Nc	zèle
;	Fw	;
Et	Vvc	et
n'	Rp	ne
ayant	Ga	avoir
pas	Rg	pas
de	S	de
quoi	Pt	quoi
convaincre	Vvn	convaincre
nos	Ds	notre
esprits	Nc	esprit
,	Fw	,
On	Vvc	on
donne	Vvc	donner
au	S+Da	à+le
bruit	Nc	bruit
commun	Ag	commun
la	Da	le
mort	Nc	mort
de	S	de
votre	Ds	votre
fils	Nc	fil|fils
.	Fs	.
Et	Cc	et
vous	Pp	vous
n'	Rp	ne
en	Pp	en
avez	Vuc	avoir
point	Rg	point
une	Dn	un
preuve	Nc	preuve
plus	Rg	plus
claire	Ag	clair
?	Fs	?
On	Pp	on
veut	Vvc	vouloir
laisser	Vvn	laisser
au	S+Da	à+le
temps	Nc	temps
éclaircir	Vvn	éclaircir
ce	Dd	ce
mystère	Nc	mystère
,	Fw	,
Et	Vvc	et
croyant	Ag	croyant
ce	Pd	ce
qui	Pr	qui
sert	Vvc	servir
au	S+Da	à+le
repos	Nc	repos
de	S	de
l'	Da	le
État	Nc	état
,	Fw	,
Épargner	Nc	épargner
à	S	à
vos	Ds	votre
fils	Nc	fil|fils
l'	Da	le
horreur	Nc	horreur
d'	S	de
un	Dn	un
attentat	Nc	attentat
.	Fs	.
Quoi	Pt	quoi
,	Fw	,
j'	Pp	je
attendrai	Vvc	attendre
du	S+Da	de+le
temps	Nc	temps
cette	Dd	ce
reconnaissance	Nc	reconnaissance
?	Fs	?
Ah	I	ah
!	Fs	!
Secours	Nc	secours
trop	Rg	trop
cruel	Ag	cruel
à	S	à
mon	Ds	mon
impatience	Nc	impatience
.	Fs	.
Prince	Nc	prince
,	Fw	,
je	Pp	je
me	Pp	je
plaignait	Vvc	plaindre
d'	S	de
avoir	Vun	avoir
trop	Rg	trop
de	S	de
clarté	Nc	clarté
;	Fw	;
Mais	Vvc	mais
rien	Pi	rien
n'	Rp	ne
est	Vuc	être
si	Rg	si
cruel	Ag	cruel
que	Cs	que
cette	Dd	ce
obscurité	Nc	obscurité
:	Fw	:
Voir	Vvn	voir
mon	Ds	mon
fils	Nc	fil|fils
,	Fw	,
ou	Cc	ou
mon	Ds	mon
roi	Nc	roi
,	Fw	,
sans	S	sans
les	Da	le
pouvoir	Nc	pouvoir
connaître	Vvn	connaître
;	Fw	;
Quoi	Vvc	quoi
,	Fw	,
d'	S	de
un	Dn	un
doute	Nc	doute
éternel	Ag	éternel
je	Pp	je
dois	Vvc	devoir
trahir	Vvn	trahir
mon	Ds	mon
maître	Nc	maître
;	Fw	;
Ou	Vvc	ou
soupçonnant	Ga	soupçonner
mes	Ds	mon
fils	Nc	fil|fils
,	Fw	,
les	Pp	ils
voir	Vvn	voir
avec	S	avec
effroi	Nc	effroi
,	Fw	,
L'	Vvc	l'
un	Di	un
l'	Da	le
imposteur	Nc	imposteur
,	Fw	,
et	Cc	et
l'	Da	le
autre	Ag	autre
assassin	Nc	assassin
de	S	de
son	Ds	son
roi	Nc	roi
?	Fs	?
Quoi	Pt	quoi
,	Fw	,
dans	S	dans
un	Dn	un
même	Ag	même
objet	Nc	objet
une	Dn	un
erreur	Nc	erreur
immortelle	Ag	immortel
Mêlera	Vvc	mêlera
Tonaxare	Vvc	tonaxare
avec	S	avec
un	Dn	un
infidèle	Nc	infidèle
,	Fw	,
Et	Vvc	et
ce	Dd	ce
mélange	Nc	mélange
affreux	Ag	affreux
confondra	Vvc	confondre
dans	S	dans
mon	Ds	mon
cour	Nc	cour
La	Vvc	la
haine	Nc	haine
et	Cc	et
l'	Da	le
amitié	Nc	amitié
,	Fw	,
le	Da	le
respect	Nc	respect
et	Cc	et
l'	Da	le
horreur	Nc	horreur
?	Fs	?
Sauvez	Vvc	sauver
-moi	Vvc	-moi
du	S+Da	de+le
tourment	Nc	tourment
de	S	de
cette	Dd	ce
incertitude	Nc	incertitude
.	Fs	.
Mais	Cc	mais
si	Cs	si
pour	S	pour
vous	Pp	vous
guérir	Vvn	guérir
de	S	de
cette	Dd	ce
inquiétude	Nc	inquiétude
,	Fw	,
Vous	Nc	vous
découvrez	Vvc	découvrir
enfin	Rg	enfin
que	Cs	que
votre	Ds	votre
fils	Nc	fil|fils
est	Vuc	être
mort	Ge	mourir
,	Fw	,
Épargnez	Nc	épargnez
-vous	Nc	-vous
...	Fs	...
Non	Vvc	non
,	Fw	,
non	Rg	non
,	Fw	,
je	Pp	je
veux	Vvc	vouloir
savoir	Vvn	savoir
son	Ds	son
sort	Nc	sort
.	Fs	.
Pour	S	pour
le	Da	le
prince	Nc	prince
plutôt	Rg	plutôt
épargnons	Vvc	épargner
nos	Ds	notre
alarmes	Nc	alarme
:	Fw	:
Si	Cs	si
mon	Ds	mon
fils	Nc	fil|fils
a	Vuc	avoir
péri	Ge	périr
,	Fw	,
mon	Ds	mon
fils	Nc	fil|fils
aura	Vuc	avoir
mes	Ds	mon
larmes	Nc	larme
,	Fw	,
Au	Vvc	au
moins	Rg	moins
un	Dn	un
mal	Nc	mal
certain	Ag	certain
bornera	Vvc	borner
ma	Ds	mon
douleur	Nc	douleur
,	Fw	,
Et	Vvc	et
sans	S	sans
cesse	Vvc	cesser
douter	Vvn	douter
est	Vuc	être
un	Dn	un
plus	Rg	plus
grand	Ag	grand
malheur	Nc	malheur
.	Fs	.
En	S	en
père	Nc	père
sur	S	sur
le	Da	le
trône	Nc	trône
un	Dn	un
prince	Nc	prince
légitime	Ag	légitime
,	Fw	,
Si	Vvc	si
je	Pp	je
plains	Vvc	plaindre
un	Dn	un
fils	Nc	fil|fils
mort	Ge	mourir
,	Fw	,
l'	Da	le
autre	Pi	autre
s'	Pp	se
épargne	Vvc	épargner
un	Dn	un
crime	Nc	crime
,	Fw	,
Et	Vvc	et
l'	Da	le
un	Pi	un
d'	S	de
eux	Pp	eux
au	S+Da	à+le
tombeau	Nc	tombeau
me	Pp	je
rend	Vvc	rendre
moins	Rg	moins
malheureux	Ag	malheureux
,	Fw	,
Que	Vvc	que
s'	Cs	si
il	Pp	il
devait	Vvc	devoir
le	Da	le
trône	Nc	trône
au	S+Da	à+le
crime	Nc	crime
de	S	de
tous	Di	tout
deux	Nc	deux
.	Fs	.
Mais	Cc	mais
si	Rg	si
trop	Rg	trop
de	S	de
clarté	Nc	clarté
dans	S	dans
un	Dn	un
sort	Nc	sort
si	Rg	si
contraire	Ag	contraire
Accable	Nc	accable
de	S	de
douleur	Nc	douleur
un	Dn	un
misérable	Ag	misérable
père	Nc	père
,	Fw	,
Et	Vvc	et
si	Rg	si
de	S	de
notre	Ds	notre
erreur	Nc	erreur
votre	Ds	votre
espoir	Nc	espoir
détrompé	Ge	détromper
Vous	Nc	vous
montre	Vvc	montrer
votre	Ds	votre
fils	Nc	fil|fils
sur	S	sur
un	Dn	un
trône	Nc	trône
usurpé	Ge	usurper
...	Fs	...
Alors	Nc	alors
sans	S	sans
écouter	Vvn	écouter
la	Da	le
voix	Nc	voix
de	S	de
la	Da	le
Nature	Nc	nature
,	Fw	,
J'	Vvc	j'
arracherai	Vvc	arracher
du	S+Da	de+le
trône	Nc	trône
un	Dn	un
monstre	Nc	monstre
d'	S	de
imposture	Nc	imposture
,	Fw	,
Par	Nc	par
la	Da	le
flamme	Nc	flamme
et	Cc	et
le	Da	le
fer	Nc	fer
j'	Pp	je
ôterai	Vvc	ôter
cet	Dd	ce
abus	Nc	abus
,	Fw	,
Je	Vvc	je
vengerai	Vvc	venger
sur	S	sur
lui	Pp	il
le	Da	le
fils	Nc	fil|fils
du	S+Da	de+le
grand	Ag	grand
Cyrus	Nc	cyrus
,	Fw	,
Et	Vvc	et
ne	Rp	ne
le	Pp	il
regardant	Ga	regarder
que	Cs	que
sous	S	sous
le	Da	le
nom	Nc	nom
de	S	de
traître	Nc	traître
...	Fs	...
Faites	Vvc	faire
donc	Rg	donc
vos	Ds	votre
efforts	Nc	effort
afin	S	afin
de	S	de
le	Pp	il
connaître	Vvn	connaître
:	Fw	:
Votre	Ds	votre
fils	Nc	fil|fils
ne	Rp	ne
saurait	Vvc	savoir
se	Pp	il
cacher	Vvn	cacher
à	S	à
vos	Ds	votre
yeux	Nc	œil
.	Fs	.
Depuis	S	depuis
trois	Nc	trois
ans	Nc	an
d'	S	de
absence	Nc	absence
éloigné	Ge	éloigner
de	S	de
ces	Dd	ce
lieux	Nc	lieu
,	Fw	,
Du	Vvc	du
vrai	Ag	vrai
prince	Nc	prince
,	Fw	,
et	Cc	et
de	S	de
lui	Pp	il
,	Fw	,
la	Da	le
juste	Ag	juste
ressemblance	Nc	ressemblance
,	Fw	,
Le	Vvc	le
bruit	Nc	bruit
de	S	de
son	Ds	son
trépas	Nc	trépas
,	Fw	,
une	Dn	un
si	Rg	si
longue	Ag	long
absence	Nc	absence
...	Fs	...
Un	Vvc	un
père	Nc	père
a	Vuc	avoir
des	Dn	un
clartés	Nc	clarté
qui	Pr	qui
peuvent	Vvc	pouvoir
aisément	Rg	aisément
...	Fs	...
Mais	Vvc	mais
trop	Rg	trop
de	S	de
passion	Nc	passion
prévient	Vvc	prévenir
son	Ds	son
jugement	Nc	jugement
:	Fw	:
S'	Pp	se
il	Pp	il
aime	Vvc	aimer
à	S	à
voir	Vvn	voir
un	Dn	un
fils	Nc	fil|fils
vivre	Vvn	vivre
avec	S	avec
un	Dn	un
empire	Nc	empire
,	Fw	,
Sur	Nc	sur
la	Da	le
moindre	Ag	moindre
apparence	Nc	apparence
il	Pp	il
croit	Vvc	croire|croître
ce	Pd	ce
qu'	Pr	que
il	Pp	il
désire	Vvc	désirer
;	Fw	;
Ou	Vvc	ou
de	S	de
trop	Rg	trop
de	S	de
pitié	Nc	pitié
se	Pp	il
laissant	Ga	laisser
prévenir	Vvn	prévenir
,	Fw	,
Il	Vvc	il
n'	Rp	ne
ose	Vvc	oser
croire	Vvn	croire
en	S	en
vie	Nc	vie
un	Dn	un
fils	Nc	fil|fils
qu'	Pr	que
il	Pp	il
doit	Vvc	devoir
punir	Vvn	punir
.	Fs	.
Vous	Pp	vous
dont	Pr	dont
le	Da	le
zèle	Nc	zèle
agit	Vvc	agir
avec	S	avec
tant	Rg	tant
de	S	de
prudence	Nc	prudence
,	Fw	,
Aidez	Vvc	aider
-moi	Vvc	-moi
pour	S	pour
hâter	Vvn	hâter
cette	Dd	ce
reconnaissance	Nc	reconnaissance
:	Fw	:
À	Vvc	à
deux	Nc	deux
lâches	Ag	lâche
sujets	Nc	sujet
ce	Dd	ce
secret	Nc	secret
est	Vuc	être
commis	Ge	commettre
;	Fw	;
Préxaspe	Vvc	préxaspe
a	S	à
le	Da	le
cour	Nc	cour
bas	Ag	bas
,	Fw	,
Patisite	Vvc	patisite
est	Vuc	être
mon	Ds	mon
fils	Nc	fil|fils
,	Fw	,
Nous	Vvc	nous
les	Pp	ils
ferons	Vvc	faire|ferrer
parler	Vvn	parler
par	S	par
force	Nc	force|forcé
,	Fw	,
ou	Cc	ou
par	S	par
adresse	Nc	adresse
.	Fs	.
Allez	I	allez
,	Fw	,
Seigneur	Nc	seigneur
,	Fw	,
allez	Vvc	aller
,	Fw	,
même	Ag	même
désir	Nc	désir
me	Pp	je
presse	Vvc	presser
.	Fs	.
Vous	Pp	vous
m'	Pp	je
avez	Vuc	avoir
vu	Ge	voir
tantôt	Rg	tantôt
avec	S	avec
sincérité	Nc	sincérité
,	Fw	,
Malgré	Vvc	malgré
l'	Da	le
amour	Nc	amour
du	S+Da	de+le
sang	Nc	sang
,	Fw	,
dire	Vvn	dire
la	Da	le
vérité	Nc	vérité
;	Fw	;
Adieu	Nc	adieu
,	Fw	,
songez	Vvc	songer
,	Fw	,
Zopire	Vvc	zopire
,	Fw	,
à	S	à
répondre	Vvn	répondre
à	S	à
mon	Ds	mon
zèle	Nc	zèle
.	Fs	.
Va	Vvc	aller
,	Fw	,
l'	Da	le
intérêt	Nc	intérêt
d'	S	de
un	Dn	un
fils	Nc	fil|fils
te	Pp	tu
peut	Vvc	pouvoir
rendre	Vvn	rendre
infidèle	Ag	infidèle
,	Fw	,
Et	Vvc	et
père	Nc	père
que	Pr	que
Cyrus	Vvc	cyrus
n'	Rp	ne
a	Vuc	avoir
plus	Rg	plus
de	S	de
successeur	Nc	successeur
,	Fw	,
Tu	Vvc	tu
veux	Vvc	vouloir
à	S	à
ce	Dd	ce
cher	Ag	cher
fils	Nc	fil|fils
conserver	Vvn	conserver
cet	Dd	ce
honneur	Nc	honneur
:	Fw	:
Je	Pp	je
t'	Pp	tu
ai	Vuc	avoir
vu	Ge	voir
hautement	Rg	hautement
condamner	Vvn	condamner
tant	Rg	tant
d'	S	de
audace	Nc	audace
;	Fw	;
On	Vvc	on
s'	Cs	si
en	Pp	en
plaint	Vvc	plaindre
,	Fw	,
mais	Cc	mais
le	Da	le
sang	Nc	sang
obtient	Vvc	obtenir
toujours	Rg	toujours
sa	Ds	son
grâce	Nc	grâce
.	Fs	.
Moi-même	Vvc	moi-même
quand	Cs	quand
je	Pp	je
vois	Vvc	voir
mon	Ds	mon
rival	Nc	rival
dans	S	dans
mon	Ds	mon
roi	Nc	roi
,	Fw	,
Je	Vvc	je
crains	Vvc	craindre
que	Cs	que
mon	Ds	mon
amour	Nc	amour
éblouisse	Vvc	éblouir
ma	Ds	mon
foi	Nc	foi
,	Fw	,
Et	Vvc	et
que	Cs	que
préoccupé	Ge	préoccuper
de	S	de
l'	Da	le
ardeur	Nc	ardeur
qui	Pr	qui
me	Pp	je
presse	Vvc	presser
,	Fw	,
Pour	Nc	pour
perdre	Vvn	perdre
ce	Dd	ce
rival	Nc	rival
...	Fs	...
Mais	Vvc	mais
je	Pp	je
vois	Vvc	voir
la	Da	le
Princesse	Nc	prince|princesse
.	Fs	.
Quoi	Pt	quoi
,	Fw	,
Zopire	Vvc	zopire
,	Fw	,
est	Vuc	être
-ce	Vvc	-ce
ainsi	Rg	ainsi
qu'	Cs	que
un	Dn	un
Prince	Nc	prince
fait	Ge	faire
sa	Ds	son
cour	Nc	cour
?	Fs	?
Je	Pp	je
viens	Vvc	venir
de	S	de
voir	Vvn	voir
le	Da	le
Roi	Nc	roi
,	Fw	,
qui	Pr	qui
sait	Vvc	savoir
votre	Ds	votre
retour	Nc	retour
.	Fs	.
Nul	Pi	nul
ne	Rp	ne
pouvant	Ga	pouvoir
sans	S	sans
ordre	Nc	ordre
approcher	Vvn	approcher
sa	Ds	son
personne	Nc	personne
,	Fw	,
Je	Vvc	je
l'	Pp	il
attends	Vvc	attendre
de	S	de
son	Ds	son
frère	Nc	frère
,	Fw	,
et	Cc	et
sa	Ds	son
lenteur	Nc	lenteur
m'	Pp	je
étonne	Vvc	étonner
.	Fs	.
Son	Ds	son
frère	Nc	frère
?	Fs	?
Patisite	Vvc	patisite
.	Fs	.
Ah	I	ah
!	Fs	!
Zopire	Vvc	zopire
,	Fw	,
je	Pp	je
vois	Vvc	voir
